Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
06:27:48,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9626476032.0,0.0,0.0,0.0,234.714,0.0,0.5,8819.333,0.0
06:37:48,1383091.091,8570.571,0.0,1968783.7,4912844.0,243037877287.0,24141761363.5,390745675940.5,10066069223.8,78041418933.667,19303767263.0,180781930632.0,1375638331.333,9676822272.0,46294.957,0.0,91260.333,41475.714,0.0,0.5,10977.333,1589179.714
06:47:48,1453882.364,17142.0,0.0,3255590.5,8124276.5,486583984165.091,48643397692.5,774318063643.5,20215518626.6,163889122240.833,38643535858.25,362427862311.0,2751267334.333,9677182720.0,88221.304,0.0,113543.667,75703.714,0.0,0.5,11057.333,1703796.286
06:57:48,1587619.364,25713.286,0.0,4542514.5,11335820.75,730250382249.364,73032633727.25,1158025683921.25,30445854493.6,250817095809.167,58135576217.25,544227117674.5,2782623090.333,9678110464.0,144814.043,0.0,136522.333,110839.714,0.0,0.5,11049.333,1891945.333
07:07:48,1767162.455,34284.714,0.0,5786722.5,14440673.75,975340191198.364,97232953618.5,1541982669294.5,40788648534.6,336074805382.167,77856842676.5,726140444987.5,2814006399.667,9679196160.0,183072.391,0.0,162072.0,144040.857,0.0,0.5,11069.0,2094424.095
07:17:48,1873336.182,42855.857,0.0,6983338.9,17426469.25,1220012486740.364,121413543167.25,1926030010944.5,51197712950.4,420587339091.833,97683881511.5,908110183830.75,4189676915.333,9679677440.0,226249.739,0.0,182676.667,177337.286,0.0,0.5,11088.667,2235488.524
07:27:48,1987704.909,51427.286,0.0,8114673.3,20249370.0,1464433795579.273,145672336484.25,2310048098314.5,61596589970.6,505741572419.833,117467242064.25,1090022101085.75,4221084335.667,9679855360.0,279093.043,0.0,215571.333,208640.857,0.0,0.5,11120.667,2402782.429
07:37:49,2082324.455,59998.571,0.0,9266105.9,23122219.75,1708601120205.364,169976134042.25,2694027545511.5,71994634710.0,590331900471.5,137219841658.25,1271897158105.75,4252466758.0,9680643072.0,333183.087,0.0,240286.333,240592.286,0.0,0.5,11120.667,2523235.619
07:47:49,2162051.091,68570.0,0.0,10470933.3,26128702.0,1952662202635.454,194266264882.0,3077839895398.25,82393429923.4,674854263286.333,156893705836.5,1453582388572.25,4283842568.667,9680803328.0,374413.0,0.0,265051.0,270212.571,0.0,0.5,11088.667,2641550.81
07:57:49,2285721.909,77141.286,0.0,11690864.1,29172971.0,2196888410567.909,218713917612.0,3461615751304.5,92744828755.6,759043819235.667,176524381337.25,1636065895894.25,5659489919.667,9681329664.0,416471.87,0.0,288545.0,302666.429,0.0,0.5,11088.667,2825687.714
08:07:49,2371036.909,85712.571,0.0,12968957.1,32362345.5,2441188456041.273,243240493528.5,3845425803563.25,103044848340.6,843328021128.333,196130818965.0,1818951951043.5,5690860879.667,9682088960.0,469343.348,0.0,312843.0,332635.143,0.0,0.5,11104.667,2945194.952
08:17:49,2471619.545,94283.857,0.0,14254786.1,35571117.75,2685671920016.182,267738047563.75,4229253021942.5,113325588725.8,927598654673.833,215718108670.0,2001844321015.0,5722213547.333,9682746112.0,510780.609,0.0,333613.0,361946.714,0.0,0.5,11136.667,3077944.952
08:27:49,2554325.818,102855.286,0.0,15551829.7,38807902.25,2930095790089.182,292209269320.25,4612980332004.5,123604581790.0,1011944026335.833,235285337110.5,2184593285217.25,5753564639.333,9682884096.0,545180.087,0.0,357589.0,391477.429,0.0,0.5,11152.667,3207989.238
08:37:49,2627719.273,111426.714,0.0,16854298.9,42058237.25,3174640665908.364,316637820031.0,4996702069946.75,133874819266.6,1096230661244.667,254843273842.25,2367334249041.25,8473475025.333,9683517184.0,583284.478,0.0,381875.0,421558.571,0.0,0.5,11136.667,3329126.0
08:47:49,2698134.364,119998.0,0.0,18219208.3,45464609.25,3419356060823.546,341063669665.25,5380371335680.0,144140134726.8,1180785014818.333,274380998461.0,2549968960249.75,8504842131.0,9684311552.0,616619.0,0.0,406113.667,453833.857,0.0,0.5,11136.667,3442376.952
08:57:49,2793876.182,128569.286,0.0,19522066.7,48716125.25,3663947635352.909,365483011420.5,5764182865322.25,154403406328.2,1265263511169.0,293962531798.5,2732497515447.5,8536204101.0,9684707840.0,658213.0,0.0,430025.0,485263.286,0.0,0.5,11120.667,3568913.19
09:07:49,2876210.727,137140.714,0.0,20821955.3,51960192.5,3908484928083.636,389853774962.25,6147967904653.0,164694846032.6,1349762995887.0,313561709952.5,2915006206925.25,9911847755.0,9685474816.0,689326.87,0.0,454688.667,515972.286,0.0,0.5,11136.667,3683182.905
09:17:49,3344759.182,145712.0,0.0,22107404.9,55168317.75,4152601405892.727,414240756171.0,6531672634648.25,174997230285.6,1434072839892.5,333166192892.75,3097704022823.0,9943209121.0,9686789632.0,837412.783,0.0,475009.667,547713.0,0.0,0.5,11268.667,4247430.952
