Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:08,58801106.273,2219555.571,0.0,27521967460087.9,59797778151076.25,171459495709427.9,9967599032188.0,95372579443934.0,33593852842010.2,20737627471734.832,3957923990256.0,39203838202262.49,0.0,85752020.0,234407.2,8681789696.0,12203804.261,1.5223041225876815e+18,5539163.0,186386.6,1152531.267,6889962.429,0.0,65751042.0,34685.667,71651169.762
00:17:08,58883817.545,2228126.714,0.0,27615501713723.5,60031443132724.25,172122330176454.2,10006403951290.0,95740176002049.75,33723562764042.2,20818345578428.332,3973367483840.0,39356058075262.49,0.0,86083076.0,235520.7,8681773312.0,12241699.957,1.5223041225876815e+18,5552083.667,186959.5,1152531.267,6917375.429,0.0,65751042.0,34653.667,71772893.762
00:27:08,58972111.0,2236698.0,0.0,27708684356864.9,60264230920592.25,172786312592742.8,10044810997739.0,96107816412888.0,33853251688815.2,20899015476501.0,3988739430246.0,39507965921698.75,0.0,86414132.0,236407.2,8681865728.0,12290915.522,1.5223041225876815e+18,5559303.0,187505.1,1152531.267,6941277.571,0.0,65751042.0,34589.667,71890917.476
00:37:08,59058915.091,2245269.286,0.0,27801558474952.5,60496247926508.49,173451100122139.2,10083070444604.25,96475252715291.75,33982939513141.8,20980108582059.668,4004047207475.0,39660151321444.75,0.0,86745188.0,237327.9,8681840640.0,12329891.348,1.5223041225876815e+18,5568839.333,188158.6,1152531.267,6968414.571,0.0,65751042.0,34621.667,72002688.905
00:47:08,26227110.818,1019757.0,0.0,12748370757838.6,27399783819301.0,78639623944318.36,4546746160450.0,43718194770111.75,15433636825829.8,9578304173245.5,1803636760191.75,17886478314367.25,0.0,39404180.0,86587.6,8675726848.0,5840998.435,0.0,2727697.667,84188.8,1152531.267,3158070.286,0.0,65751042.0,34685.0,31960313.952
00:47:09,59149443.636,2253840.571,0.0,27894523123340.3,60728491398580.75,174115172705986.28,10121310923518.5,96842752478814.75,34112644788174.8,21060748009435.0,4019379281631.75,39811911080339.75,0.0,87076244.0,238385.0,8681885952.0,12382594.348,1.5223041225876815e+18,5571927.333,188838.8,1152531.267,6993865.286,0.0,65751042.0,34621.667,72115494.762
00:57:09,59242203.182,2262412.0,0.0,27987543445485.3,60960873869124.0,174779968819518.53,10159665834432.5,97210369080660.5,34242350478551.4,21141121767914.0,4034735066750.25,39963921795587.51,0.0,87407300.0,239159.4,8681981440.0,12418290.174,1.5223041225876815e+18,5587398.0,189597.6,1152531.267,7019475.286,0.0,65751042.0,34653.667,72238662.238
01:07:09,59323050.727,2270983.0,0.0,28080656837680.9,61193489043670.0,175442653137983.8,10197648887474.75,97577916530321.75,34372065465457.6,21221718523325.0,4050097794212.0,40115726827387.0,0.0,87738356.0,239714.2,8681963264.0,12474696.261,1.5223041225876815e+18,5596935.667,190353.3,1152531.267,7044477.429,0.0,65751042.0,34669.667,72358574.762
01:17:09,59426243.0,2279554.286,0.0,28173429262524.9,61425252109672.0,176107271309936.1,10235992696027.5,97945600934214.0,34501755179498.0,21302384100446.832,4065369679084.5,40267524538486.75,0.0,88069412.0,240553.2,8682004736.0,12509726.957,1.5223041225876815e+18,5602719.0,190940.4,1152531.267,7071894.857,0.0,65751042.0,34653.667,72484991.81
01:27:09,59545458.909,2288125.571,0.0,28265913483496.2,61656295045066.49,176773582467114.1,10274282565456.5,98313584054887.02,34631444308642.8,21382786077771.168,4080576825110.75,40419490352166.25,0.0,88400468.0,241476.7,8682118656.0,12566847.348,1.5223041225876815e+18,5618547.333,191570.2,1152531.267,7098920.714,0.0,65751042.0,34701.667,72646207.19
