Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:43:56,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604371456.0,0.0,0.0,0.0,70664.2,717.0,0.0,0.5,30101.0,0.0
05:53:56,467757.545,8571.143,0.0,3806863.5,9508197.0,289474184842.364,24236820530.75,416778463372.75,344937465.2,41048288822.833,14162693944.0,109265474568.25,28195057.333,8637465856.0,52083.174,127.791,67186.333,70664.2,44990.857,0.0,49631234.5,30484.333,577324.571
06:03:56,569077.818,17142.714,0.0,6866370.1,17149200.5,579844474541.545,48521027013.75,844779259706.5,673236712.6,54909119877.0,28467377196.5,219756133300.5,56477557.667,8639137536.0,96774.739,127.791,70137.0,70664.2,75426.714,0.0,49631234.5,30473.333,709309.619
06:13:56,633901.727,25713.571,0.0,9909357.5,24748996.0,870274266068.273,72509311265.0,1266300834350.5,995332564.0,87026474593.0,42645272420.25,329044481946.5,1429027310.333,8641362944.0,143622.391,127.791,73087.667,70664.2,105846.143,0.0,49631234.5,30441.0,831601.0
06:23:57,704688.545,34285.0,0.0,12986709.1,32434430.25,1160671474831.0,96768324078.0,1689184748034.0,1319536395.0,116323238349.667,56918215590.5,439495590282.5,1457329276.333,8643627776.0,193024.174,127.791,76066.667,70664.2,136850.714,0.0,49631234.5,30473.0,949652.667
06:33:57,826123.182,42856.714,0.0,16040444.3,40060904.0,1451082773605.182,120962340395.25,2110857678781.0,1643516794.4,148335457510.0,71141982542.0,549525144924.75,1485618996.0,8645952256.0,238805.087,127.791,82616.333,70664.2,167979.429,0.0,49631234.5,30489.0,1115401.048
06:43:57,895043.0,51428.143,0.0,19102599.1,47708539.25,1741476686678.0,145170263676.5,2534598245783.5,1967319238.6,175945431635.833,85374423190.0,659723285589.75,2858178859.667,8648216064.0,291975.696,127.791,85653.333,70664.2,197993.143,0.0,49631234.5,30473.0,1227652.524
06:53:57,976624.273,59999.286,0.0,22269350.5,55617414.0,2032152123013.546,169420005284.75,2960180182650.75,2291685683.2,195992874146.333,99661795058.0,770021027832.75,2886469884.333,8649947648.0,337925.174,127.791,88749.667,70843.933,227943.429,0.0,49631234.5,30473.333,1341792.238
07:03:57,1067516.364,68570.857,0.0,25296046.1,63176369.75,2323297770576.454,193646801654.0,3386083219637.75,2616697067.0,213036037668.5,113968233623.0,880125922481.0,2914772524.667,8652312576.0,378358.652,127.791,91957.0,70843.933,257860.143,0.0,49631234.5,30489.333,1466526.524
07:13:57,1136442.364,77141.714,0.0,28341370.3,70781909.0,2614512791766.727,217706729323.25,3811226283470.0,2938971819.2,237322254762.167,128161585125.0,989745691914.0,2943063462.667,8654616320.0,427976.913,127.791,95043.667,70846.6,288037.143,0.0,49631234.5,30473.333,1584694.238
07:23:57,1215419.636,85713.0,0.0,31403252.3,78429033.75,2905689588493.182,241889279377.0,4235927113070.75,3267170452.8,262300728725.5,142410750112.0,1099750760662.0,4315625781.333,8656911872.0,467416.261,127.791,98148.667,70846.6,318247.571,0.0,49631234.5,30489.333,1702045.762
