Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:32,64564985.455,2209938.0,0.0,130693636.8,325562268.0,154012082331035.38,29345008237448.246,113124114625027.02,36749341733499.4,12951352804175.666,9908293929122.75,73064170964977.5,0.0,85384860.0,2798596.8,8769060864.0,12465501.783,569207.563,1606051922.5,2731360.5,1152484.2,20872351.714,0.0,66869255.0,95963.667,2201667918.524
00:15:32,64639493.273,2218507.571,0.0,131196607.4,326815115.75,154627550765897.0,29461573358628.754,113572467224333.25,36892840294143.2,12997286112520.0,9952356150568.5,73355607979812.75,0.0,85715916.0,2814642.8,8769073152.0,12509576.739,571378.806,1612951838.0,2747643.2,1152484.2,20942040.429,0.0,66869255.0,95981.667,2210346375.762
00:25:32,64712883.273,2227077.571,0.0,131713386.0,328102211.25,155235446240717.72,29576500413549.246,114017603825455.25,37036133719274.2,13044220277812.5,9995818141791.75,73643106806642.25,0.0,86046972.0,2832623.6,8769114624.0,12556296.87,573619.961,1619642524.0,2760178.4,1152484.2,21015014.714,0.0,66869255.0,95998.667,2218924620.952
00:35:32,64790370.818,2235647.143,0.0,132234687.6,329400620.75,155845384626586.8,29691437674151.246,114463429550660.0,37179495916268.2,13090871387358.834,10039549755489.0,73931276318422.5,0.0,86378028.0,2849752.0,8769350144.0,12599336.304,575865.403,1625943293.167,2778027.9,1152484.2,21087835.143,0.0,66869255.0,96029.667,2227362881.476
00:45:32,64861150.545,2244216.857,0.0,132753412.4,330692396.25,156455226946273.97,29806047698199.0,114908852890816.5,37322778681722.4,13138499191940.0,10083074560554.25,74218450193318.25,0.0,86709084.0,2866799.7,8769379584.0,12642157.739,578059.845,1631923558.5,2793908.5,1152484.2,21160966.0,0.0,66869255.0,96061.667,2235505689.19
00:55:32,64956517.091,2252786.571,0.0,133273257.0,331986952.0,157062075236912.8,29920126493122.754,115353149874716.5,37466022037291.0,13186253094839.0,10126354127137.75,74504591645168.5,0.0,87040140.0,2884149.2,8769449728.0,12685034.217,580283.223,1637986783.833,2808161.2,1152484.2,21235696.571,0.0,66869255.0,95998.667,2243655654.381
00:55:33,32435504.636,1018979.0,0.0,61092139.6,152168181.75,70521342202799.81,13459396274792.5,51784284737350.75,16887893867170.4,6020086368165.167,4218965531285.25,33532048769798.246,0.0,39368076.0,1074849.0,8763864320.0,5987157.826,262740.796,749564165.667,977945.8,1152484.2,10085289.857,0.0,66869255.0,95966.0,1036702113.381
01:05:32,65053004.545,2261356.143,0.0,133794654.0,333285483.5,157668644126688.0,30034184806181.246,115797180915032.98,37609258421133.6,13235537012273.166,10169631731409.75,74790396451320.25,0.0,87371196.0,2899766.7,8769601024.0,12724278.87,582600.282,1644197461.833,2822557.2,1152484.2,21310834.714,0.0,66869255.0,96061.667,2251861529.857
01:05:33,33555276.0,1027547.714,0.0,61597084.6,153426084.0,71115376333595.45,13571046143854.75,52221939984745.51,17030201546111.8,6067960041072.833,4257389369759.5,33810511042933.246,0.0,39699132.0,1080236.5,8764056064.0,6041024.478,264921.335,755154197.833,983636.9,1152484.2,10168236.0,0.0,66869255.0,96045.0,1045500701.619
01:15:33,65138315.727,2269925.714,0.0,134297171.8,334537370.25,158275657227292.72,30148608105212.5,116241734109619.25,37752553291686.4,13282872291874.0,10213110524413.25,75077145372152.5,0.0,87702252.0,2915337.4,8769908992.0,12774200.957,584819.136,1650134320.0,2838727.1,1152484.2,21384900.714,0.0,66869255.0,95997.667,2260192980.857
