Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574923776.0,0.0,0.0,0.0,140.571,0.0,0.5,6055.333,0.0
07:14:11,62354516.364,8570.143,306694.235,525066.0,1306850.75,162109442969.273,45496451950.5,328956665901.75,8167486832.6,139138648581.5,43443200897.0,185531863430.5,22112950.667,10832828160.0,43464.739,0.0,30602332.333,40208.571,0.0,0.5,6665.667,95595129.81
07:24:11,176425463.364,17140.714,591935.059,1013083.4,2521773.5,441532966814.727,105367499466.25,774606788044.5,16935766993.6,169159980790.833,71295302860.25,399044378893.5,51478050.0,10663366144.0,84344.957,1336.864,57928501.333,84836.0,0.0,0.5,6703.0,239957892.762
07:34:11,225632717.364,25710.429,885968.529,1516104.2,3774242.75,530175758816.454,138559492108.5,1161510912620.0,23610119957.6,309619470224.833,99598805674.5,545367801597.0,1414413161.333,10427604992.0,135718.261,3812.67,66327172.0,141622.714,0.0,0.5,6732.0,303992394.333
07:44:11,271258877.182,34281.857,1167561.118,1997745.0,4973544.25,680541920569.727,187235477464.0,1437449063246.0,31633009658.6,493154356228.5,147839612126.0,693819888957.5,2775275748.0,10652294656.0,185642.739,5603.966,75007391.333,191965.714,0.0,0.5,6748.0,362586462.476
07:54:11,319744096.636,42853.0,1449812.235,2480436.6,6175541.75,774136398644.636,223460385091.25,1827179724087.5,38865658741.0,615773710577.333,178038420603.0,843370636171.75,2794456495.333,10674629376.0,220078.783,8130.699,83013032.0,247829.0,0.0,0.5,6748.0,425201301.524
08:04:11,367743684.273,51424.143,1730562.235,2960529.6,7371114.75,865747069513.0,264291250938.25,2161938628108.0,46823533760.2,750825587117.667,216247710379.0,994044335097.0,2812509414.333,10795573248.0,269988.696,10674.728,91413252.0,305558.857,0.0,0.5,6797.0,487779470.381
08:14:11,415226204.182,59995.571,2016431.647,3449469.2,8588570.25,959042864546.091,303383650573.25,2510285690849.5,54215084288.2,867118728155.167,253487508351.0,1145242277176.25,2830919036.333,10641402880.0,310327.696,13228.092,99748169.333,361951.143,0.0,0.5,6781.0,549897121.476
08:24:11,461102218.273,68565.857,2321108.941,3970942.8,9886694.25,1102378076900.636,341342035119.5,2844820166507.5,60906949471.4,1052579789375.0,289758396036.0,1278429005468.0,2848305479.0,10675799040.0,354373.739,14977.33,108401057.667,414541.714,0.0,0.5,6749.0,608944957.19
08:34:12,509081647.909,77135.857,2604300.824,4455262.6,11092708.5,1195304678239.0,387695737486.25,3127992660437.25,68999371676.0,1229400896991.333,336977800636.75,1447305008218.5,2865552403.0,10664840960.0,407750.609,17469.947,116931646.667,472642.571,0.0,0.5,6771.333,671498362.286
08:44:12,559221220.818,85693.571,2887944.529,4940352.8,12300672.75,1285871480932.454,423300616571.0,3511677375503.25,76063662197.0,1373964992032.667,366907587918.25,1594243354486.75,2884392548.667,10827586048.0,454574.261,20051.83,125298970.667,529527.286,0.0,0.5,6739.333,735719731.286
08:54:12,606301002.727,94264.0,3169764.765,5422306.6,13500848.75,1381406571660.636,461019253081.5,3923082822523.5,83751649282.0,1550255044188.667,394953065968.75,1745039467395.0,4248372281.667,10633916672.0,495583.522,22576.262,133140678.667,586215.714,0.0,0.5,6803.333,797152929.905
09:04:12,652192900.545,102833.429,3444781.235,5892588.0,14672020.0,1459929677817.818,499642732680.0,4195742379900.25,90783081119.4,1735770347099.333,441691058617.25,1909129087490.25,4264651035.0,10664043264.0,529000.087,24312.485,141925171.667,636527.143,0.0,0.5,6757.0,855824673.762
09:14:12,700411105.364,111403.0,3719097.765,6361566.6,15840113.5,1551972702272.091,548220358960.25,4480144378013.5,98885469944.2,1913925806607.833,488211050013.25,2084868248400.0,4281881500.667,10661233152.0,683368.217,26818.519,150255265.667,695418.857,0.0,0.5,6921.333,918476437.095
