Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:34:26,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14873100800.0,0.0,0.0,0.0,0.0,592786.6,478.714,0.0,6.0,173283.333,0.0
00:44:26,284222.364,8571.0,75265.471,806999554.9,2016735044.25,656307962050.909,48203195505.0,513263322842.75,154580772181.2,14358091661.833,122955045946.25,385795111588.25,0.0,1302323986.333,3509.3,14873930240.0,46032.783,0.0,2217473.667,3270.1,592786.6,4317243.429,0.0,6.0,173524.667,1348384.238
00:54:26,494678.364,17142.0,150705.294,1617609234.9,4042496546.25,1308923288931.091,97318941828.5,1026673482493.25,309248800065.0,28406472702.333,245985650130.0,771940140577.0,0.0,2610820351.167,6982.1,14874559232.0,88387.739,0.0,4440933.333,6253.9,592786.6,8631724.857,0.0,6.0,173540.0,2600879.619
01:04:27,743505.636,25713.0,226507.059,2425069912.3,6060383025.5,1963771442710.818,146140387762.25,1539993080722.5,463885971084.8,42680271409.833,369243666914.25,1158615371793.75,0.0,3913894248.333,10913.9,14875413248.0,127073.043,0.0,6661794.0,9364.5,592786.6,12945999.0,0.0,6.0,173546.667,3876518.81
01:14:27,953593.273,34284.0,302997.941,3244166731.3,8107353361.0,2618694300927.364,194397244267.25,2053042241968.5,618363388029.6,56948174636.5,492585398074.5,1545100221979.75,0.0,5236033679.667,14777.9,14876355584.0,168931.565,0.0,8894663.0,12643.7,592786.6,17289898.429,0.0,6.0,173530.667,5151750.905
01:24:27,1168523.0,42855.143,378872.529,4054732925.7,10133001300.0,3276865418944.818,241730379548.25,2565730504556.5,772592999096.0,71323336714.5,615303833433.5,1930465181900.25,0.0,6544180161.667,18491.4,14876961280.0,218421.043,0.0,11131702.333,15673.4,592786.6,21606013.571,0.0,6.0,173514.667,6384237.0
01:34:27,1390159.636,51426.143,455154.529,4864345514.5,12156256278.5,3932060142113.454,289409364858.75,3078558106405.25,926935362447.6,85962411984.667,737938857830.0,2315450246807.25,0.0,7850227643.667,22427.9,14877817600.0,257548.261,0.0,13359952.667,19274.4,592786.6,25908568.571,0.0,6.0,173530.667,7658126.286
01:44:27,1594294.909,59997.0,531196.529,5682489482.7,14200848746.75,4588123648855.546,338812285498.75,3592211995658.0,1081742837433.6,100027954337.833,860903433644.5,2701727915484.25,0.0,9170967805.667,26254.2,14878630656.0,303308.304,0.0,15595575.0,22272.9,592786.6,30224658.714,0.0,6.0,173482.667,8895667.143
01:54:27,1776816.455,68568.0,606494.059,6499823490.5,16243424238.25,5242919053301.091,388100818805.25,4105745754113.0,1236491049079.2,114521412779.5,983873181697.5,3088015102100.75,0.0,10490833421.667,30211.8,14879478016.0,342246.609,0.0,17839288.333,25333.7,592786.6,34542665.714,0.0,6.0,173512.0,10186968.619
02:04:27,1991370.909,77139.143,680819.588,7318734918.7,18289949519.5,5901355023640.0,436023865513.0,4618657008013.0,1390861396192.0,128283665456.0,1106512459121.0,3472849597531.0,0.0,11813672519.667,34025.8,14880317952.0,384656.304,0.0,20074788.667,28468.8,592786.6,38862925.571,0.0,6.0,173527.333,11481411.143
02:14:27,2312453.909,85710.143,759079.118,8128659856.5,20313969723.75,6553401460530.909,486648655843.0,5132953443630.0,1546062387825.4,142679202459.5,1229549212402.0,3859398531685.0,0.0,13119370243.0,37599.0,14881232640.0,546724.348,0.0,22313590.0,31709.4,592786.6,43141821.571,0.0,6.0,173543.0,12859104.905
02:24:27,2500560.545,94281.143,837121.412,8938885789.7,22338738970.5,7211841756756.182,534605451744.0,5645987489518.25,1700511638622.6,157512282405.667,1352337969755.0,4244112109353.5,0.0,14425592805.0,41214.7,14882028800.0,585406.348,0.0,24534512.0,34741.3,592786.6,47451918.0,0.0,6.0,173510.0,14104608.381
02:34:27,2704684.273,102852.143,919051.765,9757103655.7,24383453037.0,7867337104448.909,583106181536.0,6159296241342.0,1855127558975.6,172735396369.667,1475356603638.25,4629682039063.5,0.0,15742834713.333,44513.6,14882867712.0,638135.13,0.0,26781755.667,37345.6,592786.6,51754263.143,0.0,6.0,173493.667,15370512.238
02:44:27,2914391.545,111423.143,1000411.294,10591589695.9,26468840440.25,8524772814513.454,632536494390.0,6672851470152.25,2009867638084.2,187225147199.0,1598304566734.5,5016065029788.5,0.0,17087537952.0,47688.8,14883748608.0,677068.783,0.0,29041255.333,40408.7,592786.6,56081349.714,0.0,6.0,173526.333,16620663.095
02:54:27,3606889.818,119994.143,1076894.824,11412257769.9,28519732959.25,9180695626058.273,681080103155.5,7185869740853.0,2164291098432.6,201928358615.833,1721262035327.75,5401876499380.0,0.0,18411951444.0,51293.6,14884644608.0,712089.565,0.0,31338265.667,43766.5,592786.6,60407382.571,0.0,6.0,173478.333,18369628.667
03:04:27,4998299.182,128565.143,1152513.647,12231290892.7,30566539665.0,9838477337342.182,730426225978.75,7699322134413.25,2318981221177.4,216703540697.5,1844725700399.75,5789135498105.0,0.0,19733915964.0,54678.8,14885382912.0,761766.957,0.0,33581868.667,47303.6,592786.6,64740381.714,0.0,6.0,173510.333,20635986.095
03:14:27,6393795.455,137136.143,1228247.059,13048658387.9,32609185011.75,10493242782288.637,779148558161.0,8212614125893.75,2473589696599.4,231166637859.167,1968338674362.5,6176256961050.25,0.0,21052907012.667,58424.5,14886458112.0,800364.217,0.0,35830632.333,50566.5,592786.6,69078722.0,0.0,6.0,173526.333,22916077.048
03:24:27,7756513.818,145707.143,1304549.118,13865923703.5,34651570717.0,11154053722331.092,826254066261.25,8725003992124.0,2627672401791.8,245314350197.5,2091739394222.25,6561076168643.5,0.0,22371723107.333,61527.5,14887190016.0,845809.217,0.0,38069046.667,53310.3,592786.6,73408590.143,0.0,6.0,173510.333,25169728.524
03:34:27,9062184.0,154278.143,1384477.529,14682701333.1,36692698729.0,11811890244943.273,874792768656.5,9238145531357.25,2782170642795.4,260497389688.0,2215222226934.25,6946484785532.75,0.0,23687565709.333,65139.4,14888113408.0,883375.783,0.0,40316243.0,56405.6,592786.6,77729689.857,0.0,6.0,173462.333,27387942.619
