Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
16:06:39,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578896384.0,0.0,0.0,0.0,179.571,0.0,0.5,6694.0,0.0
16:16:39,4297603.364,8569.286,0.0,3583608.1,8949993.5,248504152880.818,37649883310.0,431050225964.75,8187338717.6,29962858862.333,37736876419.0,167235445260.0,29566223.333,8596020224.0,297711.13,0.0,2958375.333,299577.571,0.0,0.5,7627.0,6762377.333
16:26:39,4640237.727,17138.714,0.0,4512824.1,11267693.5,490611764312.091,80340215244.5,863422480768.75,15896863501.2,58264321476.0,81968055945.5,335500443105.5,59073482.333,8596076288.0,330907.739,64617.092,5376243.667,563148.714,0.0,0.5,7579.333,9248814.857
16:36:39,4899472.909,25708.429,0.0,5540208.7,13830610.25,739045465581.455,128501543560.75,1294337683692.25,24288151689.0,95369190913.5,131023734672.75,517157060718.0,1433236468.0,8597654528.0,371169.304,139764.495,8236255.0,880382.571,0.0,0.5,7589.0,11946279.762
16:46:39,6210936.818,34277.429,0.0,6618270.9,16518898.75,991510247861.364,169310313395.0,1724962819281.5,32714629115.4,130942373609.167,174718458852.75,693428407091.0,1463066013.333,8598193920.0,533013.739,207419.874,11195534.667,1161690.286,0.0,0.5,7593.333,15842227.714
16:56:39,7398738.545,42846.714,0.0,7787043.3,19433752.25,1242465267893.273,215646769320.75,2156312717884.5,40985337283.2,156819793378.5,223092442110.25,873828834671.5,1492939397.667,8598223872.0,607407.435,278698.519,14296237.0,1451303.143,0.0,0.5,7577.333,19886108.905
17:06:40,8534407.727,51416.0,0.0,8966165.7,22374234.25,1495915030363.636,258335269848.5,2584970220215.0,49553590996.0,194886538559.5,267090140996.5,1053153138606.25,2867173906.333,8597947904.0,655195.957,353432.277,18036995.333,1716280.0,0.0,0.5,7662.667,23989770.905
17:16:40,9668583.909,59984.714,0.0,10157112.3,25344205.25,1745686848803.182,301716928557.75,3013290489644.75,57997855699.0,233199755679.833,311294284295.75,1230854227760.0,2897035138.0,8599064576.0,739479.13,428162.345,21403691.0,2037548.143,0.0,0.5,7657.333,28036113.095
17:26:40,10878358.0,68553.571,0.0,11272636.1,28125791.0,1996248982700.364,346714879494.75,3443704742482.75,66283264297.4,271392619434.167,357879875579.5,1410162337258.0,2926948217.0,8598937856.0,792230.348,495851.325,25577395.667,2325851.286,0.0,0.5,7669.333,32286764.714
17:36:40,11964481.727,77122.857,0.0,12322707.7,30745139.0,2247999923969.364,390890137944.5,3872947890698.75,74565736396.0,312238637542.0,403621011105.25,1589101656813.5,4301066107.0,8599036160.0,831138.609,567104.612,31190730.333,2605109.429,0.0,0.5,7564.333,36817807.19
17:46:40,12449079.364,85692.857,0.0,13242229.3,33038798.5,2497532494239.909,436211223693.25,4305431804812.0,82644216502.4,347749405909.833,450210702789.25,1765111233074.25,5675042946.333,8599298304.0,874937.087,634764.073,34741859.333,2900830.714,0.0,0.5,7644.667,40507831.952
17:56:40,12548921.909,94262.143,0.0,14240998.5,35530334.75,2751186504543.636,480601778846.5,4734433218000.25,91315453919.4,391131469707.0,495501546289.75,1945789218276.25,5704968251.667,8599800064.0,930120.739,706026.718,38731057.333,3179587.0,0.0,0.5,7612.667,43827337.238
18:06:40,12659932.273,102831.286,0.0,15238924.3,38019874.0,3003004672158.636,530442593019.75,5164667298476.75,99828900670.0,431064621391.167,545271890739.0,2132231017263.75,5734983279.0,8600366848.0,995003.391,780757.636,43357778.0,3496615.571,0.0,0.5,7644.667,47466983.429
18:16:40,12794040.545,111400.857,0.0,16235263.3,40505481.25,3256920658113.546,578189180722.5,5593772667996.25,108363111370.8,470502011959.833,593762087345.0,2316933396616.25,5765001230.0,8601019648.0,1037919.652,855553.578,48337770.667,3796676.571,0.0,0.5,7612.667,51387946.429
18:25:25,12991092.455,119970.429,0.0,17154526.1,42798478.5,3507353282206.818,622678513954.5,6024313081932.5,116703726831.2,504959026227.167,639384003397.25,2495216564949.0,7139057988.333,8597276160.0,1089476.435,923395.417,53089393.0,4117641.143,0.0,0.5,7618.667,55528916.429
