Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:03:52,4555831.364,102870.429,2091305.706,8712069.9,21717929.0,1225370766506.727,1054449642744.25,2591143446634.0,243537487299.4,1226215691.667,477002996492.5,3121542002124.25,5624114575.667,8727872768.0,5286892.609,0.0,2138022.0,385733.0,0.0,50128897.0,7681.333,7693605.048
00:13:52,4634801.727,111442.857,2252077.647,9407833.5,23452319.25,1327718162667.364,1140289843054.0,2805988863208.5,263390522718.8,1382587479.167,516304046959.75,3379574456018.75,5644500250.667,8741277184.0,5322844.609,0.0,2291612.667,415459.429,0.0,50198529.0,7647.0,7959220.095
00:23:52,4717871.636,120015.0,2418399.706,10111428.5,25206144.0,1430438884911.364,1226491694076.5,3021026236848.25,283289277886.0,1441209087.5,555646260810.5,3636806016399.0,5664934433.0,8744273920.0,5363269.609,0.0,2441182.333,445157.571,0.0,50370561.0,7631.0,8229692.667
00:33:53,4787161.0,128587.714,2588342.059,10809775.7,26946747.25,1532619454150.364,1314039445103.0,3236802479071.0,303554995134.0,1503413350.0,595527977802.75,3897316173672.75,5685507636.667,8734336000.0,5407738.826,0.0,2613576.667,476153.0,0.0,50812929.0,7631.0,8523404.381
00:43:53,4843785.909,137160.286,2754469.765,11528132.9,28737471.75,1635203794537.273,1398740975736.75,3451247448655.5,323024161825.0,1577277316.667,634376567462.75,4152283218579.5,5705832690.667,8743928064.0,5461858.087,0.0,2771870.333,506242.0,0.0,50929665.0,7662.667,8784976.095
00:53:53,4899290.727,145732.571,2920160.118,12237462.1,30505861.0,1737604826878.636,1484526807433.25,3666238400384.75,342795852261.8,1710940191.667,673566065383.5,4410025897198.0,5726255797.333,8741214720.0,5505381.696,0.0,2941100.667,535700.286,0.0,51015681.0,7631.667,9059490.524
01:03:53,4957775.727,154305.143,3082415.0,12921766.9,32211706.5,1840150878928.818,1571144342297.75,3881511129369.25,362761307164.4,1861647058.333,713014053126.0,4667993174767.25,7091003062.667,8745007872.0,5547975.348,0.0,3115414.0,564552.571,0.0,51091457.0,7617.667,9346417.905
01:13:53,5016266.818,162877.857,3245385.059,13619417.1,33950906.25,1942485860708.636,1655984749385.25,4096132473302.5,382390258475.0,2708762250.0,752119389628.5,4924525263285.25,7111349069.667,8739805952.0,5611366.913,0.0,3307342.667,594734.571,0.0,51185665.0,7649.667,9637411.571
01:23:53,5074009.364,171450.429,3411262.706,14325977.7,35712027.0,2044998439852.364,1742139457421.75,4311269141488.25,402295454557.8,3022521491.667,791518852216.75,5182769970734.25,8476070136.0,8737029888.0,5643877.13,0.0,3516496.333,622967.143,0.0,51226625.0,7633.667,9941504.238
01:33:54,5194327.636,180023.143,3578609.706,15039591.3,37490773.25,2147402026159.182,1827181498390.5,4525988856049.25,421949186853.2,3168315083.333,830723363322.25,5439889455280.75,8496445725.0,8736285184.0,5685298.522,0.0,3759273.667,653984.714,0.0,51558401.0,7633.667,10300100.048
