Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
18:21:54,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574653184.0,0.0,0.0,0.0,1167177.6,182.429,0.0,0.5,6957.0,0.0
18:31:54,4531173.273,8571.143,0.0,1299863.1,3244026.25,265326483056.182,30072147898.0,453732586008.0,55631357.4,3499166351.833,19883862397.75,117058747953.5,27829470.667,8616774656.0,786026.826,187.883,94615.0,1167177.6,58774.571,0.0,66009090.5,9272.333,5046784.19
18:41:54,5549495.273,17143.143,0.0,1741176.1,4343262.75,537071421585.182,60702191967.75,907599198894.75,111378892.2,6697178202.333,39823927142.25,236220763785.25,1400207681.333,8617041152.0,833571.826,187.883,112383.667,1167177.6,84046.714,0.0,66009090.5,9284.0,6285253.81
18:51:54,6517171.273,25714.571,0.0,2218650.7,5532831.0,798867026721.545,92573182098.25,1361658628177.5,169055318.4,9903532981.833,60721601779.5,360449058053.75,1428357994.333,8617324800.0,870631.739,187.883,131382.667,1167177.6,108822.429,0.0,66009090.5,9252.0,7446806.19
19:01:54,6599494.0,34286.286,0.0,2649704.9,6606666.25,1064090717067.0,123468874147.75,1815608590241.0,225612773.6,13103763738.167,81119391511.5,479781601224.25,1456499807.667,8617714944.0,902419.391,187.883,138786.0,1167177.6,133418.429,0.0,66009090.5,9236.0,7568559.762
19:11:55,6734699.545,42858.143,0.0,3106416.9,7744973.75,1335617092388.091,152842103611.5,2269391623253.0,280911000.0,16297899239.667,100804710263.75,596427151084.5,1484617455.333,8618046208.0,949994.174,187.883,145217.667,1167177.6,158668.0,0.0,66009090.5,9261.333,7784262.714
19:21:55,6797657.818,51429.857,0.0,3528004.9,8795522.0,1604711082566.091,183940005175.5,2723388337252.25,338027328.2,19491569064.333,121356360359.25,717441584796.75,2857043035.333,8618320128.0,1001012.565,187.883,148956.333,1167177.6,185666.143,0.0,66009090.5,9231.333,7910630.714
19:31:55,6878866.727,60001.0,0.0,3982623.7,9928640.25,1874320145042.364,215270406323.0,3177391878192.25,395361737.4,22681506578.5,142073255961.25,837915031987.75,4229433848.667,8618056448.0,1040023.391,187.883,154263.0,1167177.6,210006.143,0.0,66009090.5,9263.333,8040042.619
19:41:55,6961936.364,68572.571,0.0,4402725.9,10975474.0,2142634204102.636,246270908651.75,3631368879247.75,452355689.6,25868838071.167,162610031645.75,958503053105.25,4257577836.333,8618315776.0,1094420.043,187.883,157854.667,1167177.6,235052.0,0.0,66009090.5,9263.333,8160169.952
19:51:55,7018565.455,77144.571,0.0,4862702.5,12121885.25,2411629197880.0,276853636483.75,4085256913544.75,502829333.0,29062415122.0,182670921646.5,1078906002598.0,5629981758.667,8618546944.0,1141071.348,187.883,170125.333,1167177.6,260007.571,0.0,66009090.5,9279.333,8280229.619
20:01:55,7079291.182,85716.286,0.0,5715085.9,14249127.25,2677722879010.818,307671971248.25,4539216957263.0,546252200.0,32243614009.833,203076704919.75,1199208923521.75,5658093496.0,8619284480.0,1182939.739,187.883,175613.333,1167177.6,283455.143,0.0,66009090.5,9279.333,8406046.952
20:11:55,7560474.364,94288.0,0.0,6172334.9,15388761.75,2948872016259.636,338334307983.0,4993133892102.0,589634250.0,35445241524.833,223294686371.25,1321293891205.0,5686227426.0,8620572416.0,1356913.391,187.883,190977.667,1167177.6,308534.714,0.0,66009090.5,9379.667,8982239.048
20:21:55,7630510.545,102859.857,0.0,6593642.7,16438583.5,3218545665533.636,367883372481.25,5446862184937.0,630870097.2,38631195920.167,242708097135.0,1436365653589.75,5714296202.0,8620723712.0,1402347.043,187.883,195187.0,1167177.6,333711.571,0.0,66009090.5,9379.667,9102458.143
20:31:55,7690115.727,111431.143,0.0,7051770.9,17580431.25,3487048318733.909,399115802454.25,5900818408435.5,674415413.8,41820901929.667,263157994603.75,1557273765798.0,7086683777.333,8620855552.0,1455375.652,187.883,200685.0,1167177.6,357780.429,0.0,66009090.5,9379.667,9224173.0
20:41:56,7746741.091,120003.143,0.0,7474130.3,18632905.25,3757523562599.454,430256191600.75,6354795452601.75,717692234.8,44999184672.667,283587982026.0,1678165037276.0,7114789923.333,8620976896.0,1499587.478,187.883,219242.333,1167177.6,384337.714,0.0,66009090.5,9427.667,9336613.19
20:51:56,8179931.727,128575.0,0.0,7939352.9,19792273.25,4025516149969.909,460651412438.25,6808677550183.25,760775242.4,48183493663.333,303643308017.5,1796401335316.25,7142839365.0,8621250304.0,1592723.652,187.883,244274.333,1167177.6,430310.0,0.0,66009090.5,9443.667,9875036.714
21:01:56,9310361.273,137146.571,0.0,8366756.3,20857182.5,4292375706182.273,491506715080.25,7262614918634.75,804004679.0,51347797288.667,323983018440.25,1915759969546.0,7170938092.333,8620788736.0,1643564.696,187.883,263860.333,1167177.6,454849.143,0.0,66009090.5,9379.667,11209892.143
21:11:56,10424777.727,145717.857,0.0,8833431.3,22020151.75,4560800550110.0,523451662890.5,7716587747447.0,847819453.6,54524290468.333,344523323187.0,2038807840325.25,8543303611.667,8620792064.0,1689312.87,187.883,277996.0,1167177.6,478251.0,0.0,66009090.5,9411.667,12548369.952
