Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:59,440363559.091,34285.0,657049.059,2096516.6,5220829.5,1339019589868.636,384380390064.5,1711403374111.25,20684900260.0,187468978210.0,87869894699.25,1172955993498.25,2806271827.333,8645810432.0,586815.565,4921.544,57565322.333,299091.286,0.0,0.5,11495.667,511717109.238
00:18:00,541981860.909,42856.571,821491.882,2615415.0,6512900.0,1674198864285.0,481426272070.75,2134873708738.0,24874480247.0,240948893285.5,112337009252.0,1465779934335.25,2836054976.0,8608978688.0,640649.913,6314.558,71220887.0,370898.429,0.0,0.5,11455.667,630555913.952
00:28:00,645272257.636,51428.0,984228.647,3134405.8,7805057.75,2006525765780.636,573903325359.75,2571166443250.25,32229547170.6,276649347768.5,130965046546.5,1756528188185.25,2865462293.0,8602357760.0,690752.217,6942.282,88079719.667,417023.286,0.0,0.5,11461.0,752978298.333
00:38:00,740965778.545,59998.857,1145814.412,3648238.2,9084618.25,2343561028164.454,670514541771.5,3001819179193.5,36730601835.4,318741775608.167,154136692254.25,2047149877851.0,4239471314.0,8669619712.0,741331.609,8237.063,101629412.333,489479.714,0.0,0.5,11524.667,865512384.952
00:48:00,846672760.818,68569.857,1311049.941,4169457.6,10382379.0,2677567578214.818,765705312547.75,3435984246841.5,43227177894.0,355564803789.333,169238153681.5,2334037791230.0,4268314938.0,8632590848.0,792067.87,9575.267,116597259.333,562245.286,0.0,0.5,11476.667,988930291.619
00:58:00,948126510.818,77141.714,1479462.0,4701119.8,11706008.0,3009222503975.182,859661409472.0,3868624765836.5,47586669368.4,399570493241.167,191292294689.5,2614906430859.5,4297552346.333,8598732800.0,837629.783,11117.243,130025296.0,634965.0,0.0,0.5,11493.0,1107322218.571
01:08:00,1042285271.818,85713.143,1643620.882,5219016.8,12995437.0,3344907316325.727,963282301492.0,4298032683516.75,53718715345.0,443082971255.667,204320243433.75,2920374787699.0,4326391413.333,8640272128.0,891120.13,12417.408,143767687.667,706825.857,0.0,0.5,11525.0,1217305702.19
01:18:00,1155636166.0,94284.857,1811766.059,5746930.8,14309870.5,3673975077972.273,1055683550582.5,4731197398105.75,57955521315.2,490535623405.167,224732632045.75,3200022658212.75,5699878371.667,8656670976.0,946319.0,14361.549,156639774.667,811565.714,0.0,0.5,11477.0,1347814908.238
01:28:00,1261586490.455,102856.571,1974134.176,6281819.4,15641671.25,4007343775193.818,1152518780386.5,5162658411598.0,62703356931.0,533366318388.5,246744664806.0,3492678351879.5,5729453568.333,8633663232.0,1004357.217,15622.519,170949631.0,885272.0,0.0,0.5,11445.0,1471465060.476
01:38:00,1365281035.455,111427.714,2140760.0,6806251.0,16947391.25,4342754073379.182,1248556933464.5,5590741916401.25,68706498447.6,576204271228.167,265170380220.75,3787743508344.75,5758762612.667,8669201152.0,1061369.87,17033.267,185832414.333,958158.143,0.0,0.5,11493.0,1593200653.333
01:48:01,1467325762.818,119999.0,2308938.882,7337110.8,18268952.5,4678606699164.182,1347259189358.75,6016938502114.25,74166749098.2,626826324982.0,283219539802.5,4084166431486.75,5788326805.0,8635294976.0,1126101.304,18333.087,200304208.0,1031550.571,0.0,0.5,11509.0,1712713482.238
01:58:01,1568659495.091,128571.571,2470304.471,7851269.8,19549373.5,5016167653672.272,1443939314579.5,6444284955152.75,80599263596.6,669777316980.833,297950856700.25,4375318591334.25,8505853233.333,8655266304.0,1187780.957,19714.684,214552185.667,1104659.143,0.0,0.5,11493.0,1830995744.619
02:08:01,1665924749.909,137143.429,2633025.412,8389205.8,20888739.0,5351388074564.728,1538049304238.0,6875695276302.75,87345905590.8,708632911849.167,315215048774.75,4666934977739.75,8534889616.0,8634386688.0,1248022.87,21092.874,229039406.667,1176259.714,0.0,0.5,11461.0,1945613429.667
