Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:06:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572745216.0,0.0,0.0,0.0,1277605.067,233.0,0.0,3.0,18471.333,0.0
20:16:19,3765716.636,8570.571,4880.529,40305128.9,100719952.0,18411340309.636,937400927.25,212891280652.25,14498033.4,227356128343.167,105876772.5,5184609278.25,9213414.667,8752880128.0,17012445.304,258678.117,158868.333,1277605.067,72416.0,0.0,3.0,20548.333,4234008.857
20:26:19,4167190.273,17140.429,8641.706,76211613.9,190454375.0,44320147603.091,1378146949.5,459834827263.0,22613967.2,419158060501.5,159354967.75,10802410577.75,18696343.667,8750556672.0,32179480.217,259388.218,204673.333,1279036.533,101497.714,0.0,3.0,20616.0,4764460.524
20:36:19,4231275.091,25709.714,13744.412,126896949.5,317124366.5,70433212939.909,1892743731.25,768048100794.25,33293243.2,639762182982.333,224478863.25,17442464015.0,29921226.0,8747046656.0,53669956.783,259399.306,252256.0,1279877.6,129253.429,0.0,3.0,20600.0,4997037.571
20:46:19,4319195.636,34279.857,16564.941,153988146.9,384826220.75,70573720474.727,2098495907.0,1024349600073.5,38718932.2,880300262280.167,264003765.75,20896742049.5,38796148.0,8713318912.0,65073766.783,259410.393,282771.333,1280071.467,157773.714,0.0,3.0,20585.0,5187702.286
20:56:19,4405252.273,42847.714,22649.059,212546919.1,531173113.0,70880865490.909,2576238579.75,1356216118859.75,49514238.2,1100148234909.833,340222356.25,28445095466.75,1394806056.667,8731306496.0,89923191.13,259490.641,339821.667,1280074.933,186333.143,0.0,3.0,20601.0,5436142.429
21:06:19,4467846.0,51415.429,27338.529,255378288.6,638214421.5,71170036541.182,2946213619.25,1721089518813.5,58648255.0,1262953914673.667,405390882.25,36193400314.0,1406658314.0,8748477952.0,108040919.739,259501.733,385753.667,1280074.933,213680.286,0.0,3.0,20585.0,5648403.0
21:16:19,4546457.091,59983.857,31196.588,291364241.6,728146631.5,71352240487.455,3227692602.0,2026545285763.75,65396226.2,1441228522876.167,458082019.0,40907641655.0,1416956167.667,8745879040.0,123236599.783,259512.816,424440.0,1280075.467,241835.714,0.0,3.0,20505.0,5849463.714
21:26:19,4647786.727,68553.0,35116.647,327294324.0,817939518.0,71583127395.273,3504330616.5,2330078988424.75,79453777.4,1649740581832.333,512934743.75,45165661106.75,1427031930.667,8738069760.0,138411711.522,260183.369,469645.667,1280076.0,271023.429,0.0,3.0,20569.0,6093626.952
21:36:19,4722670.909,77121.286,39783.765,372064913.0,929827482.75,71896676741.909,3816829101.0,2664304542361.0,100556843.8,1847142249500.167,581446972.75,52880514246.75,2782372389.667,8738820352.0,157372318.696,260194.451,515372.333,1280199.733,299007.429,0.0,3.0,20569.0,6308691.857
