Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572575488.0,0.0,0.0,0.0,140.571,0.0,0.5,6022.667,0.0
07:14:20,1136226.273,8678.571,327444.412,561023.7,1395994.5,70548329.273,5055201.25,181874303813.0,13333477.8,250960400812.5,5721292.5,71050431.75,6245271.333,8574776832.0,37962.435,0.0,15843.333,29098.857,0.0,0.5,6503.0,1296305.095
07:24:20,1421157.273,17252.286,631464.882,1081611.3,2691685.0,143908001.545,9543581.75,361556702378.75,26543921.4,498360165716.667,11801084.25,132741781.5,12423403.333,8575289344.0,75423.696,1.1641149172729329e+18,29979.667,56503.286,0.0,0.5,6505.333,1660045.048
07:34:20,1987983.273,25822.143,947054.471,1622148.9,4036920.25,218501695.727,14536842.25,541160371987.5,28737926.4,746178783308.333,17454550.25,201853266.0,18592413.333,8576224512.0,118244.478,1.1641149172729329e+18,44599.667,84416.857,0.0,0.5,6639.333,2336119.333
07:44:20,2066220.727,34392.429,1245358.588,2132845.9,5308166.0,292105085.091,19550993.25,720765247136.5,29247210.0,994219316279.167,22729655.25,269974196.75,24749250.0,8576225792.0,168032.0,1.1641149172729329e+18,57984.333,111694.0,0.0,0.5,6607.333,2444327.238
07:54:20,2288208.545,42962.429,1545495.176,2646727.9,6587228.0,367282084.545,24917205.75,900370842529.0,29842924.0,1242327586695.833,28196354.0,335779926.75,30907864.667,8576316672.0,213469.783,1.0745676159442458e+18,71260.667,139268.0,0.0,0.5,6603.0,2690214.952
08:04:20,2387670.364,51532.571,1839394.059,3149821.5,7839582.0,443186507.818,30108046.5,1079975188226.25,30427794.2,1490434736433.333,33777290.5,401948483.0,37075494.333,8576334080.0,265900.826,1.0745676159442458e+18,85046.333,166751.714,0.0,0.5,6591.333,2815267.714
08:14:20,2463298.636,60103.714,2138927.0,3662654.9,9116077.5,517493667.909,35083852.75,1259606272412.5,30932571.4,1738585931679.167,38980958.75,469266456.75,43241159.667,8576359424.0,306173.565,1.0745676159442458e+18,99107.667,194269.857,0.0,0.5,6607.333,2926206.619
08:24:20,2544890.182,68674.286,2463482.941,4218647.7,10499718.0,591532992.455,40089263.25,1439220348227.75,31479943.8,1986799747654.167,44356527.75,535220430.0,49425118.667,8576392704.0,346851.0,5.3728380797212365e+17,112317.667,222656.429,0.0,0.5,6571.0,3045455.857
08:34:20,2831311.545,77244.286,2756167.294,4719633.5,11746887.25,670255683.636,45657950.25,1618822108318.25,32071327.0,2234733013837.5,50171904.25,606465451.25,55611152.0,8576454144.0,401451.739,5.3728380797212365e+17,137456.667,251544.0,0.0,0.5,6581.333,3319566.095
08:44:20,2907688.909,85814.429,3050590.176,5223646.5,13001510.0,743870678.818,50710594.0,1798428558710.0,32582205.8,2482993130141.666,55250212.0,669491511.5,61779323.333,8576450048.0,441796.435,5.3728380797212365e+17,149993.333,278529.286,0.0,0.5,6581.667,3432614.286
08:54:20,2999328.182,94384.429,3346028.765,5729397.9,14260469.0,821206651.182,56222746.25,1978032141582.5,37173768.8,2731121874941.666,60854963.25,738125297.75,67941241.667,8576712704.0,490445.087,1.1641149172729329e+18,163701.667,306027.857,0.0,0.5,6573.0,3566983.143
