Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569388800.0,0.0,0.0,0.0,139.429,0.0,0.5,6038.667,0.0
07:14:13,1101980.909,8588.571,324889.059,556583.9,1385022.25,79765562.545,7563165.5,180001558043.25,13362674.8,252588893497.833,5788070.25,75718874.25,6246645.333,8570114048.0,41010.391,0.0,13830.0,29227.143,0.0,0.5,6487.667,1289350.952
07:24:13,1400307.636,17159.143,625607.0,1071442.1,2666571.5,154075436.364,14532593.75,359626844866.75,26625535.8,504644634094.333,11213781.25,148280385.5,12469807.333,8570343680.0,91834.348,8.954730132868714e+17,26525.333,56664.143,0.0,0.5,6522.0,1636969.429
07:34:13,2110887.0,25731.143,936773.824,1604313.1,3992876.75,173351671.091,20156722.0,539253965067.5,29920568.0,756674202040.167,16652179.75,224931071.25,18688052.333,8571456768.0,144070.522,8.954730132868714e+17,40970.667,84618.857,0.0,0.5,6608.0,2354537.571
07:44:14,2212214.364,34302.143,1231446.294,2108713.7,5248578.75,191089646.545,25460958.5,718863925409.75,30609032.6,1008674273061.667,21993136.5,297588985.0,24913892.333,8571472384.0,187387.043,8.954730132868714e+17,53607.667,111903.0,0.0,0.5,6576.0,2466748.238
07:54:14,2315024.455,42873.571,1525463.0,2611993.3,6501467.75,222428933.091,30776162.5,898487230729.25,31332385.2,1260647150292.667,27360664.25,365776550.75,31137982.0,8571515648.0,225050.478,8.954730132868714e+17,66088.667,138966.0,0.0,0.5,6539.667,2592222.143
08:04:14,2402199.182,51443.857,1814277.647,3106277.5,7732079.0,257375223.909,36226049.25,1078090230230.0,32073024.6,1512481293003.0,32936718.5,436214707.0,37359740.667,8571522304.0,264466.696,8.954730132868714e+17,79481.667,166410.857,0.0,0.5,6641.0,2723653.429
08:14:14,2492350.364,60014.429,2106991.059,3607292.1,8979396.0,293560220.455,41475851.25,1257700212432.0,32776471.8,1764383339491.167,38328484.25,503440401.25,43593476.667,8571566336.0,304707.957,8.954730132868714e+17,93154.0,193484.429,0.0,0.5,6625.0,2839718.857
08:24:14,2595904.0,68585.143,2428705.588,4158357.5,10350872.75,328465731.545,46675374.25,1437310876195.5,33499793.0,2016338152021.833,43740391.0,574185018.25,49821866.333,8571582720.0,342386.87,4.4773650664343654e+17,105867.0,221308.143,0.0,0.5,6588.667,2957691.952
08:34:14,2818255.273,77154.143,2720251.882,4657364.9,11593156.0,454187462.545,52017153.75,1616918889160.25,34253243.6,2268143162431.166,49549639.25,645390631.75,56050282.667,8571649792.0,386831.261,4.4773650664343654e+17,133646.333,249394.714,0.0,0.5,6615.0,3229671.81
08:44:14,2913247.909,85725.143,3012635.294,5157832.7,12839023.75,471754529.636,57175195.0,1796527345526.75,34926539.0,2520139178673.666,54687971.25,715681818.0,62283584.667,8571700480.0,437238.609,4.4773650664343654e+17,146957.667,276468.429,0.0,0.5,6599.333,3347852.143
08:54:14,3022021.545,94295.857,3305883.941,5659785.5,14088590.75,489329765.182,62508422.25,1976132046598.5,38753224.4,2772090618884.5,60171340.75,787990691.5,68508682.333,8571896576.0,484774.826,1.0745676159442458e+18,160453.0,303495.571,0.0,0.5,6621.667,3476708.429
