Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
10:02:20,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579983616.0,0.0,0.0,0.0,928.286,0.0,0.5,6463.333,0.0
10:12:21,3255142.636,8570.714,354643.765,1471069.7,3669346.75,97838736341.0,78396929754.0,203171614960.25,13227160734.4,1042458512.5,26072795650.75,221520154215.75,18071229.0,8700550656.0,4772164.435,1061420.883,143813.0,53413.429,0.0,34365441.0,7658.667,3531396.381
10:22:21,3328529.182,17143.571,548296.706,2351153.7,5863950.25,196183987739.0,159315487651.0,406398799697.0,26229019418.2,1146694641.667,51511838751.25,448247872535.5,36200111.333,8697282304.0,4810464.174,1061420.883,161195.333,84423.857,0.0,35710977.0,7662.0,3668752.571
10:32:21,3812667.091,25716.143,742476.706,3306820.9,8247336.75,294531727897.182,238100550665.75,609357024540.25,39090596510.0,1242576525.0,77021833935.25,673059609912.75,54280544.333,8697770240.0,4850878.565,1061420.883,185409.667,116484.714,0.0,37117953.0,7649.667,4185940.81
10:42:21,7077471.182,34288.571,936599.588,4263637.7,10633600.75,393727630587.0,316506537124.5,812262528118.25,51845777309.2,1336234741.667,102528868888.0,897287653701.5,72356324.0,8701417728.0,4896383.435,1061420.883,198138.333,149554.714,0.0,38529025.0,18070.667,7843011.714
10:52:21,8887548.909,42861.0,1129867.706,5239778.3,13068133.75,492291734548.091,395774230945.75,1015487993568.25,64766632901.2,1511970958.333,128393792759.25,1124098970891.0,90555588.667,8704825600.0,4938584.304,1061420.883,212001.0,180873.429,0.0,39471105.0,21033.667,9650262.286
11:02:22,8950128.364,51433.571,1325599.882,6202923.1,15470255.25,590877834265.727,474266968166.5,1218454330228.75,77626355400.2,1610825312.5,154127050599.75,1349263539253.25,1452969961.333,8706924800.0,4976863.87,1061420.883,225975.667,212134.0,0.0,40192001.0,21017.667,9767997.095
11:12:22,9003396.727,60006.0,1520941.765,7165255.7,17870345.0,689724610236.909,552714665602.5,1421406236130.0,90355131062.8,1770033554.167,179752564418.25,1574927913811.75,1471131992.0,8707476480.0,5008850.652,1061420.883,241467.667,242272.429,0.0,40935425.0,21033.333,9876285.524
11:22:22,9051822.455,68578.571,1717375.824,8158677.1,20347974.5,788356202560.545,631097831661.5,1624364357761.25,103192494192.4,1895953908.333,205546227699.75,1799709361448.75,1489303039.667,8709881856.0,5061597.348,1061420.883,250709.667,273211.571,0.0,41519105.0,21033.333,9981598.762
11:32:22,9116263.818,77151.143,1916695.706,9161621.3,22849388.25,887609571286.182,709003405001.5,1827047346355.5,115759606271.0,1992392650.0,230998837931.0,2023233359319.75,2851716506.333,8713440512.0,5100295.957,1061420.883,259472.0,302880.571,0.0,41943041.0,21033.333,10101233.762
