Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:03:57,4585862.182,42856.143,22774448.0,564887189291.9,1410985446908.75,1128731218709.727,763367432937.75,2410039527937.75,93777785063.8,198750026332.167,372416417284.75,2134033043161.0,2858002528.0,8655888896.0,1073493.913,0.0,172231.333,178632.714,0.0,65961986.5,8705.0,4998555.476
00:13:57,4716970.091,51427.286,22774448.0,678016938581.4,1693563396473.25,1354659246710.273,916614893835.75,2894253139847.25,112551749950.6,236754262025.667,447596619872.25,2561746277189.0,4236250679.0,8656014080.0,1115423.739,0.0,176212.667,208967.143,0.0,65961986.5,8807.333,5180514.048
00:23:57,4788124.727,59998.571,22774448.0,791344519236.7,1976635247127.0,1580491338821.364,1070063589876.25,3378237139015.5,131353664851.4,274876118547.5,522911391000.5,2990095785541.5,4270240520.0,8656055296.0,1150167.565,0.0,179724.667,237603.857,0.0,65961986.5,8775.333,5288484.905
00:33:58,5031714.182,68569.857,22774448.0,903489478906.0,2256752549409.75,1804486872084.727,1221524354197.75,3863731939182.75,149897186906.2,307979448391.5,597309871370.5,3413625825872.0,4303996053.0,8682561024.0,1201106.348,0.0,313362.667,302748.857,0.0,65961986.5,8620.0,5666768.857
00:43:58,5103245.273,77141.0,22774448.0,1017464478497.5,2541441580174.0,2032917431800.546,1374343223464.0,4348660858530.0,168889381365.4,343768055544.0,671357084404.0,3843369823112.5,5682177486.667,8662013952.0,1246820.217,0.0,334071.667,329650.857,0.0,65961986.5,8699.333,5790332.048
00:53:58,5186696.273,85712.143,22774448.0,1130676726608.1,2824225075573.0,2262000332880.273,1526184927470.25,4830073706786.75,187958547811.4,387380002762.333,745237149555.75,4270453849663.0,5716111351.333,8655526144.0,1280012.957,0.0,352632.667,355158.143,0.0,65961986.5,8763.333,5908838.762
01:03:58,5270522.727,94283.429,22774448.0,1243882745932.7,3106993208914.5,2490844866665.273,1677955887897.0,5309820985724.75,207001290414.4,432925820889.833,819052548188.25,4697126196634.0,7094314610.667,8655562240.0,1317359.348,0.0,359910.0,381022.429,0.0,65961986.5,8794.0,6036542.571
01:13:58,5337968.091,102854.429,22774448.0,1357349473620.6,3390412389976.25,2719859948777.727,1829868046883.25,5789408468093.0,226046907337.2,477529182387.5,893016210957.75,5124416353199.0,7128251536.333,8655613184.0,1367307.913,0.0,365552.0,409503.571,0.0,65961986.5,8747.333,6160291.857
01:23:58,5400566.273,111426.286,22774448.0,1470865560829.2,3673954755093.75,2948792821161.364,1981913212552.25,6269237728775.0,245101282487.6,522969605715.5,966973097715.75,5551864359753.0,8506456501.333,8655652608.0,1409793.913,0.0,367483.333,438665.143,0.0,65961986.5,8811.333,6260776.381
01:33:58,5537289.364,119998.143,22774448.0,1584075555498.4,3956732330239.0,3177999561659.636,2133746209464.5,6748668356762.5,264137218023.8,566823741906.167,1040847138844.5,5978709520975.0,8540395778.667,8655719424.0,1467743.696,0.0,384945.333,468072.857,0.0,65961986.5,8763.333,6428503.286
01:43:58,5609567.727,128569.857,22774448.0,1697400779966.2,4239798497626.25,3407137559777.818,2285856204103.5,7227057960459.5,283216547029.0,613360319889.167,1114825282572.25,6406140335955.75,8574341950.333,8655767040.0,1520064.957,0.0,386476.0,497507.571,0.0,65961986.5,8745.667,6533400.333
01:53:58,5682223.818,137141.714,22774448.0,1809871822324.3,4520730360622.25,3633764741912.727,2436424466868.25,7709656157080.0,302059170154.0,652094738126.167,1187977655357.75,6829835722958.75,8608048167.333,8687063808.0,1577480.696,0.0,510630.667,561559.0,0.0,65961986.5,8588.0,6728128.429
02:03:58,5763809.273,145713.571,22774448.0,1923858258809.1,4805448230615.75,3861145297809.818,2587891473940.75,8192499699939.75,321058818190.8,690259758578.5,1260794117169.0,7257959892597.75,9986206663.333,8666139392.0,1620674.043,0.0,522547.333,589550.857,0.0,65961986.5,8699.333,6867302.571
02:13:59,5844282.818,154285.143,22774448.0,2038114499076.5,5090839356066.25,4089003362862.364,2739896282941.5,8675120297776.0,340479779968.2,729039973233.833,1334463103141.5,7687470659782.0,10020090203.333,8659132160.0,1659400.174,0.0,541309.0,616547.429,0.0,65961986.5,8747.333,6990621.571
02:23:59,5920279.273,162857.143,22774448.0,2152400182679.0,5376304110408.0,4316806788684.182,2891852189345.5,9160690714206.0,359914220545.6,761755230234.167,1408142429166.25,8116878991586.0,11398245650.0,8659173120.0,1698031.87,0.0,561209.333,642804.429,0.0,65961986.5,8746.667,7097577.571
