Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570519040.0,0.0,0.0,0.0,139.714,0.0,0.5,6054.667,0.0
07:14:15,1171635.909,8619.0,325541.471,557709.9,1387814.25,61959939.182,6604036.75,182080941805.0,13382154.2,253592279105.833,6055440.0,79693056.0,7571964.333,8570958080.0,50566.087,0.0,13198.0,28714.286,0.0,0.5,6519.333,1277420.524
07:24:15,1466231.273,17193.0,627069.294,1073959.7,2672797.75,122683861.727,12956060.0,362392667799.0,26636774.0,506127948516.333,11692255.0,156454732.5,15066794.333,8571468544.0,94404.391,0.0,26340.667,55955.0,0.0,0.5,6521.667,1635876.905
07:34:15,2014065.182,25763.857,939189.588,1608468.3,4003147.0,181446940.909,19374223.0,542780484258.0,29695811.0,758670280978.167,17583161.25,232169914.75,22575271.0,8572043008.0,149668.565,8.059257119581843e+17,40419.667,83475.857,0.0,0.5,6591.667,2283764.952
07:44:16,2084096.909,34335.429,1236698.941,2117771.1,5270951.0,237527732.545,25483762.75,723065442841.5,30392075.8,1011218012891.667,23039389.0,304290922.5,30075792.333,8572088320.0,189077.261,8.059257119581843e+17,53499.667,110128.857,0.0,0.5,6639.667,2383029.857
07:54:16,2168658.364,42905.857,1534144.765,2626970.7,6538452.25,300847200.091,31603676.5,902982451571.5,31072237.8,1263663366574.833,28618342.5,377047639.5,37617861.0,8572335872.0,232653.261,8.059257119581843e+17,66767.0,136812.714,0.0,0.5,6587.333,2491206.524
08:04:16,2263273.727,51478.0,1828056.588,3130065.7,7790808.0,361415757.727,38048978.25,1084115190504.75,31801367.2,1515828141836.167,34464924.0,453983749.75,45180268.667,8572089344.0,278351.435,8.059257119581843e+17,80538.333,163647.714,0.0,0.5,6592.667,2605400.952
08:14:16,2343363.636,60049.0,2127709.235,3643086.1,9067758.0,420732521.545,44220316.25,1263948106573.0,32484228.8,1768360527108.333,39965551.5,528346135.0,52722495.667,8572091904.0,317693.043,8.059257119581843e+17,93484.667,190198.571,0.0,0.5,6592.667,2710514.667
08:24:16,2427928.909,68619.714,2454191.824,4202394.5,10459577.0,478496158.545,50438363.75,1443980051110.75,33211663.8,2020871674826.0,45606731.0,604724138.75,1404518100.0,8572292608.0,357826.783,8.059257119581843e+17,106905.0,217709.143,0.0,0.5,6588.333,2821846.619
08:34:16,2624583.182,77190.143,2749606.882,4708089.7,11718367.75,539967689.727,57668262.0,1625729365948.75,33961536.8,2273202018701.0,51673455.0,683913360.0,1412066403.333,8572172032.0,422075.217,3.581892053147494e+17,127870.333,245899.571,0.0,0.5,6614.667,3073649.381
08:44:16,2696109.909,85760.429,3043249.412,5210725.7,12969586.25,599733277.818,64019549.25,1805701203374.25,34603784.0,2525556817276.5,57048696.0,751089947.75,2763891230.0,8572250112.0,462025.913,3.581892053147494e+17,140068.0,272930.286,0.0,0.5,6647.0,3178473.048
08:54:16,2781043.0,94331.571,3338348.588,5715868.1,14227031.25,660341685.0,70423929.0,1986525023749.0,38615399.6,2777923221165.666,62581114.75,818918884.25,2771452117.333,8572558848.0,499278.652,3.581892053147494e+17,153645.667,300494.143,0.0,0.5,6622.0,3289374.476
