Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:09:23,15341581.273,642930.571,0.0,54850137243.9,137050864623.25,51938424885232.45,8744031761151.0,35357805639142.25,10351830661043.4,1161073950344.833,2042321260802.5,23241080576285.5,0.0,27476534.333,51257.8,9198955008.0,3299329.304,0.0,139444955.0,107141.0,45122.667,2453437.571,0.0,69316615.0,22289.0,282645970.143
00:19:23,15423543.818,651502.143,0.0,55579623463.7,138873590547.5,52630280020507.27,8860925526298.5,35829288006252.5,10489841682462.0,1174058565461.833,2069673912738.0,23552899235081.0,0.0,27807590.333,51774.1,9198926336.0,3332865.217,0.0,141323971.0,109621.7,44518.667,2485644.286,0.0,69316615.0,22321.0,286163967.095
00:29:23,15501410.182,660073.571,0.0,56295488545.9,140662280708.0,53324844863481.27,8976720924619.25,36300486053167.25,10627673300270.6,1187979863956.333,2096567945370.5,23861235128165.0,0.0,28138646.333,52186.2,9198945280.0,3375453.478,0.0,143173948.667,112447.2,44518.667,2518059.714,0.0,69316615.0,22337.0,289620751.667
00:39:23,15717454.182,668644.857,0.0,57022342529.3,142478424627.75,54017034045251.37,9092775926927.75,36772031635261.0,10765615532223.6,1201898621792.667,2123745913261.75,24170983246287.5,0.0,28469702.333,52648.9,9199451648.0,3438695.478,0.0,145094476.0,115412.1,44518.667,2556160.0,0.0,69316615.0,22401.0,293323660.667
00:49:23,15972237.182,677216.286,0.0,57748638746.7,144293177701.0,54708538057730.18,9209554530382.5,37243587097719.0,10903618384216.8,1215833289035.5,2151075365646.75,24481663534184.246,0.0,28800758.333,53119.0,9199410688.0,3489432.043,0.0,147038341.667,118194.0,44518.667,2593736.143,0.0,69316615.0,22438.333,297065551.524
00:59:23,16232977.545,685787.714,0.0,58461297705.3,146073855186.25,55404420233130.37,9325147417487.75,37714700924048.25,11041420384636.8,1231064475585.167,2177890722628.0,24788222225375.5,0.0,29131814.333,53521.4,9199577856.0,3544293.13,0.0,148892691.667,120073.3,44519.733,2631440.143,0.0,69316615.0,22449.0,300747970.048
01:09:23,16336176.091,694358.857,0.0,59174578702.3,147856085487.75,56099882548550.82,9440525646849.75,38185657353823.25,11179165212116.6,1246186637052.167,2204544581398.0,25094156470948.5,0.0,29462870.333,53887.9,9199812352.0,3591783.522,0.0,150739018.0,122240.3,44916.267,2664001.0,0.0,69316615.0,22406.333,304516165.524
01:19:23,16424471.818,702930.143,0.0,59887014509.1,149636207457.75,56793981762959.82,9555914969964.5,38656899629619.25,11317022733721.0,1260805289705.667,2231510176783.25,25402461655875.5,0.0,29793926.333,54408.5,9201522944.0,3634461.435,0.0,152694258.333,124295.1,45886.933,2693133.286,0.0,69316615.0,22376.333,308457028.381
01:29:23,16504582.727,711501.571,0.0,60606268254.9,151433365509.5,57486146463044.55,9672152551361.75,39128202051816.49,11454959767441.8,1274893022419.5,2258693790945.75,25713222021758.754,0.0,30124982.333,55128.1,9201555200.0,3673821.043,0.0,154691503.333,126710.7,45886.933,2724036.857,0.0,69316615.0,22408.333,312088237.714
01:39:23,16579842.455,720072.714,0.0,61328926884.9,153239031588.75,58177572070524.0,9788833694929.75,39599630624203.25,11592933047718.0,1288804266258.833,2285970075316.0,26024743466372.246,0.0,30456038.333,55774.7,9201478400.0,3709482.435,0.0,156645478.0,128995.3,45886.933,2754438.143,0.0,69316615.0,22392.333,315587498.238
