Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:14:57,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573657600.0,0.0,0.0,0.0,1170882.0,609.286,0.0,0.5,6927.333,0.0
01:24:57,89773802.0,8570.857,0.0,21386302.0,53444702.0,370970352387.636,66797382823.0,458880202727.0,1684786068.6,127182891984.0,13865824780.5,203472400525.0,1367351576.667,8600357632.0,5354.348,0.0,3219777.0,1170882.0,50041.714,0.0,0.5,7540.333,97727788.952
01:34:57,144807177.818,17141.857,0.0,35957506.6,89857140.5,706627875971.182,132142522650.0,918010895882.0,5396208965.6,277123686200.5,24594429529.75,454742428922.25,1391433791.0,8704527104.0,11654.304,0.0,6415042.0,1170882.0,86570.714,0.0,0.5,7570.667,157987570.143
01:44:57,181992226.273,25713.286,0.0,52683223.4,131653462.5,1010738627908.0,190208788224.25,1378284876139.75,11416949417.8,482704566625.833,41264491195.75,679883188073.5,1416091719.0,8706978560.0,17277.87,0.0,11055965.0,1170882.0,119062.571,0.0,0.5,7593.0,201370057.667
01:54:57,198542999.909,34284.143,0.0,63988744.0,159903715.75,1373255030745.364,260758017453.0,1838025071556.25,14688091554.4,654827316396.333,52894216712.5,935962349126.5,1439906113.0,8624421888.0,22756.478,0.0,15883626.0,1170882.0,151504.0,0.0,0.5,7577.333,223334199.952
02:04:58,248578529.091,42855.571,0.0,83490887.4,208639146.25,1726768630779.909,327542174103.5,2297039241959.25,17329053499.8,808931220734.667,63382989140.75,1183646098689.75,2807971807.667,8751250944.0,29026.261,0.0,20391986.333,1170882.0,192425.714,0.0,0.5,7611.0,279567990.476
02:14:58,281362822.364,51427.143,0.0,100205841.6,250408965.5,2031664622088.091,382737565043.75,2757837074941.25,23285650201.2,1025565759183.333,77609804294.75,1426079671189.75,2832491311.333,8760817920.0,35279.435,0.0,27792614.333,1170882.0,226080.571,0.0,0.5,7599.0,321166203.429
02:24:58,306331856.364,59998.286,0.0,116931068.4,292204150.5,2365040238008.364,444884482059.75,3219154176504.5,28681904007.6,1219652150031.833,91529286763.5,1682495249537.25,2856765177.333,8637886720.0,41166.304,0.0,34954563.0,1170882.0,259251.571,0.0,0.5,7615.333,353992024.714
02:34:58,348907086.273,68569.714,0.0,134834305.8,336943960.25,2736407375975.818,513265286969.25,3678529245526.5,30494512781.0,1378477382041.167,101540563595.0,1931173184756.5,2880226772.333,8645421568.0,47091.0,0.0,39847365.333,1170882.0,303222.286,0.0,0.5,7621.0,403061664.81
02:44:58,399163510.0,77141.429,0.0,153282862.6,383046397.5,3059956383769.091,576949187521.75,4141458735449.5,36907631184.8,1499843965289.333,116856699807.0,2191245231287.5,2905059501.667,8704461568.0,52176.391,0.0,45210694.0,1170882.0,339180.143,0.0,0.5,7607.667,461322325.238
02:54:58,437622055.727,85711.857,0.0,169068624.0,422493601.25,3422225629890.818,647039103277.5,4601470201619.25,40108166870.6,1650491399410.667,129389367979.5,2451496385063.5,4272953471.667,8721285376.0,57385.13,0.0,50820576.667,1170882.0,379697.0,0.0,0.5,7625.0,506221240.048
03:04:58,473897985.727,94283.286,0.0,188507495.8,471070749.5,3735904621955.546,703638645500.5,5066330025180.75,48198568385.2,1837199095103.667,148504476221.25,2709413223498.25,5642233230.333,8656391168.0,62891.391,0.0,61018704.333,1170882.0,413838.429,0.0,0.5,7609.0,553440985.0
03:14:59,515948205.909,102861.143,0.0,203759854.8,509185486.75,4109332918056.818,771095739915.5,5525728553299.0,50059790820.4,2001240904574.667,157928162195.25,2955932518549.75,5665513332.333,8667316480.0,67837.739,0.0,65733976.667,1170882.0,454570.857,0.0,0.5,7626.0,601737581.714
03:24:59,587843924.091,111432.571,0.0,219345028.4,548132465.0,4476951789123.0,838634098735.75,5985224172068.75,52132902114.8,2065981266422.667,167367499168.5,3197892162706.75,5688860838.667,8725591552.0,72842.913,0.0,68799560.333,1170882.0,497451.857,0.0,0.5,7595.667,679802257.381
03:34:59,622185164.455,120004.0,0.0,238279362.8,595448033.5,4775539991741.909,895399870554.5,6447879752802.5,59356724793.6,2252391371346.5,184694928916.5,3429865661202.25,5713826601.667,8735250688.0,78091.087,0.0,74545717.333,1170882.0,531519.571,0.0,0.5,7627.333,720772247.143
03:44:59,647456067.455,128575.429,0.0,253183855.4,632692269.25,5146697179907.363,966415598785.25,6907722114330.5,62478078707.8,2448444909932.834,194892312099.75,3689985834807.5,7081602749.0,8677417728.0,82961.174,0.0,79584259.0,1170882.0,569650.857,0.0,0.5,7661.0,751935710.571
03:54:59,686401994.545,137146.714,0.0,266223922.6,665278476.0,5460556470580.909,1024398021330.75,7369610256376.75,68417497499.6,2556253527031.166,215118101964.5,3927081511350.75,7106096462.667,8772261376.0,87827.435,0.0,87516775.333,1170882.0,604422.714,0.0,0.5,7612.667,799913736.762
04:04:59,707306159.545,145717.857,0.0,276940152.0,692055933.25,5800884964082.454,1090186333949.75,7830914305153.0,73487003179.8,2600219572599.334,231344175580.25,4184970938732.75,7130122075.667,8679012096.0,93275.739,0.0,94604293.333,1170882.0,638215.429,0.0,0.5,7596.667,828372711.333
04:14:59,798296099.727,154289.429,0.0,305785276.4,764139698.75,6138652469546.728,1150226021823.5,8293535196686.25,78818013379.6,2623973443810.0,246050901004.0,4432605332503.25,7154024196.0,8757281792.0,98377.174,0.0,100644346.333,1170882.0,689206.714,0.0,0.5,7616.667,929503985.857
04:24:59,887874866.091,162860.714,0.0,329309800.0,822928663.75,6506650167120.182,1213299092524.5,8752287153155.5,81341436181.6,2694601581034.666,255087115019.75,4665160678545.25,8521186033.667,8705179136.0,103755.739,0.0,103777426.0,1170882.0,737536.286,0.0,0.5,7619.333,1026170058.19
04:34:59,953407547.818,171431.571,0.0,355408021.2,888149345.0,6829357445436.818,1274333053137.75,9212659459646.0,86457127278.8,2824313491727.834,267197657382.25,4912467996394.5,8545295521.667,8784068352.0,108920.957,0.0,107112749.333,1170882.0,776291.286,0.0,0.5,7651.0,1097637746.619
04:44:59,1000062279.545,180002.429,0.0,373951285.0,934488582.25,7202380750933.546,1344880276960.5,9672358419132.75,88683479161.4,3019932285861.834,276351360092.0,5148087662128.0,8568562138.667,8787028480.0,114188.435,0.0,110307918.667,1170882.0,819525.143,0.0,0.5,7636.667,1149797542.476
04:54:59,1045524798.273,188573.714,0.0,399751219.8,998963192.0,7530088278171.909,1402152492803.5,10132987958114.5,94297950924.6,3218225874572.0,290134746134.5,5393457183746.25,8592684607.333,8719181312.0,119305.565,0.0,117209547.667,1170882.0,856621.857,0.0,0.5,7652.667,1204542350.857
05:04:59,1104392913.545,197144.857,0.0,415982376.8,1039524267.5,7902317247292.091,1469316888553.5,10591634891915.0,96070838905.2,3364325742656.666,299245036665.5,5625543825335.25,8615581613.333,8723681792.0,124944.348,0.0,120495254.667,1170882.0,902539.0,0.0,0.5,7639.333,1269350278.333
05:14:59,1158166135.273,205715.714,0.0,439624044.0,1098605392.5,8244011121664.909,1531457841836.25,11055046466176.5,102018538584.8,3533697303635.666,314622778063.75,5873508450037.75,9983971671.333,8732937472.0,130153.087,0.0,124774404.333,1170882.0,945109.714,0.0,0.5,7639.667,1329981582.19
05:25:00,1213469539.909,214286.857,0.0,459820485.4,1149076457.75,8584977715948.363,1592751401357.75,11516318510463.5,106475759912.4,3684924392304.166,327818780112.5,6117658497928.75,10007666999.0,8740750080.0,135561.957,0.0,130868688.333,1170882.0,987303.0,0.0,0.5,7593.0,1393019257.0
05:35:00,1304044024.273,222858.143,0.0,482422383.6,1205558977.25,8916832184220.363,1650675622391.5,11976299459935.0,110178265651.2,3750162717723.0,339166950565.25,6347554475592.5,10031111320.333,8747742208.0,141803.174,0.0,137018400.0,1170882.0,1038084.143,0.0,0.5,7595.667,1493256942.571
05:45:00,1366623947.091,231429.286,0.0,504072864.6,1259663611.5,9180350132171.545,1702385930002.0,12438449712725.75,117235241122.4,3860320141910.5,356478245227.0,6572516690978.75,11398401206.333,9090913280.0,147133.174,0.0,145209103.667,1170882.0,1088105.714,0.0,0.5,7599.667,1567202736.286
