Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:03:59,80518084.636,864213.714,0.0,401878685372.1,258276659724.0,67405640683383.73,11942371142270.0,45950772770121.75,15343787165315.4,8752380867260.0,6085687731811.5,42024395731604.0,0.0,33381678.0,156779.7,8942446336.0,4489087.696,0.0,981894920.0,116959.6,35694.333,21244449.286,0.0,13.0,56275.667,1060562550.762
00:13:59,81033226.0,872785.143,0.0,402628331759.9,260149569335.0,68057450468127.55,12083844831311.5,46405350122559.0,15497934306686.0,8838437540598.666,6157971191842.25,42489806347472.49,0.0,33712734.0,159505.1,8942505472.0,4528521.087,0.0,987867174.0,119340.8,35700.2,21395777.143,0.0,13.0,56291.667,1067059149.333
00:23:59,81169947.545,881356.857,0.0,403747738359.3,262946287503.75,68733500187716.0,12191077655974.5,46864745262518.25,15649354114109.4,8925352704355.5,6212390646230.25,42884164460631.75,0.0,34043790.0,160819.6,8942552832.0,4579449.87,0.0,998589969.667,120251.9,35701.533,21636938.0,0.0,13.0,56275.667,1077999323.333
00:33:59,81334231.0,889928.286,0.0,404681160641.9,265278344607.5,69387093976173.18,12332399240589.75,47319072426826.49,15803372370761.4,9010673909176.666,6284391831390.75,43347660318849.51,0.0,34374846.0,164636.7,8928274432.0,4611805.217,0.0,1004536238.333,123732.9,4.919131752989246e+18,21800616.857,0.0,13.0,56307.667,1084312254.143
00:44:00,81469464.636,898499.857,0.0,405800557830.9,268075039617.75,70062100899929.0,12439971809978.0,47778252910376.75,15954839190152.6,9098362844061.0,6338906713195.75,43742609276016.49,0.0,34705902.0,165971.8,8928321536.0,4654509.565,0.0,1015265643.0,124767.2,4.919131752989246e+18,22039177.143,0.0,13.0,56339.667,1095248085.952
00:54:00,81611767.364,907071.571,0.0,406726383913.9,270388118564.25,70717712676058.27,12572938910567.0,48234440971449.0,16108546696487.6,9186316891772.834,6406638429269.75,44192713893003.0,0.0,35036958.0,167165.5,8925340672.0,4690453.913,0.0,1022901754.0,125760.6,4.919131752989244e+18,22220783.143,0.0,13.0,56307.667,1103171783.048
01:04:00,81774924.273,915643.143,0.0,407669513377.5,272744428998.75,71390630630298.27,12689204078244.0,48691559303851.25,16260395174438.2,9271600165387.334,6465580533245.75,44602139259316.0,0.0,35368014.0,168289.0,8928695552.0,4723078.435,0.0,1031935972.667,126678.9,4.919131752989246e+18,22425402.143,0.0,13.0,56307.667,1112494252.238
01:14:00,81920205.727,924214.714,0.0,408595311304.1,275057438550.0,72044447322454.19,12826240436491.0,49147523574326.0,16414460144668.6,9359082600141.0,6535563286004.75,45061237100377.51,0.0,35699070.0,169445.2,8924546304.0,4758547.261,0.0,1038953626.333,127601.0,4.919131752989244e+18,22607264.571,0.0,13.0,56307.667,1119821549.381
01:24:00,82086349.273,932786.429,0.0,409634448981.7,277653610352.25,72722343242505.64,12937518960973.75,49605382309592.0,16565816607007.8,9444101934836.5,6591894652998.75,45459567759854.75,0.0,36030126.0,170693.2,8942822912.0,4804914.217,0.0,1048541496.0,128529.9,35726.067,22844795.286,0.0,13.0,56275.667,1129684907.857
01:34:00,82267393.545,941358.143,0.0,410464341503.5,279727009598.0,73372557211023.81,13079730390945.5,50060931745895.0,16720422194321.0,9532244057781.666,6664612420260.0,45930773120923.25,0.0,36361182.0,172087.9,8924744960.0,4844481.174,0.0,1055013821.333,129437.7,4.919131752989244e+18,22995940.857,0.0,13.0,56291.667,1136501698.905
01:44:00,82403383.455,949929.571,0.0,411503394309.9,282322975134.0,74055143444187.1,13186003786542.0,50519642938465.0,16871293567030.2,9616642893635.0,6718308072103.75,46317726075253.25,0.0,36692238.0,173187.4,8942950144.0,4880470.304,0.0,1065175360.333,130290.9,35727.4,23236834.0,0.0,13.0,56291.667,1146924489.857
01:54:00,82530791.909,958501.286,0.0,412613042019.7,285095313968.25,74718193300312.36,13311003068852.25,50977322153169.75,17024264753614.0,9704010415292.5,6781869212155.75,46750338508704.0,0.0,37023294.0,174462.9,8925578752.0,4923544.304,0.0,1073727765.333,131280.6,4.919131752989244e+18,23436759.429,0.0,13.0,56307.667,1155728400.286
02:04:00,82687993.909,967072.857,0.0,413556193866.9,287451679005.0,75386360128814.36,13434597964129.25,51433450245040.49,17176653659021.8,9789416317610.166,6844580270762.5,47175005438672.0,0.0,37354350.0,175560.2,8927885312.0,4966681.217,0.0,1081779489.667,132153.6,4.919131752989246e+18,23640423.571,0.0,13.0,56291.667,1164086252.381
02:14:00,82904059.818,975644.429,0.0,414481995256.1,289764697301.0,76046804691541.1,13564014288113.0,51890050857135.25,17330097877146.4,9877381056510.0,6910658200952.0,47618196165887.0,0.0,37685406.0,176642.5,8925456128.0,5129004.522,0.0,1089799629.0,133120.8,4.919131752989244e+18,23825971.571,0.0,13.0,56307.333,1172492041.238
02:24:01,83054189.0,984216.0,0.0,415241320639.9,291661791763.25,76735547917369.27,13677331557936.25,52344545039882.25,17480868988554.4,9958921778403.834,6968206685559.0,48012054838573.75,0.0,38016462.0,177795.2,8919016960.0,5171906.783,0.0,1097804121.333,134055.8,4.919131752989245e+18,24016394.143,0.0,13.0,56291.333,1180799061.095
02:34:01,83175636.091,992787.429,0.0,416350961258.5,294434111882.25,77396918582358.0,13805811945283.0,52801002656413.0,17634137557544.0,10046634038287.166,7033678483535.75,48452132661674.0,0.0,38347518.0,178881.3,8925552896.0,5218077.652,0.0,1105862783.667,134889.6,4.919131752989244e+18,24214360.857,0.0,13.0,56291.333,1189127396.333
02:44:01,84157163.545,1001359.143,0.0,417294143371.5,296790550749.0,78078684980685.45,13921666498955.25,53257643068589.51,17785455920624.2,10128615127835.166,7092683221241.75,48856185402720.0,0.0,38678574.0,180241.0,8929157376.0,5264399.435,0.0,1114054970.0,135811.3,4.919131752989246e+18,24433211.714,0.0,13.0,56323.333,1198578683.667
02:54:01,85206118.636,1009930.714,0.0,418229750063.1,299128061882.5,78762602473361.1,14026239473489.0,53716843645263.0,17936429092285.0,10213578884647.0,7146121659318.0,49243570853270.0,0.0,39009630.0,181472.9,8919611904.0,5300385.87,0.0,1124530961.0,136719.3,4.919131752989245e+18,24661345.0,0.0,13.0,56323.333,1210278292.095
03:04:01,86373893.636,1018502.0,0.0,419163221934.1,301460239931.25,79419172106158.64,14166745004467.0,54171569915158.75,18090229630697.6,10298343524744.0,7217756477245.0,49705445923087.75,0.0,39340686.0,182624.4,8929365760.0,5343660.435,0.0,1130426455.0,137572.2,4.919131752989246e+18,24824879.143,0.0,13.0,56323.333,1217676387.19
03:14:01,87587496.909,1027073.571,0.0,420282599206.7,304256885724.25,80105562316218.73,14270133211965.5,54630198287455.25,18240963717820.8,10383009267878.166,7270654095966.0,50088920952185.25,0.0,39671742.0,183820.8,8929411328.0,5390324.174,0.0,1140804725.667,138472.5,4.919131752989246e+18,25064515.286,0.0,13.0,56323.333,1229435664.81
