Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:27,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571830016.0,0.0,0.0,0.0,143.429,0.0,0.5,5976.0,0.0
07:14:27,1268068.909,8788.857,314828.353,539163.5,1342028.5,53973962.818,5643240.25,184201332543.5,13578195.0,258160560279.667,6172696.0,76092575.5,7405668.667,8574131968.0,44949.826,0.0,15662.0,29388.571,0.0,0.5,6472.333,1381359.238
07:24:27,1566761.091,17359.143,607020.118,1039274.7,2587139.5,104979488.364,10786487.25,363806191048.5,26793430.8,509582649088.667,12199670.75,143797399.75,14621775.667,8574685184.0,92458.609,0.0,29546.667,56624.0,0.0,0.5,6490.667,1717115.286
07:34:27,2183488.0,25929.714,911612.588,1560776.5,3885351.75,155676811.455,15974286.25,543416098762.5,28267818.0,760561663850.333,18678301.5,212718347.5,21837783.0,8575220736.0,148828.174,9.850203146155585e+17,43510.333,84394.143,0.0,0.5,6624.667,2364042.048
07:44:27,2275127.273,34500.0,1203760.647,2060822.9,5130271.25,207161007.182,21207212.0,723020590699.75,28867488.4,1012439824728.333,24127844.75,286303763.5,29062617.0,8575266560.0,188875.826,9.850203146155585e+17,56401.0,111587.857,0.0,0.5,6624.667,2474784.429
07:54:27,2361928.273,43070.571,1490230.059,2551044.9,6350899.5,254804759.727,26377664.0,902628514217.0,29457595.2,1264422845455.333,29571877.25,355089543.0,36282501.0,8575292160.0,226346.478,9.850203146155585e+17,69286.667,138433.0,0.0,0.5,6556.333,2590520.429
08:04:27,2442021.909,51641.429,1775606.235,3039375.3,7566840.0,303180017.636,31834779.0,1082236070632.0,30085670.8,1516459297523.167,35290510.0,428046725.25,43499777.667,8575312640.0,275754.391,9.850203146155585e+17,82200.0,165692.286,0.0,0.5,6608.667,2714356.048
08:14:27,2517272.727,60212.143,2060049.647,3526102.5,8778791.5,351628054.273,37102577.0,1261838707286.5,30677744.4,1768605537310.667,40810711.5,500298408.5,50719336.0,8575355392.0,322834.13,9.850203146155585e+17,95490.333,192429.143,0.0,0.5,6609.0,2833296.429
08:24:28,2610399.091,68783.429,2375081.059,4065613.0,10121709.25,399743126.909,42336491.75,1441451551335.75,31283264.4,2020853374602.0,46543631.5,570796744.5,57941151.333,8575497472.0,357237.913,9.850203146155585e+17,107854.333,220154.571,0.0,0.5,6588.667,2949265.095
08:34:28,2839458.364,77354.857,2660276.059,4553659.0,11336942.5,452672904.636,47916779.25,1621062981497.5,31961054.0,2272435050640.666,52753674.75,645019680.5,65167529.333,8575427584.0,405251.13,5.3728380797212365e+17,130487.333,247466.0,0.0,0.5,6583.0,3221243.333
08:44:28,2927378.636,85925.286,2941855.412,5035425.8,12536572.5,500806551.273,52493511.5,1800671587394.0,32716610.8,2523141823508.834,59082901.75,704349235.25,72394640.333,8575439360.0,451933.565,5.3728380797212365e+17,143426.667,274187.143,0.0,0.5,6551.0,3330088.048
08:54:28,3032796.273,94496.286,3229104.941,5527001.6,13760509.75,548754365.182,57843271.75,1980280396263.5,38188096.4,2774982360491.666,64778889.75,770698275.5,1423883866.0,8575809280.0,490773.826,5.3728380797212365e+17,156771.333,302318.714,0.0,0.5,6608.0,3452384.238
09:04:28,3190366.273,103066.714,3528751.941,6039731.8,15037253.5,602844857.636,63349704.75,2159886683415.25,51507957.0,3026502380523.334,71359544.5,840060398.0,2775368183.0,8575773184.0,535089.522,9.850203146155585e+17,173392.333,330013.429,0.0,0.5,6645.0,3657876.095
