Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:12:34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574663168.0,0.0,0.0,0.0,764.857,0.0,0.5,6078.333,0.0
05:22:34,7736749.0,8571.0,1757840.0,2994654.2,7476203.25,117829118016.636,73629447476.5,206221397068.0,15338810499.4,309177366.667,36824127415.25,216991367678.75,1362729405.333,8788691968.0,39245.391,0.0,12108163.0,5691759.143,0.0,13.0,8797.0,42957499.429
05:32:35,8666494.636,17143.571,2044418.412,3484428.0,8696180.25,238789463137.727,149496536922.0,413522840423.25,30958177428.4,317234908.333,73262269761.25,443931054742.5,2725810517.0,8789639424.0,90818.304,1760.646,29593966.0,11383628.571,0.0,13.0,8865.0,80657677.571
05:42:35,8826286.818,25716.0,2313865.235,3944867.4,9843236.5,359334294532.818,229624642058.5,623239637758.0,47392641423.6,329649145.833,109881489881.25,694562069987.0,2745292664.0,8797604096.0,129725.522,1760.646,52976444.0,16752702.286,0.0,13.0,8879.667,112899784.381
05:52:35,9393276.091,34288.429,2595196.0,4425637.2,11040760.75,480800559400.909,305379750734.0,831118145098.75,62657906381.2,341337941.667,144111027731.5,933983567532.75,2764378895.667,8796172288.0,164472.13,1760.646,77668781.667,22289878.286,0.0,13.0,8895.667,145378680.286
06:02:35,9786254.455,42860.857,2905600.706,4955902.6,12361985.75,599369386228.182,382885356441.25,1038711094908.25,78284801411.4,348241270.833,180816817740.25,1175239867589.75,2783457808.0,8793617408.0,210231.435,1760.646,93621553.667,28289308.714,0.0,13.0,8863.667,171867206.524
06:12:35,10369552.455,51433.286,3211459.235,5478298.8,13663763.5,718568786728.455,457763249536.25,1245486561701.5,93160641891.8,370039058.333,215686275194.75,1413156449326.5,2802437087.333,8787058176.0,251913.0,1760.646,111734113.0,34359954.857,0.0,13.0,8870.0,196802557.476
06:22:35,10531969.364,60005.571,3491601.471,5957168.8,14856410.5,839502921866.364,535615147950.75,1453968480311.75,109062875699.2,377149775.0,251486108645.5,1655326108204.5,2821653824.0,8798932224.0,293665.391,1760.646,137182980.0,39797640.429,0.0,13.0,8934.0,230578049.048
06:32:35,10735361.091,68577.714,3804416.235,6491741.4,16188017.25,958004340971.545,612389233111.0,1661436653140.25,124624744146.4,392655079.167,287999326864.5,1896585521487.5,2840744009.333,8790581504.0,328870.261,1760.646,153800356.0,45876392.286,0.0,13.0,8918.0,256298626.429
06:42:36,10859042.818,77150.143,4082138.353,6966454.2,17370342.5,1078295279780.636,692501004833.5,1870938946799.5,141087431318.6,400771208.333,324562794376.75,2146854828913.25,2860210038.0,8781781504.0,366862.391,1760.646,181381083.0,51154289.429,0.0,13.0,8886.0,289440158.0
06:52:36,10989428.455,85722.143,4389202.588,7490954.8,18677306.25,1196829211904.909,769155632547.25,2078454935965.25,156406471504.2,485586670.833,360230948933.5,2390578745127.0,4223615993.333,8789051392.0,412045.087,1760.646,201208511.667,57157866.714,0.0,13.0,8886.0,314285034.143
07:02:36,11190565.909,94294.571,4667363.471,7966456.0,19861512.75,1317789838359.909,845671690748.5,2286344652559.0,172012161805.2,533624295.833,395508449462.75,2628370901704.0,5586974103.667,8794304768.0,448582.957,1760.646,226112661.667,62635039.286,0.0,13.0,8854.0,348223932.429
07:12:36,11321693.636,102866.857,4968877.765,8481531.8,21144904.75,1435951977527.818,923324284622.75,2494140849042.5,187766460092.0,628214279.167,432432475917.0,2871316172690.5,5606120433.0,8784115968.0,487139.0,1760.646,242234479.333,68584538.571,0.0,13.0,8877.667,374075107.429
07:22:36,11962181.545,111439.143,5243763.353,8951331.8,22315096.25,1556520966078.909,1003000250449.25,2703397152141.75,204024128964.2,662560829.167,468611119615.75,3120332229337.0,5625518154.0,8784210688.0,519097.609,1760.646,268924117.0,73921978.286,0.0,13.0,8909.667,407218843.333
07:32:36,12123106.091,120011.571,5542392.471,9461366.8,23586116.5,1674679555516.182,1079692981310.25,2910702564489.5,219477105431.8,780379158.333,504902179537.25,3360424542233.5,5644527161.667,8794634496.0,560676.217,1760.646,285801733.667,79891788.857,0.0,13.0,8893.667,433282770.857
