Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:06:21,118254438.091,634305.857,0.0,18842875551.8,47070941323.5,19376070506339.637,8866563538641.75,31532497708434.754,1779229871312.8,6561962051880.5,3635353055287.5,24086603942112.754,41447685886.333,9129049088.0,10105959.609,810966.942,3708685632.0,371298.2,40554764.714,0.0,13.0,9832.333,4062179884.667
00:16:21,121720054.727,642877.714,0.0,19118772819.8,47760154307.0,19638217449347.727,8986330046890.25,31953666919936.246,1803119870352.8,6651519134514.167,3684195250156.5,24410664720691.0,41480959201.333,9130484736.0,10614687.174,810966.942,3759288532.667,369208.067,41153839.429,0.0,13.0,9859.667,4119423049.762
00:26:21,124689023.091,651449.429,0.0,19369890321.6,48387465685.5,19898553073200.91,9109273041438.75,32372302938476.754,1827835474712.0,6742273223357.167,3734631688750.0,24744183489575.5,41514403203.333,9006427392.0,10684661.043,810966.942,3810773825.667,341594.467,41694611.571,0.0,13.0,9811.667,4176338855.952
00:36:21,126220948.364,660021.143,0.0,19595861394.6,48951956522.75,20159545883286.0,9229558309292.0,32793912835460.246,1852131877463.4,6829804577630.5,3784089448664.25,25071289298113.754,41547735554.0,9007000576.0,10735828.565,810966.942,3860053356.667,341601.4,42179131.429,0.0,13.0,9859.333,4230759335.667
00:46:22,128175957.455,668592.429,0.0,19871409061.6,49640296950.5,20420849835611.547,9350789764646.5,33222534865041.246,1876506143341.0,6917555112474.167,3833844646390.75,25400682285366.5,44269669603.0,9067923456.0,10780170.739,810966.942,3911457008.667,357061.933,42764716.429,0.0,13.0,9827.333,4287177543.762
00:56:22,128901269.818,677164.286,0.0,20147250121.4,50329370443.5,20685946031135.91,9466903778749.0,33658660149451.5,1899696216496.0,7005311683030.5,3881372253122.0,25716376438452.5,44302771255.667,9130518528.0,10839754.087,810966.942,3960999055.333,369314.733,43350404.0,0.0,13.0,9859.667,4340651282.714
01:06:22,129616991.273,685736.143,0.0,20373228125.2,50893878494.75,20945948603649.637,9590271791239.25,34090301539868.754,1924600582784.4,7092556849796.333,3932195104036.0,26051668388447.754,44336249380.667,9130801152.0,10878152.348,810966.942,4011373130.667,371306.467,43835799.429,0.0,13.0,9875.333,4395303193.095
01:16:22,130318142.909,694308.0,0.0,20649064485.4,51582940498.0,21209304861997.453,9709383980285.0,34521422639847.246,1948435568732.0,7180810683330.0,3980924655952.25,26374982975377.0,44369502289.667,9131309312.0,10917098.217,810966.942,4061776638.333,371402.2,44426937.857,0.0,13.0,9843.333,4449591611.143
01:26:22,130731227.818,702879.857,0.0,20924915230.4,52272038000.25,21471662447966.453,9829120276554.75,34942722512602.5,1972277850141.8,7268024444740.833,4029728611431.75,26698662788808.754,45747029814.667,9130889728.0,10953224.913,810966.942,4112157203.333,369332.067,45016320.571,0.0,13.0,9875.667,4503566106.143
01:36:22,131360385.455,711452.0,0.0,21150894674.2,52836549613.25,21731662057397.727,9950945894599.25,35359625109422.0,1996894360145.4,7360434736030.333,4080037341451.25,27031056120596.246,45780461863.333,9130028544.0,11009319.783,810966.942,4162113721.667,371436.6,45503234.143,0.0,13.0,9843.333,4557755034.429
