Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:34:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572744960.0,0.0,0.0,0.0,465.857,0.0,0.5,6445.667,0.0
05:44:18,6367631.0,8569.857,0.0,10673542183.2,26663162785.25,232111184725.182,167499621703.75,459978570041.75,26150425226.0,42621739332.333,54133940085.75,428250425735.75,1377267680.667,8903633408.0,42201.304,0.0,2061008.667,2540658.143,134217728.5,65800194.5,8539.0,8555996.714
05:54:18,6450330.909,17129.286,0.0,37820217741.1,94477958683.5,464209944413.636,301324461913.5,913387434731.25,45607121811.4,87269237852.833,99392681692.0,806572627022.0,2753412086.333,8931042560.0,81737.087,0.0,9780073.0,11958766.571,134217728.5,65800194.5,8615.667,14988216.143
06:04:18,6672684.364,25692.286,0.0,64116076591.3,160169000324.0,705603730074.727,436005897768.75,1369759314888.5,64718216665.6,126220787513.333,143713711253.5,1188190767704.5,2785468352.667,11319544064.0,133060.565,0.0,17449585.667,19167107.714,134217728.5,65800194.5,8717.333,21150702.095
06:14:18,6915892.727,34251.286,0.0,91584412813.4,228786537529.75,943901824345.455,564378084216.75,1826080397314.75,83155022270.8,170551195063.833,187769286641.25,1558750097425.5,2816960769.333,11158496256.0,180254.696,0.0,25055094.0,28450863.429,134217728.5,65800194.5,8624.333,27438129.476
06:24:18,7000826.909,42814.0,0.0,115116062831.8,287559800421.0,1176102066903.727,706045979337.5,2281558894641.75,104206049680.8,212055739494.333,236684149100.0,1956261366032.5,2849203773.667,8952186880.0,217681.739,0.0,31041162.667,38015697.429,134217728.5,65800194.5,8699.333,33205286.524
06:34:19,7215366.364,51373.143,0.0,144086469801.7,359923839294.25,1407170434714.091,830738361020.25,2736123617706.25,122298485271.4,256277329072.0,279244342958.25,2315550982320.25,4224861776.667,8956059392.0,257787.217,0.0,38645522.333,47977116.429,134217728.5,65800194.5,8730.667,39780469.905
06:44:19,7289501.273,59929.143,0.0,171764711470.1,429065325274.75,1645886822415.182,961872006904.5,3191080138176.0,141130543206.2,293886321159.333,323331656335.0,2690932927537.75,4256728324.333,8957485568.0,310101.522,0.0,46671574.333,57155100.286,134217728.5,65800194.5,8699.667,46336464.667
06:54:19,7361030.545,68487.0,0.0,202786003924.9,506562808722.5,1885964236431.727,1085182993560.0,3646281145650.5,158531211242.2,334722865646.167,365438753010.75,3047908068385.75,4287795646.667,10337206016.0,345654.217,0.0,55271287.333,66086989.0,134217728.5,65800194.5,8644.667,53134952.571
07:04:19,7528276.273,77045.0,0.0,232539737171.6,580891394656.5,2127728814771.546,1215739196116.5,4099394045893.0,177087987392.0,373814056681.5,409117918915.0,3423367594697.75,4319282133.0,11331909376.0,380825.739,0.0,63752396.333,75961630.714,134217728.5,65800194.5,8713.333,59982320.571
07:14:19,7614323.182,85609.143,0.0,261210163117.1,652512876578.25,2360585008581.182,1340411626463.25,4553476081471.25,194954982064.8,413110905016.0,451324362155.75,3781299989821.75,5694527716.667,11357660672.0,413090.261,0.0,71617584.0,84590164.429,134217728.5,65800194.5,8677.0,66820314.524
07:24:19,7673926.727,94173.0,0.0,286384966371.0,715385646704.25,2596153081533.546,1470885075763.25,5006201303164.25,213743537265.6,458630255917.0,495707985062.0,4154474447473.5,7070488294.0,8965620992.0,446304.652,0.0,77699400.333,94886801.429,134217728.5,65800194.5,8727.667,72360931.238
07:34:19,7769294.091,102731.0,0.0,315070280393.7,787043527497.25,2835308163323.818,1597493829073.75,5461659942002.75,231469745599.4,501910545819.333,538271804239.25,4516832968597.25,7101773263.667,8966621440.0,501747.652,0.0,85521998.0,104231341.143,134217728.5,65800194.5,8687.667,78889900.429
07:44:19,7832998.273,111292.0,0.0,344248312029.1,859934346855.5,3078363266755.636,1726291576159.0,5917403118420.0,249671430840.0,541148623945.333,581677048776.5,4889237531443.25,7133250342.0,9536779520.0,554160.0,0.0,93682153.0,113561437.714,134217728.5,65800194.5,8720.667,85551142.524
07:54:19,7895594.455,119852.286,0.0,376731973174.5,941086039763.25,3316510221420.546,1846932373229.5,6372681067833.5,266622957498.0,584843651603.0,622666865751.5,5243474510093.0,8508578132.333,11356278784.0,588642.783,0.0,102725948.667,122579132.0,134217728.5,65800194.5,8712.667,92982022.905
08:04:19,7964888.545,128398.857,0.0,405291842908.3,1012431201957.75,3544081924359.364,1969791487975.5,6827399157526.75,284016672349.2,633034646563.5,664099598033.25,5597996174970.0,8539422974.0,11356478208.0,633711.609,0.0,110442941.0,131527809.714,134217728.5,65800194.5,8681.0,99344823.095
08:14:19,8055800.364,136957.286,0.0,428335961093.7,1069992009477.5,3770070814473.0,2061972778279.5,7278584488638.25,296942226387.4,711995896387.167,695218406127.25,5865802627568.0,8566456448.667,11359314688.0,672223.043,0.0,115785076.667,138685277.0,134217728.5,65800194.5,8665.0,103799382.333
08:24:19,8133331.364,145518.429,0.0,446935664410.1,1116441891582.5,3974930841187.091,2150913464684.5,7731038312657.5,309829707396.0,795439343636.833,727120750615.25,6128256298652.75,8592673121.667,8975746048.0,700217.087,0.0,119239935.333,146229781.429,134217728.5,65800194.5,8729.0,107192279.095
08:34:19,8276740.273,154071.714,0.0,468520226160.7,1170358538244.5,4139503862636.091,2221628918813.5,8183885700478.75,319519113452.0,890949258798.667,750043465818.5,6337520010877.0,9961395648.0,10809191680.0,756870.739,0.0,124015382.0,151403296.857,134217728.5,65800194.5,8753.0,110576299.714
08:44:20,8339353.909,162635.286,0.0,489035937282.1,1221598665228.75,4339496842247.182,2312265421302.75,8637338514712.25,332385020987.6,978815787057.333,781343914228.5,6601998754268.75,9987958232.667,8977329664.0,800699.0,0.0,127868357.0,158859567.571,134217728.5,65800194.5,8745.0,114506407.81
08:54:20,8399356.545,171194.714,0.0,508855535585.7,1271089771306.5,4524722435431.091,2389474292874.0,9088673618095.5,343280465715.6,1071798556037.833,808169680997.5,6832482991882.5,10013485350.667,9325481984.0,845209.391,0.0,131567550.333,165331710.571,134217728.5,65800194.5,8753.0,117502638.952
09:04:20,8461592.364,179737.286,0.0,530363669384.9,1324812792392.5,4680975221079.272,2468592665563.5,9541644239908.0,354542367953.0,1175865982566.833,835777338819.5,7067584871050.75,10038641092.667,10879777024.0,883601.609,0.0,136077058.333,170597578.286,134217728.5,65800194.5,8689.0,120692990.952
09:14:20,9003517.818,188297.429,0.0,550872095192.2,1376034897346.5,4865382513876.182,2567945755764.25,9995241681563.5,368871668584.6,1262800378664.333,869283266475.0,7351283862136.75,11410107216.667,11095579136.0,1034762.043,0.0,139951235.333,176584050.0,134217728.5,65800194.5,8861.333,124725325.762
