Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:09:35,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9365587968.0,0.0,0.0,0.0,50107.0,997.286,0.0,0.5,42802.333,0.0
07:19:35,217984242.818,8570.143,0.0,2641866.5,6596803.5,209073114404.636,64622781483.5,477687739157.75,15606876852.0,59897631523.667,41610820348.25,262460526325.75,32273871.0,10151087360.0,90022.13,0.0,390177.667,50107.0,116828.571,0.0,22249473.0,42978.333,228965664.429
07:29:36,218399278.455,17141.286,0.0,3104305.1,7748515.5,420756459261.546,169649396927.5,960679416244.5,37762711711.2,139906884993.333,97746260970.75,603802633409.75,67306182.667,10153523456.0,176629.087,0.0,463541.0,50107.0,162659.714,0.0,22740993.0,42978.667,229795936.619
07:39:36,218847450.909,25712.286,0.0,3559330.1,8881790.75,632245083331.545,275631498874.75,1442697998825.75,60003746454.0,224152896654.167,154055909277.25,946079513123.75,1446605884.333,10151373312.0,273612.696,0.0,536611.333,50107.0,209538.571,0.0,23046145.0,42940.333,230625989.619
07:49:36,219289670.273,34283.429,0.0,4012481.9,10010416.5,843594795951.364,381725177367.25,1924496346608.5,82262095690.8,308820831505.333,210296093036.0,1287972086237.75,1481632172.333,10155739136.0,368808.174,0.0,611818.0,50107.0,258916.429,0.0,23351297.0,42940.0,231456018.429
07:59:36,219756469.273,42854.286,0.0,4462116.1,11130380.25,1055247187944.909,486310503320.5,2407217823049.0,104470512751.4,388628081622.167,266362850723.75,1629051219640.0,1516648852.667,10156259584.0,468455.913,0.0,686204.333,50107.0,306550.143,0.0,23513089.0,42980.0,232301276.048
08:09:36,220346241.0,51425.286,0.0,4920785.1,12272762.5,1268801099513.818,585292045896.25,2890120026556.75,126234833486.8,463216671030.833,321347984872.25,1965217828098.25,2895857883.333,10037856000.0,571381.783,0.0,766868.0,50107.0,356537.571,0.0,23781377.0,42956.0,233421409.667
08:19:36,220859978.545,59996.0,0.0,5372358.9,13397490.5,1483233133324.273,684362773482.25,3371655618067.0,147680067349.4,540877811933.5,376170282025.75,2301934483093.75,2930739098.667,10160756992.0,671029.217,0.0,874395.667,50107.0,402930.429,0.0,23943169.0,42940.0,234325046.524
08:29:36,221668005.545,68567.0,0.0,5830680.3,14539005.25,1699038780988.364,780223018682.5,3852347051971.75,168754707992.0,617735295773.667,430146401389.0,2634994312919.75,4309827903.333,10168513280.0,775417.087,0.0,994349.0,50107.0,451912.0,0.0,24072193.0,42956.333,235710023.762
08:39:36,222357214.909,77138.0,0.0,6282803.9,15665124.0,1912686747957.727,877711074433.5,4333835146421.5,190183376119.8,696821703467.5,484879258909.75,2970234827648.0,4344715356.0,10043958272.0,847974.957,0.0,1077019.333,50107.0,494909.714,0.0,24393729.0,42956.0,236940486.857
08:49:36,222942487.636,85708.857,0.0,6736583.1,16795313.5,2127098433110.818,976124865465.0,4814412338169.5,211479998182.6,777516844638.333,539625896399.0,3306801806884.25,5723874644.0,10171907584.0,945328.913,0.0,1185866.333,50107.0,543369.429,0.0,24602625.0,42956.0,237981569.048
08:59:36,223547149.545,94280.0,0.0,7187030.7,17917262.5,2343038035715.273,1069789496281.5,5294212426955.75,232301569959.6,856869960977.833,593303499504.75,3638672062074.75,5758654862.667,10168445952.0,1001266.609,0.0,1299853.667,50107.0,580902.571,0.0,24834049.0,42956.333,239192330.333
09:09:36,224048620.182,102850.857,0.0,7653175.1,19078149.25,2555499243471.0,1157916463625.75,5783888811430.5,252853537364.6,911297768851.0,645029522269.75,3961668006488.75,5793543564.333,10092595200.0,1054894.13,0.0,1469337.667,50107.0,616895.857,0.0,25038849.0,42956.0,240405024.429
