Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:02:28,10144723.545,376571.286,0.0,38452976752.5,94992214373.25,34943507233666.816,1805216762827.25,19553252801506.754,5876753821678.4,183670015966.5,227918486869.0,4263648403526.5,0.0,119285731.5,1015425.5,9908999424.0,2698661.348,163169.966,81144912.333,993024.7,1148708.4,4770357.857,0.0,65961988.0,81689.333,790277348.238
00:12:28,10225948.545,384950.857,0.0,39324350903.9,97169123350.25,35721015586608.27,1846271622649.25,19981460056722.0,6006239322117.4,187508876935.5,233104591869.25,4360522731953.25,0.0,121928632.833,1026750.4,9949020672.0,2744962.87,163169.966,83003674.667,1003083.7,1148708.4,4889453.286,0.0,65961988.0,81609.333,808228388.762
00:22:29,10303077.636,393203.857,0.0,40214960756.1,99394095319.0,36477488092926.09,1887231064731.25,20414860801000.5,6135751843205.8,191609661960.5,238431764022.5,4457367535806.0,0.0,128709599.5,1053618.0,9989495808.0,2808516.261,167719.704,84891328.0,1029403.2,1148708.4,5009512.429,0.0,65961988.0,81668.0,826518858.476
00:32:29,10391376.545,401581.857,0.0,41080186122.9,101555662251.25,37252607483230.73,1928062184671.0,20843518806818.5,6265222555785.8,196143650591.667,243577939994.75,4553265564207.5,0.0,131014182.167,1062588.6,9987060224.0,2844216.043,167719.704,86731200.333,1037843.1,1148708.4,5124965.429,0.0,65961988.0,81698.333,844353829.286
00:42:29,10471854.0,409856.857,0.0,41965216673.5,103766813494.0,38010898632466.73,1968947918637.5,21277263246387.5,6394744142143.0,200439698693.167,248890348687.0,4650463683903.5,0.0,133630751.0,1075960.7,10024265728.0,2883546.739,167719.704,88617701.0,1052685.9,1148708.4,5249210.857,0.0,65961988.0,81666.333,862590724.095
00:52:29,10556816.182,418235.429,0.0,42845025874.1,105964657196.25,38786784180220.27,2010159596630.0,21706589560544.0,6524237695412.6,205342357793.833,254110126944.5,4747715642362.75,0.0,140479651.167,1086027.1,10065344000.0,2950341.174,172233.073,90488355.667,1062103.2,1148708.4,5367461.0,0.0,65961988.0,81677.0,880676193.762
01:02:29,10659637.091,426489.286,0.0,43721591657.7,108154540051.75,39543098558066.0,2050773748604.75,22140340663185.5,6653732934644.2,209217839012.0,259381333269.25,4843961734067.75,0.0,142838570.833,1114972.0,10060631296.0,2983267.652,172233.073,92358761.667,1089835.3,1148708.4,5487754.857,0.0,65961988.0,81723.333,898771332.619
01:12:29,10743839.0,434877.571,0.0,44600575998.1,108154540051.75,40316787536793.45,2092058819779.25,22569798639230.0,6783271132207.2,213914674502.167,264611188988.75,4941201790577.5,0.0,145415116.5,1131782.8,10086338816.0,3019008.87,172233.073,94230956.333,1106878.1,1148708.4,5607297.429,0.0,65961988.0,81707.333,916878073.0
01:22:29,10827682.273,443147.857,0.0,45481828533.7,220697652933264.5,41077462488700.63,2132792229536.25,23003702697295.246,6912764088273.6,217925497774.833,269880364101.5,5037424908406.75,0.0,152217128.0,1154516.7,10096226560.0,3090111.174,176749.388,96103011.0,1129421.9,1148708.4,5726831.714,0.0,65961988.0,81718.0,934998695.048
01:32:29,10945419.545,451525.143,0.0,46363731082.9,220699856214396.75,41852979640924.18,2174141395824.75,23433351675185.754,7042295054487.6,222628466943.833,275140485139.25,5134644863565.75,0.0,154668280.667,1171875.8,10133557504.0,3133422.261,176749.388,97985308.0,1145286.4,1148708.4,5849096.143,0.0,65961988.0,81652.333,953210314.571
