Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:34:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570581248.0,0.0,0.0,0.0,228.714,0.0,0.5,6574.333,0.0
05:44:18,7302522.636,8570.143,0.0,9894227123.9,24716271924.0,227480259814.727,156380630441.0,456447710395.75,23543261858.4,57020191998.667,53867710126.75,427358766191.0,1378398038.0,8924481280.0,42002.304,0.0,2175035.0,2340981.571,134217728.5,65800194.5,8995.333,9535966.333
05:54:18,7405330.455,17132.286,0.0,37852806977.7,94544566255.75,468341567819.273,297101524898.75,900423782169.25,43852944056.4,114600964544.167,101936692863.25,831018901233.0,1411750483.0,8941682176.0,84120.739,0.0,10020703.0,10721040.571,134217728.5,65800194.5,9077.667,16134612.667
06:04:18,7699188.0,25701.429,0.0,65029175333.1,162419718789.0,709053606067.0,438504671459.75,1349841256980.75,63663669629.0,162911091402.0,148552463523.0,1234166107651.75,1445017421.0,11331305984.0,128375.565,0.0,17710327.333,16914861.286,134217728.5,65800194.5,9133.667,22384747.857
06:14:18,7822481.909,34259.714,0.0,93577668870.3,233719827110.25,943197697560.727,573840796197.25,1800121766455.25,83289102309.0,209904840881.333,194495607476.25,1624611508492.0,1477829607.667,11376109056.0,172150.652,0.0,25799971.0,25256351.429,134217728.5,65800194.5,9183.0,28653198.095
06:24:19,7915239.364,42830.143,0.0,116541775850.2,291057244390.75,1185744699545.364,720219444445.75,2245642974012.75,104445272073.6,262358551422.5,244744474989.25,2041058440512.0,2855594911.0,8959015168.0,206386.391,0.0,31684641.0,34223774.571,134217728.5,65800194.5,9160.667,34441372.476
06:34:19,8134617.455,51399.857,0.0,145816327829.2,364157995274.5,1432590266397.182,853883212808.5,2689335206289.0,123237951621.2,314111992616.0,289248278268.25,2431499593087.0,4232727361.0,8960938752.0,252987.696,0.0,39507548.667,43062373.286,134217728.5,65800194.5,9152.0,41156259.19
06:44:19,8212846.727,59968.857,0.0,173495438021.7,433283835615.0,1679996350554.818,991523619888.0,3135446303365.75,142859916865.8,362388452384.167,335741379203.5,2828792735308.5,4265941513.0,8962310912.0,298179.087,0.0,47327613.667,51502060.0,134217728.5,65800194.5,9137.667,47702624.381
06:54:19,8274690.364,68531.286,0.0,205020342140.7,512023711590.75,1924854232905.454,1126026939443.75,3581114868204.75,162570537553.6,412333257070.833,380937051675.25,3217258928545.75,4298840932.667,10331689984.0,340567.043,0.0,56512304.667,60923802.286,134217728.5,65800194.5,9131.0,54878302.952
07:04:19,8424428.273,77094.714,0.0,235533292792.3,588232838875.0,2163214748865.818,1259403667328.5,4029151678288.25,181754170977.0,459069239564.667,426599016882.0,3607724324081.5,5676133571.667,11371753216.0,376768.435,0.0,65290994.0,70104488.857,134217728.5,65800194.5,9215.333,61905485.714
07:14:19,8507875.727,85651.0,0.0,264589831766.9,660803039554.75,2409968350688.273,1391503418433.75,4474871873175.0,200411271850.0,510736938399.5,470906314387.25,3994530918119.25,5708740771.0,11363466240.0,411772.609,0.0,73210789.333,78615277.0,134217728.5,65800194.5,9213.667,69141716.952
07:24:19,8577917.909,94209.143,0.0,291211720020.5,727266870980.0,2647926828890.091,1528900431376.5,4915401052558.75,220056037545.8,562756642294.0,517461740074.5,4394912672926.75,5741831802.667,8968867328.0,458421.261,0.0,79515633.333,87798930.857,134217728.5,65800194.5,9213.667,74777334.667
07:34:19,8705688.455,102759.714,0.0,320830103353.1,801239910459.75,2890558576135.546,1664729050154.5,5364114742618.5,239313910405.0,613932062724.167,562952603163.0,4786422517662.5,7118614765.333,8970611712.0,507121.478,0.0,87304741.333,95776355.571,134217728.5,65800194.5,9173.667,81563625.857
07:44:19,8770139.727,111319.143,0.0,350342476414.0,874949190358.5,3134980906440.091,1802165667696.5,5812849672436.0,258836935523.8,663373676482.833,609121022933.5,5183880094192.75,7151756766.667,9740967936.0,549412.957,0.0,95778504.667,103860782.286,134217728.5,65800194.5,9221.667,88325913.81
07:54:19,8830118.545,119873.714,0.0,383158507925.1,956914993402.25,3369517076410.091,1928388490095.0,6261124763171.75,276564285112.8,709837719256.5,651313920996.5,5555915905508.25,7183859004.333,11357431040.0,586935.391,0.0,104951151.0,112490125.143,134217728.5,65800194.5,9245.667,95866972.762
08:04:19,8896431.182,128432.571,0.0,413355931394.9,1032336080689.25,3608879500404.727,2058418099829.0,6707543259369.75,294497950494.2,756959445322.833,695131045306.75,5937012940261.5,8561103409.667,11362153216.0,631403.435,0.0,113439042.333,121252438.0,134217728.5,65800194.5,9199.667,102840832.333
08:14:19,8963116.182,137001.143,0.0,438095649310.7,1094118483992.5,3868180042819.909,2167970129415.75,7140082813982.0,309195782009.4,819026818309.5,729142721785.75,6253383901925.25,9936942879.333,11363243776.0,676940.652,0.0,119810417.333,128879250.286,134217728.5,65800194.5,9185.0,108336061.81
08:24:19,9036506.909,145570.0,0.0,458146647964.1,1144179652659.75,4128682265245.454,2269969168500.25,7577040681264.5,322413301245.4,864158107039.667,762244377513.75,6554281655050.5,9968203227.333,8977609728.0,718357.261,0.0,124162951.0,136571085.571,134217728.5,65800194.5,9202.333,112682593.714
08:34:20,9103940.0,154138.571,0.0,481568390136.7,1202673123112.25,4388911583680.818,2359573027786.25,8018107312353.75,333440436144.2,895913915926.833,788593498606.5,6824086791405.0,9998965019.333,11574129920.0,766204.826,0.0,130633860.0,142011040.571,134217728.5,65800194.5,9210.333,117189939.429
08:44:20,9169505.727,162709.429,0.0,500543664948.6,1250047632182.5,4650054767463.546,2466179293503.25,8459880077736.5,347225922519.6,933692089789.167,821523219375.25,7129590067168.0,10030329812.667,8979057152.0,809852.913,0.0,134834531.667,149719300.857,134217728.5,65800194.5,9170.333,121835815.238
08:54:20,9234697.636,171271.571,0.0,523452187372.3,1307234499915.25,4911451547968.728,2563625448204.0,8899013425640.25,359588183048.8,975325090654.167,851034679016.0,7420582623344.25,11405598039.0,10363547648.0,841219.957,0.0,140325559.667,155693928.143,134217728.5,65800194.5,9178.333,125952616.81
09:04:20,9311064.727,179838.0,0.0,544730252330.7,1360366099091.75,5175994780969.546,2661630984525.75,9342749425516.0,372097422486.4,1010351867170.833,880706907382.25,7708507902528.5,11436594451.333,11554113024.0,875686.348,0.0,145544479.333,161758398.857,134217728.5,65800194.5,9242.333,130049742.667
09:14:20,9759117.455,188407.714,0.0,563797638842.5,1407971619323.5,5431716233533.182,2773400171772.0,9785378368550.75,386487377324.0,1050170435328.833,915135089446.75,8028850059320.75,11468163376.667,11130420224.0,1013252.304,0.0,149769380.333,167855254.143,134217728.5,65800194.5,9287.333,134714011.762
