Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:05,91984656.636,2197059.0,0.0,18032139986611.8,36239741083548.75,205845410384087.1,6009564371236.0,105310389292388.5,32893886624774.6,20898541107420.332,1807152916731.75,26138901806947.5,12292.909,89263919.167,2517454.0,8704966400.0,12100795.522,0.223,6229816.667,2376637.0,33912.667,10176987290.143,0.0,13.0,30627.0,119419681.095
00:15:05,92153035.0,2205630.429,0.0,18089540331979.7,36383094150076.0,206643462246166.53,6033164182018.0,105720982066714.5,33022204696149.4,20980581449062.5,1814160755853.25,26241084983482.5,12292.909,89594975.167,2529379.3,8704763136.0,12141785.348,0.223,6248264.333,2388532.6,33912.667,10216940932.857,0.0,13.0,30626.333,119586045.095
00:25:05,92321040.909,2214201.714,0.0,18147021204390.8,36526648505793.0,207441987807605.1,6056852549640.25,106132952496113.25,33150524019242.8,21063450355830.832,1821187294135.25,26343542782697.0,12292.909,89926031.167,2540310.2,8704550656.0,12185244.261,0.223,6268039.667,2399530.4,33912.667,10256833900.571,0.0,13.0,30621.667,119749345.714
00:35:05,92473775.727,2222772.857,0.0,18204399493697.7,36669946800044.75,208241015238656.62,6080520425802.5,106542662549281.75,33278840844049.6,21144994369778.832,1828205667712.25,26445901118803.5,12292.909,90257087.167,2550681.8,8705253120.0,12232486.826,0.223,6291077.667,2409843.0,33912.667,10296640406.571,0.0,13.0,30626.333,119913535.19
00:45:05,92619813.545,2231344.286,0.0,18261888139475.6,36813520399065.0,209039449797077.28,6104142328543.0,106953745129146.75,33407156832828.2,21226806537234.832,1835222512131.25,26548299092498.0,12292.909,90588143.167,2561294.1,8705227520.0,12282205.783,0.223,6311230.667,2420307.2,33912.667,10336639584.571,0.0,13.0,30594.333,120068298.048
00:55:05,92777388.0,2239915.571,0.0,18319459816231.2,36957301409494.49,209837489094201.38,6127742237247.25,107365546949383.25,33535473325902.4,21309269607590.5,1842239305718.75,26651096409041.0,12292.909,90919199.167,2572228.7,8705116928.0,12314633.826,0.223,6327118.333,2431123.4,33912.667,10376616808.429,0.0,13.0,30653.0,120226971.429
01:05:05,92950969.636,2248486.857,0.0,18376597335093.6,37099998144597.0,210637005839911.8,6151188143808.0,107777862194083.25,33663786768226.6,21391461857946.168,1849215068058.5,26752897330649.754,12292.909,91250255.167,2583391.4,8704781056.0,12353850.043,0.223,6347269.333,2442272.0,33912.667,10416412993.429,0.0,13.0,30658.333,120391002.19
01:15:05,59088052.818,1022957.0,0.0,8491050408901.0,16853090760983.0,95861519631116.36,2798136269034.25,49024946455321.25,15314174257292.8,9705172710732.166,835848297050.75,12161097065028.0,6145.939,42339964.167,975300.1,8700473856.0,5745620.174,0.097,3192998.333,899470.4,33898.8,4735329944.143,0.0,13.0,30597.333,73236819.476
01:15:06,93098116.545,2257058.143,0.0,18434063958186.6,37243516702180.75,211435425303155.2,6174783435278.0,108190284407147.25,33792107100725.4,21474428802419.5,1856231831150.25,26855645182241.754,12292.909,91581311.167,2594680.8,8704419328.0,12390862.478,0.223,6370112.333,2453411.6,33912.667,10456295776.429,0.0,13.0,30674.333,120556576.857
01:25:05,59956365.636,1031528.286,0.0,8547614290526.4,16993282051791.25,96667652344501.81,2821109396483.5,49439217950318.25,15442463557046.4,9785086202321.334,842708126138.5,12262016162066.75,6145.939,42671020.167,984070.3,8700867328.0,5792391.087,0.097,3207525.333,907932.6,33898.8,4774387671.0,0.0,13.0,30616.0,74761507.476
01:25:06,93246374.545,2265629.571,0.0,18690748537040.3,37386879434460.49,212233353759414.62,6198363782348.5,108601097356734.0,33920436361103.2,21556521102636.668,1863236513531.5,26958008609547.754,12292.909,91912367.167,2605430.7,8704732928.0,12434004.609,0.223,6390823.667,2464036.0,33912.667,10496282131.571,0.0,13.0,30637.667,120716968.524
01:35:05,60640266.545,1040099.571,0.0,8603900217687.6,17133852195688.0,97473467561512.64,2844143733528.25,49855905135503.51,15570755614451.6,9864538232353.166,849592335286.25,12363117003712.0,6145.939,43002076.167,993111.9,8700283904.0,5828710.304,0.097,3226503.667,916536.8,33898.8,4813401399.286,0.0,13.0,30597.333,76000175.857
01:35:06,93446785.818,2274200.857,0.0,18748141091458.9,37530212996189.51,213031279893827.38,6221893726248.0,109012703945704.98,34048765941440.2,21638839532748.668,1870243126266.75,27060253891148.246,12292.909,92243423.167,2616277.9,8705030144.0,12484377.174,0.223,6419785.0,2474725.8,33912.667,10536253575.286,0.0,13.0,30642.333,120930380.952
01:45:06,93591320.273,2282772.286,0.0,18805516004068.1,37673502444864.0,213829454822065.1,6245457526222.0,109422179991326.25,34177097300947.0,21720756697817.0,1877247700780.25,27162555312202.246,12292.909,92574479.167,2626803.2,8705185792.0,12525272.174,0.223,6441587.667,2485076.8,33912.667,10576221105.714,0.0,13.0,30626.333,121085156.095
