Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571682816.0,0.0,0.0,0.0,139.571,0.0,0.5,6038.667,0.0
07:14:15,1191738.909,8620.0,322859.529,553083.1,1376397.75,26736421.0,6111944.5,181043509430.5,13315994.4,253002367037.5,6595699.75,72858592.0,7139456.667,8573992192.0,34661.174,0.0,13989.0,28849.714,0.0,0.5,6502.333,1277053.238
07:24:15,1475543.091,17194.286,622097.0,1065387.9,2651645.75,44224904.909,12139077.0,361690070150.25,26588407.8,504639580565.5,12986169.75,143205202.5,14248880.0,8574314752.0,79011.826,8.059257119581843e+17,27449.333,56285.714,0.0,0.5,6568.667,1638610.333
07:34:15,2053171.455,25765.286,935516.0,1602165.1,3987594.75,61254152.727,18503400.5,541891837937.0,27917753.4,756889858815.5,19167176.0,218259621.25,21349436.0,8575245824.0,138275.696,8.059257119581843e+17,41619.667,84559.429,0.0,0.5,6558.667,2279543.571
07:44:16,2137367.364,34336.571,1233754.647,2112752.7,5258569.0,78183571.0,23841932.5,722239126378.0,28610333.4,1008402494519.333,25543638.5,281372720.25,28459850.333,8575300096.0,187795.913,8.059257119581843e+17,54669.667,111581.286,0.0,0.5,6606.667,2388388.81
07:54:16,2243540.545,42907.429,1532202.706,2623709.7,6530408.75,95212861.727,30196685.5,902857586304.0,29229562.2,1260918735321.333,31403294.25,358253036.0,35562723.333,8575465472.0,241614.435,9.850203146155585e+17,66323.0,139141.571,0.0,0.5,6603.333,2510119.714
08:04:16,2348215.091,51479.143,1824199.176,3123506.9,7774631.25,112980181.091,36390255.5,1083066967087.75,29852387.6,1513133745089.167,37365333.75,431347760.0,42659354.333,8575359488.0,288009.304,9.850203146155585e+17,80763.667,166168.286,0.0,0.5,6591.667,2638375.048
08:14:16,2427568.091,60050.429,2119586.706,3629154.3,9033387.75,130161141.273,42466966.0,1263184552497.25,30466517.8,1765208438548.167,43228370.0,500489799.0,49752915.333,8575537664.0,318590.043,9.850203146155585e+17,94008.667,193221.571,0.0,0.5,6592.0,2761548.714
08:24:16,2506919.455,68621.286,2444155.176,4185166.9,10417080.75,147902784.455,48490675.0,1443275584275.5,31106893.4,2016747548610.0,49518150.25,571528039.0,1401117758.667,8575440128.0,375713.087,3.581892053147494e+17,107011.333,221123.857,0.0,0.5,6587.667,2878741.095
08:34:16,2760925.0,77191.714,2737629.941,4687517.1,11667621.0,165132583.364,55516345.75,1624131784588.0,31763902.6,2268914390246.834,55902875.75,655554501.5,1408206139.333,8575488512.0,420622.478,3.581892053147494e+17,128359.333,249393.143,0.0,0.5,6598.0,3130752.333
08:44:16,2830966.818,85762.429,3029219.529,5186615.7,12910112.25,182246954.727,61656070.0,1804100341125.0,32327166.6,2521274135489.5,61699800.0,727594222.5,1415290582.333,8575510528.0,470732.261,3.581892053147494e+17,141058.333,276312.571,0.0,0.5,6630.0,3237459.667
08:54:16,2927820.636,94333.571,3322574.059,5688747.9,14160138.5,200157384.273,67705705.5,1984874871530.25,37935515.2,2773150398814.834,68210274.5,800396649.5,1422395846.667,8575849728.0,521665.13,8.059257119581843e+17,154476.0,303245.0,0.0,0.5,6607.0,3360453.095
