Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:03:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587430656.0,0.0,0.0,0.0,125627.4,143.714,0.0,35639343.0,65723.333,0.0
02:13:19,3359997.909,8570.857,1089.824,2145644.7,5353662.25,182826794748.273,131901394317.25,520537243203.75,47623246785.8,3970470761.667,89641279162.0,464060108468.25,33606362.667,8703409152.0,693517.783,0.0,103881.0,125627.4,52292.714,0.0,35639355.5,68450.333,3771098.095
02:23:24,3467282.545,17142.143,1669.882,2656205.7,6624320.75,372195278818.182,254211902926.25,1047107681224.75,100368100881.6,7187691121.167,187380198227.5,969195336917.75,68094933.0,8700497408.0,709588.565,8.238,107736.667,125627.4,81580.429,0.0,35639355.5,68516.667,3926164.095
02:33:24,3967811.0,25783.857,2256.941,3173097.3,7910679.75,560140569990.455,417815563752.0,1578048229804.25,157707345834.2,10439075516.5,289669593623.0,1499485182468.75,102842101.333,8701051904.0,727088.826,8.238,128241.0,125627.4,108989.857,0.0,35639355.5,68526.667,4490556.143
02:43:24,4037856.727,34355.286,2841.353,3688199.1,9192592.0,746520287938.727,580653953492.75,2104679847246.5,214585953249.6,13667752681.167,391143524264.5,2025439699017.5,1481549291.667,8701495296.0,742274.304,8.238,151414.667,125627.4,136913.714,0.0,35639355.5,68574.667,4605212.667
02:53:24,4127638.364,42926.857,3422.529,4207810.7,10485700.5,932904002103.909,743642505516.75,2631289336890.75,271466815059.6,16882437251.667,492603454859.0,2551365277635.5,1516071479.0,8701687296.0,759363.087,8.238,169600.0,125627.4,165587.714,0.0,35639355.5,68590.667,4725610.048
03:03:25,4205129.909,51498.0,4001.588,4710374.3,11736522.75,1119279896934.727,906740798948.5,3157910225263.0,328351420981.8,20108398481.167,594074822653.75,3077320892962.5,2894782998.333,8701977600.0,774268.609,8.238,191730.667,125627.4,193821.143,0.0,35639355.5,68622.667,4846870.429
03:13:25,4268471.273,60069.286,4593.294,5218713.1,13001634.75,1305658587924.273,1069909870946.5,3684524913473.5,385246138778.4,23324196465.833,695537932183.75,3603252211128.25,2929185861.0,8701698304.0,790028.478,8.238,215090.0,125627.4,222842.429,0.0,35639355.5,68590.667,4965922.619
03:23:25,4335531.727,68640.714,5170.235,5727293.1,14267369.75,1492100068300.182,1232736580415.5,4211147285608.0,442148102533.6,26550164962.5,797010244143.25,4129226972556.25,4307974894.667,8701888512.0,805749.652,8.238,234402.0,125627.4,251702.857,0.0,35639355.5,68542.333,5076204.286
03:33:25,4512082.364,77212.0,5735.059,6235010.1,15531015.75,1678534350409.546,1395696235603.75,4737757629222.25,499035340548.6,29776064735.0,898470948767.25,4655138897513.25,4342370134.333,8701775360.0,822028.913,8.238,266088.333,125627.4,281389.571,0.0,35639355.5,68563.667,5311814.048
03:43:25,4583989.0,85783.286,6301.588,6740809.5,16789883.0,1864909972659.909,1558397636045.0,5264353314929.25,555928247535.8,33008978967.833,999923175412.0,5181041404758.75,4376833855.0,8702437888.0,837771.261,8.238,284992.0,125627.4,310860.857,0.0,35639355.5,68547.667,5425674.095
03:53:25,4668558.364,94354.571,6892.059,7251703.1,18061333.5,2051241093669.273,1721527091817.75,5790964460340.5,612817016648.6,36240273644.167,1101382057172.25,5706940223238.5,4411270889.0,8702307328.0,853279.87,8.238,308183.667,125627.4,339373.571,0.0,35639355.5,68563.667,5540229.0
