Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:13:43,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8817269248.0,0.0,0.0,0.0,587.429,0.0,0.5,14131.667,0.0
07:23:43,98356.909,8567.857,44378735.059,75468603.9,188616362.75,746054312.455,7638541898.5,490349094527.5,2511145248.6,3189503383.0,45405919537.5,257137074814.25,34546947.333,8888132864.0,41145.435,2090.874,53032.667,31769.571,0.0,0.5,14199.333,177450.762
07:33:43,162807.455,17136.857,94520400.765,160739603.1,401729866.0,1402646426.818,15197132199.75,980899080501.0,4830747890.2,6369776979.167,90717502428.25,514080794041.0,1413323031.333,8958965504.0,88271.348,14148.32,103953.333,65256.571,0.0,0.5,14248.333,313380.905
07:43:43,230235.636,25706.857,155812001.118,264972525.5,662234826.0,1982994539.636,22987497775.5,1471767956099.25,7141795641.6,9572184611.833,136333599326.0,773454463521.0,2792179954.0,9066860032.0,130692.783,42613.447,199591.667,98243.286,0.0,0.5,14235.333,449873.0
07:53:43,303997.091,34276.0,216871101.294,368809063.9,921749478.0,2583379827.455,30217528765.25,1962820473913.5,9742157721.6,12788460736.667,182636960373.25,1032945292204.75,2826766107.667,9166723328.0,169376.348,79509.083,300862.0,131835.714,0.0,0.5,14252.0,603626.619
08:03:43,391169.182,42846.571,265256136.765,451092682.1,1127396940.0,3093316594.455,37469836304.25,2453372756886.75,12167735679.4,15988128298.333,228100702337.5,1288654768504.25,2861234483.333,9090294528.0,213231.13,91368.228,349964.667,164562.429,0.0,0.5,14255.667,763136.81
08:13:43,463446.909,51416.857,322272360.059,548054141.9,1369729348.75,3630277205.455,44581721308.25,2944180546865.25,14716739652.4,19194038602.667,273976548360.25,1545738100541.5,4240098486.333,9118431744.0,261834.652,119778.694,444816.667,197384.714,0.0,0.5,14250.667,923434.476
08:23:43,525291.273,59986.0,369758515.941,628809323.3,1571556761.0,4145941264.091,51847191543.5,3434378900339.0,17076194158.4,22416804867.167,318988331850.75,1800449396830.5,4274571812.667,9056858624.0,306993.13,136061.447,499227.0,230202.429,0.0,0.5,14303.333,1075061.571
08:33:43,644869.182,68555.429,424970751.529,722704492.7,1806223945.75,4754664408.182,59191244539.25,3925373156668.75,19359927032.4,25616240901.167,364677653346.75,2058711395699.5,4309234865.667,9132134400.0,349615.043,160620.879,558724.333,264588.857,0.0,0.5,14323.0,1271769.905
08:43:43,704479.364,77125.143,486379276.235,827135116.7,2067224268.75,5246563080.545,65811452956.5,4416338129062.5,22043601731.0,28822775646.167,411021224379.25,2315369697974.0,4343951423.333,9222643200.0,404390.478,187311.228,670646.667,297502.0,0.0,0.5,14310.333,1428125.048
08:53:44,766697.545,85694.714,544013125.588,925150513.5,2312188076.0,6038061042.909,73559664526.0,4906997835730.75,24316268105.4,32030186768.333,456370280281.25,2573718615796.75,5722722903.333,9175670016.0,446554.652,226846.209,736050.667,331455.143,0.0,0.5,14298.667,1589530.286
