Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:01,4045159.727,51431.571,0.0,4023237.9,10024168.25,1111384897300.818,1538708386212.75,2943229793614.25,269940729703.6,504575987401.0,466917104465.5,2741953276368.25,4246369323.333,8876011264.0,111286.565,0.0,1640755.667,250506.8,208259.429,0.0,59461633.0,22238.333,7831826.857
00:17:01,4107747.727,60003.571,0.0,4667037.1,11628105.75,1296652471611.636,1797418216562.75,3434826419417.75,314973543524.4,588154125262.5,544661063945.0,3199453535801.75,4282008723.0,8873059072.0,131165.565,0.0,1897776.333,250512.133,237603.857,0.0,59578369.0,22206.333,8504182.524
00:18:39,4232908.091,68575.857,0.0,5288517.1,13176316.25,1481728770353.454,2056220318328.75,3926280243215.75,359979100912.2,671995459551.5,622373436048.5,3656795564551.0,4317641590.333,8871357952.0,151469.87,0.0,2169032.0,250863.6,268987.429,0.0,59672577.0,22206.333,9217967.762
00:28:39,4236635.545,69981.714,0.0,5386784.1,13421083.25,281474977121555.2,281474976710592.0,281474976763668.75,225179981368555.4,93826117555201.66,211106232532997.25,17592186067443.0,4323486623.0,8834969088.0,155848.565,0.0,2207734.333,244665.733,274303.286,0.0,59699201.0,22206.333,9339722.619
00:38:39,4299596.0,78554.143,0.0,5996794.5,14940845.75,281660681425470.75,281732445153871.5,281966534189280.5,225224849192164.2,93909537384170.34,211183735949864.25,18048897453838.5,5703368431.333,8871019264.0,174846.348,0.0,2473727.333,252115.867,304116.571,0.0,59793409.0,22238.333,10026476.143
00:48:40,4359948.545,87126.286,0.0,6618013.5,16488503.5,281845985281250.06,281991085332717.5,282458924276444.25,225269854354442.2,93991575342941.5,211261399401556.0,18506399419743.0,5738966564.667,8867478016.0,195424.783,0.0,2727002.667,252133.733,333882.571,0.0,59895809.0,22190.333,10697977.714
00:58:40,4432586.091,95698.714,0.0,7257589.3,18081647.0,282030782980030.06,282251828817304.75,282951094472914.0,225315036408484.4,94074423366830.5,211339326294943.25,18965172669150.0,7118876538.667,8831166208.0,220058.87,0.0,2971365.0,244803.6,364135.429,0.0,59963393.0,22175.333,11361572.333
01:08:40,4504481.818,104271.0,0.0,7882451.7,19638450.5,282216215472109.6,282509636693656.0,283443415630456.0,225360022616485.8,94155879943920.67,211416823510880.25,19421855634338.5,7154436952.667,8867937280.0,240558.261,0.0,3237818.0,252167.6,393378.714,0.0,60018689.0,22191.333,12042936.286
01:18:40,4581594.273,112843.0,0.0,8521729.5,21230653.25,282401482022351.94,282768982729172.25,283936557833593.75,225405019632821.2,94236846396488.5,211494576195171.0,19879527880608.246,8534335803.0,8868214016.0,260900.957,0.0,3499051.333,252178.533,423196.429,0.0,60071937.0,22207.333,12730827.238
01:28:40,4673620.273,121415.429,0.0,9201946.7,22924755.75,282588757228103.94,283014672579614.0,284428806326605.75,225448640627041.6,94313891091902.5,211570573678690.25,20329087170717.0,8569773214.333,8867779072.0,284495.261,0.0,3791984.0,252186.267,455542.429,0.0,60147713.0,22159.333,13493781.952
01:38:40,4747747.818,129987.857,0.0,9837948.1,24508835.25,282774048778263.0,283274427989151.75,284920974376499.5,225493635651817.6,94396178075399.17,211648206286149.5,20786723180121.5,8605382112.333,8868580096.0,304964.826,0.0,4070769.667,252196.933,487912.429,0.0,60207105.0,22191.333,14172962.524
01:48:40,4822249.818,138560.143,0.0,10474378.3,26094013.5,282958708159736.6,283533195630643.5,285414846776007.25,225538773628319.2,94476145561567.17,211726138576605.75,21244760027533.0,9985307286.0,8830630400.0,325410.0,0.0,4337618.0,244772.133,519115.429,0.0,60258305.0,22207.333,14831674.619
01:58:41,4898616.0,147132.143,0.0,11121513.7,27705759.0,283143498220655.94,283792092722902.25,285909873658936.0,225583823430817.6,94552372902921.17,211803776644179.25,21702126647295.754,10020911092.0,8831717888.0,348116.435,0.0,4607474.667,244872.133,551457.143,0.0,60325889.0,22175.333,15506830.571
02:08:41,4961582.091,155704.429,0.0,11739937.5,29246311.25,283328795153321.2,284050564740859.75,286404626219889.75,225628766990948.0,94629445645964.5,211881404674351.5,22159354391870.246,10056541709.667,8832192768.0,367053.391,0.0,4862919.333,244974.533,582406.0,0.0,60395521.0,22159.0,16174656.571
02:18:41,5023427.636,164276.571,0.0,12361163.1,30793958.75,283513993387714.4,284308511340936.0,286898265747501.5,225673757434773.2,94709312469898.83,211959169824391.25,22616815907033.5,11436455439.0,8832516608.0,387387.087,0.0,5123461.0,244977.467,613337.0,0.0,60452865.0,22191.0,16846864.19
02:28:41,5132945.455,172848.857,0.0,12986519.3,32351900.0,283699497501481.2,284565250934586.5,287390441976769.0,225718646846262.2,94791572230796.98,212036759129776.75,23073310124764.0,12816349443.0,8869067008.0,408813.739,0.0,5412643.333,252324.4,644350.429,0.0,60491777.0,22159.0,17579689.143
02:38:41,5194786.727,181421.429,0.0,13640895.3,33982155.0,283884964094006.2,284815471795866.25,287882852983066.75,225762916685574.4,94870045543714.5,212113604095401.25,23527020767049.5,12851838608.667,8834022400.0,430986.87,0.0,5677930.667,245296.667,676022.571,0.0,60547073.0,22175.0,18225021.333
02:48:41,5258490.273,189993.714,0.0,14266566.3,35540568.5,284069366552281.0,285080855078205.0,288374920511851.0,225808530464210.4,94954686519479.17,212192019781370.5,23988622444892.246,12887539410.667,8836491520.0,455030.652,0.0,5944945.333,245627.6,706778.714,0.0,60600321.0,22191.0,18877840.048
02:58:42,5327034.545,198566.143,0.0,14931456.7,37196704.5,284256105639839.56,285330389079047.25,288866203979979.75,225852547476651.4,95034513668882.67,212268432216476.0,24439405415523.754,14267264374.667,8832963840.0,476931.652,0.0,6242704.333,244993.2,738127.857,0.0,60649473.0,22207.0,19599071.524
