Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:40:53,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579795712.0,0.0,0.0,0.0,853.857,0.0,0.5,6135.333,0.0
02:50:54,3738308.182,8570.857,685466.471,1169416.5,2916604.5,97768926993.636,72964050401.75,207186800701.25,15791436174.8,430523787.5,32045191266.75,214823334613.0,17923631.0,8770261504.0,4765628.391,1061384.345,134735.667,52382.286,0.0,41744385.0,7382.0,4620634.762
03:00:54,4812919.0,17143.429,1016204.588,1734279.3,4324281.0,196164931419.182,154776132468.25,417904501957.0,33261146833.6,465542762.5,67256813765.5,463811507238.0,36860758.333,8780874240.0,4805398.522,1061384.345,210196.0,85059.857,0.0,46452737.0,7431.333,6185349.667
03:10:54,5487105.091,25716.0,1341435.647,2289848.3,5708592.0,294147585156.182,238673591570.5,629980402044.5,51439292877.0,520767637.5,104604663444.25,724176297378.5,56177600.667,8777482496.0,4847423.435,1061384.345,270700.667,116802.143,0.0,50923521.0,7427.333,6998550.667
03:20:54,6423903.182,34288.429,1672947.294,2856056.5,7119568.25,392928949683.0,319895162440.5,840802550854.25,68818673521.0,569091495.833,139809288208.75,973221157500.0,75118987.667,8775186688.0,4885987.783,1061384.345,334030.333,147745.571,0.0,54859777.0,7471.0,8317454.0
03:30:54,7113344.818,42860.857,2004245.588,3421858.7,8529621.5,491949292085.818,400513601378.5,1051414185949.5,86096091641.4,625894479.167,175054232733.75,1220533224468.75,94003218.667,8777182976.0,4933483.913,1061384.345,389057.0,183705.143,0.0,59727873.0,7478.0,9453398.0
03:40:54,7171830.455,51433.571,2340933.882,3996932.7,9962632.5,590668398292.182,483415216624.5,1262749823971.5,103800936525.6,667056683.333,211195226670.75,1475103203500.5,113074530.667,8773514496.0,4978660.652,1061384.345,448875.0,213313.857,0.0,61134849.0,7446.0,9692240.19
03:50:55,7231440.909,60006.0,2701741.471,4613135.9,11498257.75,689084336450.091,565474486073.25,1473870892639.25,121351253205.0,707790129.167,247486727976.25,1729739327959.75,1476419574.667,8771134208.0,5020233.87,1061384.345,496599.333,242531.571,0.0,62861313.0,7446.0,9923167.429
04:00:55,7288810.909,68578.571,3036758.0,5185366.1,12924177.0,787460504138.091,648565660802.5,1685069792291.75,139147213718.2,764761833.333,283621697894.25,1982160929002.25,1495447026.667,8775066880.0,5062059.522,1061384.345,549490.0,271466.714,0.0,64122881.0,7445.667,10155103.19
04:10:55,7381559.091,77151.286,3404440.706,5813228.7,14489007.0,885994095671.545,729355276756.75,1895169851809.0,156332236657.2,813323533.333,318921827988.25,2230360066978.75,2858533010.0,8771294208.0,5106616.261,1061384.345,596219.0,299194.143,0.0,65435649.0,7445.667,10415849.333
04:20:55,7440795.0,85723.571,3770061.235,6437601.9,16045074.0,984258744311.727,811487477126.5,2105894455683.25,173815817019.8,852875262.5,354702196683.25,2483160039118.25,2877486212.0,8771420160.0,5165117.217,1061384.345,650728.667,330207.714,0.0,66805761.0,7431.0,10654459.048
04:30:55,7544351.545,94296.143,4098439.647,6998352.5,17442637.75,1082457721196.909,894290450684.5,2316872871530.0,191533829452.6,888849304.167,390531866933.25,2734110588543.5,2896434580.333,8775763456.0,5214706.565,1061384.345,713047.0,360115.143,0.0,67956737.0,7464.0,10907012.857
