Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573499136.0,0.0,0.0,0.0,139.571,0.0,0.5,6007.667,0.0
07:14:12,1109027.455,8577.857,327077.176,560383.5,1394399.25,36622244.455,5449784.0,181226524699.0,13122919.0,252422726166.667,6389495.5,69705960.25,6298628.0,8574745088.0,34411.913,0.0,15143.0,28303.0,0.0,0.5,6471.333,1278767.476
07:24:12,1375693.455,17147.714,629060.706,1077423.0,2681330.75,73848452.727,11018325.5,363040297586.5,26195627.0,504459162924.5,12466750.5,139798247.75,12606282.667,8575304192.0,75464.087,8.954730132868714e+17,29191.0,55617.143,0.0,0.5,6521.667,1633548.19
07:34:12,1914206.818,25717.714,945614.0,1619618.0,4030646.0,110640876.818,16591542.0,543166908558.75,26725003.8,756690055706.167,18739683.0,210228845.75,1363153454.0,8576117760.0,121460.174,8.954730132868714e+17,43577.667,83274.571,0.0,0.5,6591.333,2244505.905
07:44:12,2000631.364,34287.714,1248275.412,2137848.2,5320479.25,150837872.0,21981075.5,723854219123.75,27176389.2,1008918722702.667,24497988.25,275992669.5,1369436610.0,8576151040.0,161920.217,8.954730132868714e+17,56349.333,109862.0,0.0,0.5,6575.333,2377841.19
07:54:12,2093391.364,42858.286,1549747.118,2654027.8,6605200.0,197209561.0,27470587.75,906206083715.25,27659347.8,1260982624015.5,30443446.0,343756989.25,1375745137.0,8576346880.0,209739.696,8.954730132868714e+17,69659.0,136387.0,0.0,0.5,6588.0,2493126.0
08:04:12,2182794.636,51428.429,1848876.706,3166161.8,7879864.5,244576387.364,33048808.75,1088182251147.75,28174815.4,1512961225784.333,36798688.5,414555745.5,1382045754.667,8576208896.0,264957.348,8.954730132868714e+17,84248.667,163120.286,0.0,0.5,6592.333,2605659.857
08:14:12,2266238.909,59998.714,2149821.176,3681427.0,9162348.5,291165016.091,38528645.75,1269651927502.75,28667326.6,1765111953190.667,42687800.0,481895254.25,1388334543.0,8576234496.0,312162.826,8.954730132868714e+17,97674.667,189927.571,0.0,0.5,6608.667,2719199.476
08:24:12,2348187.545,68568.714,2476475.118,4241042.2,10554926.0,337624317.909,44038215.5,1450680259663.25,29140933.4,2017329660341.0,48530513.5,550404188.0,2738895116.0,8576445184.0,359853.783,4.4773650664343654e+17,111139.0,217721.857,0.0,0.5,6572.333,2823420.667
08:34:12,2544478.636,77138.714,2769096.176,4741902.8,11801779.25,400430312.273,49917453.0,1631444898792.75,29728464.2,2269401394991.166,55155129.25,623161784.0,2745175453.333,8576372224.0,407726.391,4.4773650664343654e+17,136533.667,245134.429,0.0,0.5,6582.667,3089471.0
08:44:12,2613770.364,85708.571,3061913.941,5243117.4,13049489.75,464772702.909,55265352.75,1811796208663.0,30220808.2,2521831709930.166,60922822.0,689012722.25,2751447354.0,8576406272.0,458061.913,4.4773650664343654e+17,150219.333,271919.571,0.0,0.5,6630.667,3186076.476
08:54:13,2703914.455,94279.143,3357319.941,5748797.8,14308264.25,525746519.727,60446739.75,1992908859538.25,36392183.6,2774090078172.834,67267598.25,752949129.75,2757743399.667,8576608768.0,502809.174,1.0745676159442458e+18,164901.0,298767.143,0.0,0.5,6605.0,3301100.333
