Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:14,65367844.818,2251745.0,0.0,400804727393.1,324494022700.5,188244828011632.28,17189777499170.0,118421436506215.25,33752905338912.2,446787134009.667,603403696547.75,36815780685517.0,0.0,1740866650.333,444788.5,9367708416.0,213736679.043,0.0,4831922.333,472821.5,1152755.867,8122732.571,0.0,69093384.0,61364.667,70373104.286
00:17:14,65459489.636,2260316.714,0.0,401285646064.5,325692395464.5,188966964222349.8,17254050620760.25,118872206095529.25,33881389256360.4,448339602401.833,605646061685.0,36952838180315.51,0.0,1743799581.0,445403.0,9368677632.0,214507294.478,0.0,4844769.0,473605.5,1152755.867,8151929.429,0.0,69093384.0,61396.667,70489775.952
00:27:14,65553370.091,2268888.0,0.0,401769343051.1,326897701352.25,189684350678162.9,17320508932384.25,119322934308011.75,34009853761486.6,449835127081.333,607845821300.25,37094736330448.0,0.0,1746640624.833,445892.3,9369766144.0,215290248.348,0.0,4860221.667,474275.3,1152755.867,8182815.143,0.0,69093384.0,61380.667,70604734.0
00:37:14,65628996.636,2277459.429,0.0,402249098857.9,328093177410.25,190402624758037.53,17386451234605.5,119773647508102.75,34138311574891.4,451349312337.833,610026590268.0,37235480207124.75,0.0,1749633470.833,448911.5,9370717952.0,216075587.043,0.0,4888611.333,477394.7,1152755.867,8214740.286,0.0,69093384.0,61348.667,70705118.19
00:47:14,65705366.455,2286030.714,0.0,402727516791.7,329285319981.25,191121528324620.62,17452933976414.0,120224343940096.75,34266762971188.2,453025799758.5,612193985653.0,37376482495037.51,0.0,1752604312.5,449456.7,9371700224.0,216850451.739,0.0,4916718.667,478163.7,1152755.867,8244139.429,0.0,69093384.0,61364.667,70805488.619
00:57:14,65793277.0,2294602.0,0.0,403218588771.9,330508995068.0,191840876605718.8,17519736682454.25,120675122926720.98,34395254325820.4,454506203034.667,614480030873.75,37517808820108.25,0.0,1755469363.167,451316.8,9372644608.0,217641678.13,0.0,4942238.0,481331.4,1152755.867,8272532.429,0.0,69093384.0,61348.667,70918885.286
01:07:14,65872257.545,2303173.286,0.0,403688603705.1,331680205650.5,192563529987773.62,17584870311892.5,121125800150531.75,34523696677759.6,456703957209.833,616619627891.25,37653940512246.0,0.0,1758451684.833,451949.6,9373590272.0,218397213.957,0.0,4951908.667,483133.5,1152755.867,8302056.286,0.0,69093384.0,61364.667,71016729.381
01:17:14,65955712.182,2311744.571,0.0,404164621192.9,332866374385.25,193280970577885.2,17652188938077.5,121576500762417.75,34652136268669.4,458234280874.5,618787815871.75,37795019235316.0,0.0,1761288736.833,452561.3,9374569984.0,219169271.696,0.0,4964842.333,484104.5,1152755.867,8329826.143,0.0,69093384.0,61380.667,71128328.524
01:27:14,66070823.455,2320315.714,0.0,404651175618.5,334078795121.5,193999320153412.8,17718591980781.75,122027265698031.5,34780607918493.0,459722896504.333,621051358378.75,37934918056315.25,0.0,1764279268.667,453149.2,9375570944.0,219959800.478,0.0,4985796.0,484861.5,1152755.867,8360470.571,0.0,69093384.0,61364.667,71273946.524
01:37:14,66156138.909,2328887.143,0.0,405128574573.3,335268399921.0,194718396103150.28,17785852714760.5,122477962598052.25,34909045928867.4,461253855661.0,623215477915.0,38076184178835.25,0.0,1767270682.333,457037.4,9376545792.0,220747667.261,0.0,4999832.333,489614.5,1152755.867,8391405.714,0.0,69093384.0,61364.667,71378035.667
