Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:35:34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10261320192.0,0.0,0.0,0.0,0.0,40679.933,235.143,0.0,2.0,114527.667,0.0
00:45:34,180676.636,8571.0,58208.706,1025254151.5,2562457812.0,726037456512.727,16728280164.5,455390153036.25,129676697071.6,3837524809.167,7532439842.75,81793315652.5,0.0,1672679277.333,3602.9,10321581056.0,39893.174,0.0,2680382.0,3375.4,40679.933,3878105.714,0.0,2.0,115710.0,1388394.429
00:55:34,283496.727,17141.857,114711.529,2047812107.1,5118179077.0,1450463897677.727,33485680765.75,910734443611.5,259338712354.2,7516507353.833,15051419357.25,163474323375.5,0.0,3340795416.667,6885.1,10321756416.0,89703.478,0.0,5265082.333,6654.7,40679.933,7706124.0,0.0,2.0,115742.667,2649722.905
01:05:34,399355.455,25712.857,171360.0,3070188611.1,7673445953.5,2176147616432.818,50149683545.75,1366150421209.25,389026982615.6,11892148800.5,22587145299.75,245162710142.25,0.0,5008736655.333,10533.8,10322037504.0,132969.739,0.0,7847632.333,10067.5,40679.933,11527420.143,0.0,2.0,115733.667,3905930.571
01:15:34,522286.273,34283.571,228182.824,4095820953.7,10236852280.0,2900935620385.364,66825345829.25,1821475668162.5,518682604319.8,15522035466.167,30137781405.25,326826770200.75,0.0,6682100209.333,14063.3,10322147584.0,168622.0,0.0,10449257.667,13587.2,40679.933,15381339.571,0.0,2.0,115733.667,5169995.476
01:25:34,626974.818,42854.429,284495.0,5117689844.3,12790852777.25,3626332288475.818,83706532616.0,2276891163312.0,648369004028.2,19618191918.5,37644779741.5,408461901381.25,0.0,8349341781.333,17663.0,10322241024.0,224871.087,0.0,13032149.0,16969.7,40679.933,19275154.429,0.0,2.0,115717.667,6440532.667
01:35:34,758098.273,51425.286,340367.529,6133852205.7,15330591374.5,4352167877789.546,100082328697.5,2732253830349.0,778045321615.8,24480350238.0,45294646716.0,490530466824.5,0.0,10007487910.667,21357.3,10322448896.0,266239.478,0.0,15594769.333,20556.3,40679.933,23143790.714,0.0,2.0,115733.667,7689893.762
01:45:34,850867.364,59996.0,396499.176,7154013874.9,17880324723.0,5077371377495.637,116782202108.5,3187637007792.75,907724666806.4,29154734947.0,52874495820.75,572489838443.25,0.0,11671755958.0,24668.9,10322474752.0,326854.739,0.0,18163758.333,23719.9,40679.933,26994297.571,0.0,2.0,115733.0,9272097.905
01:55:34,944376.455,68567.0,451816.882,8166642339.1,20411230969.0,5803406862465.637,133358926608.75,3643038991800.75,1037416626568.4,33743987275.667,60438965189.25,654311992299.0,0.0,13323955016.667,28110.6,10322734592.0,362467.391,0.0,20718251.333,27235.6,40679.933,30833863.0,0.0,2.0,115717.0,10517717.619
02:05:34,1068431.273,77138.0,508408.118,9189572880.7,22967885040.5,6529349805025.0,149741727752.25,4098382220900.75,1167100118842.6,38954784076.167,68094290573.5,736311402907.75,0.0,14992945766.0,31611.0,10322843648.0,401951.087,0.0,23304528.333,30650.4,40679.933,34690361.714,0.0,2.0,115717.0,11775263.762
02:15:34,1233467.273,85708.857,565184.706,10214816601.3,25530318843.75,7254709126922.637,166360160364.25,4553794758126.5,1296795691375.4,43550506656.167,75578834617.75,818010229323.5,0.0,16665609642.667,35229.1,10323014144.0,560797.087,0.0,25897825.667,34292.7,40679.933,38597218.429,0.0,2.0,115733.0,13147949.857
02:25:34,1353051.455,94279.857,623571.0,11243826301.3,28102164692.0,7980532897587.182,182971691806.0,5009121772682.0,1426467805567.4,48001871811.0,83159690937.5,899871102257.5,0.0,18344395792.333,38852.1,10323217152.0,603882.391,0.0,28554489.333,37764.3,40679.933,42488751.0,0.0,2.0,115749.0,14435477.571
02:35:34,2034004.455,102850.571,681454.824,12284888243.1,30704134993.75,8706343255247.818,199563252305.75,5464515845385.0,1556157051696.2,52371168143.167,90640829377.25,981634152560.25,0.0,20042946759.667,42502.8,10323351296.0,643256.957,0.0,31185835.0,41465.8,40679.933,46369784.714,0.0,2.0,115749.0,16244167.476
02:45:34,3246914.0,111421.429,739284.059,13320701005.5,33292985617.25,9431977194266.0,216197633394.75,5919866314875.0,1685834611016.6,57056118316.833,98190754973.5,1063422850487.5,0.0,21733101972.333,46034.9,10323510272.0,703635.217,0.0,33812435.333,44688.0,40679.933,50310471.286,0.0,2.0,115749.0,18475765.714
02:55:34,4504520.364,119992.286,795686.235,14338863457.3,35837721170.75,10158213974826.637,232783946753.25,6375243350738.75,1815527173001.6,62071805412.5,105788628542.0,1145169074875.25,0.0,23394046768.5,49671.7,10323679744.0,743490.478,0.0,36388819.0,48245.8,40679.933,54211910.714,0.0,2.0,115765.0,21173574.095
03:05:35,5757644.182,128563.143,854318.235,15387524675.1,38458685134.5,10883791761681.818,249363309824.75,6830596495668.5,1945205319294.6,66171251603.833,113294386651.75,1226845780565.75,0.0,25105016650.0,53205.5,10323666432.0,783015.609,0.0,39023052.667,51849.2,40679.933,58156831.0,0.0,2.0,115765.0,23443515.286
