Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:08:13,17723257.818,654862.857,0.0,55811520203.1,139453011371.0,52171094821453.37,8801454457989.25,32736894903291.0,10530463609102.0,4708543598953.333,2046819478615.75,22914543001433.246,0.0,27841469.667,54761.9,9202020352.0,3337510.957,0.0,149786447.0,61125.4,43910.133,2575273.429,0.0,69316612.0,107201.333,287134959.143
00:18:13,17829815.091,663434.0,0.0,56538192978.7,141268703656.25,52854886493006.45,8916837070289.25,33165119492731.246,10668182426496.2,4770982580414.0,2073357653901.0,23212405261289.5,0.0,28172525.667,55493.8,9202219264.0,3377903.174,0.0,151712525.333,62088.4,43910.133,2608306.857,0.0,69316612.0,107201.333,290633196.524
00:28:13,17915138.182,672005.571,0.0,57271110026.3,143100001529.75,53536614509568.63,9033027920587.5,33593562876623.754,10806072531240.0,4833684894822.167,2100314949560.75,23512788332381.0,0.0,28503581.667,55892.3,9201821952.0,3417477.348,0.0,153668382.667,62747.1,43910.133,2639505.143,0.0,69316612.0,107220.0,294189161.0
00:38:14,18007158.545,680577.0,0.0,57997200871.9,144914242845.25,54221871774221.63,9148390197619.5,34020921905604.5,10943822502812.2,4897105784625.0,2126863234045.5,23810405177220.754,0.0,28834637.667,56342.6,9201834240.0,3464369.261,0.0,155610980.333,63545.7,43911.2,2672079.286,0.0,69316612.0,107220.0,297707293.857
00:48:14,18106634.455,689148.571,0.0,58737504454.7,146763994824.75,54903103742226.0,9264466889690.5,34448953353265.0,11081699496025.4,4957402330281.333,2153764059050.75,24110952724022.0,0.0,29165693.667,56732.1,9202046208.0,3510281.913,0.0,157569807.333,64457.1,43911.2,2703598.571,0.0,69316612.0,107204.0,301253370.81
00:58:14,18217278.364,697719.714,0.0,59470632958.1,148595820986.25,55584169781323.18,9381074974199.0,34877770164203.246,11219589145906.0,5019255287229.833,2180736893014.75,24412289315602.246,0.0,29496749.667,57120.2,9202091264.0,3556618.565,0.0,159535716.667,65119.2,43911.2,2734938.714,0.0,69316612.0,107252.0,304821780.762
01:08:14,18300731.727,706291.429,0.0,60190489097.1,150394480435.5,56271631512240.27,9495343070970.75,35305469347602.5,11357154122426.0,5082000438891.667,2206841500849.5,24707489624699.5,0.0,29827805.667,57522.6,9202121216.0,3606789.304,0.0,161436153.667,65724.6,43912.267,2767544.714,0.0,69316612.0,107204.0,308268616.048
01:18:14,18388662.545,714862.857,0.0,60926813813.1,152234293139.5,56953137345971.09,9611788419507.25,35734225369588.5,11495051425082.6,5141972359238.333,2233809895378.0,25008542205020.0,0.0,30158861.667,58026.7,9212450560.0,3642541.783,0.0,163402499.0,66373.3,46751.467,2799812.143,0.0,69316612.0,107220.0,311834603.81
01:28:14,18523887.727,723434.571,0.0,61663139722.3,154074108732.75,57634895923930.27,9728631049050.25,36162748951862.25,11632956987925.6,5201617456807.0,2260765804518.5,25309756860243.246,0.0,30489917.667,58461.6,9202511360.0,3699713.957,0.0,165392082.667,66858.1,44026.4,2834595.857,0.0,69316612.0,107156.0,315452848.381
01:38:14,18600264.818,732005.714,0.0,62392644817.7,155896881207.0,58317137668987.37,9844808980630.5,36591027958537.75,11770783640357.2,5263564301261.5,2287539120258.0,25609705725722.0,0.0,30820973.667,58957.5,9202539776.0,3739332.13,0.0,167344944.667,67558.7,44031.467,2868100.714,0.0,69316612.0,107220.0,318977645.381
