Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:35:08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8624744704.0,0.0,0.0,0.0,54634.933,292.714,0.0,0.5,35731.333,0.0
00:45:08,18914600.545,8569.143,565.529,567144.3,1411810.0,559648992.545,3340835880.75,456165116687.25,132674700.2,254609253966.833,4041355932.0,49272737204.0,16072186.0,8627476992.0,45104.609,2256.35,1463491.667,54634.933,33831.0,0.0,0.5,35880.667,20847597.143
00:55:08,31629724.0,17140.143,1094.412,1114160.1,2773344.25,918283871.455,6660220099.75,915255963818.25,259625012.0,510286382674.833,9755224447.25,110152054573.25,1377231319.333,8631814656.0,93560.87,2811.529,4426566.333,54634.933,65664.571,0.0,0.5,35916.333,35663095.0
01:05:08,45430441.364,25711.429,1614.529,1662103.5,4137355.5,1255222389.455,9918811785.5,1373598687104.75,387875292.4,767141622855.667,14590381650.5,166157405152.75,1393791508.667,8619378432.0,138515.261,4142.854,6339621.667,54634.933,98336.714,0.0,0.5,35869.667,50839652.238
01:15:08,61068155.909,34281.286,2153.588,2211285.1,5504509.25,1760222883.909,13138427702.75,1830648235154.25,511177784.8,1019664397757.833,17980374400.25,214229805952.5,1409846642.667,8617400576.0,191961.609,5880.476,8596217.667,54634.933,131556.571,0.0,0.5,35857.333,68047087.476
01:25:08,74558568.455,42851.714,2670.706,2775533.5,6908939.75,2123220961.455,16401252867.75,2288524070230.25,645542391.2,1275470655038.833,21717808299.5,264468323688.25,1426102560.0,8619828736.0,241494.826,6936.15,10644173.333,54634.933,164201.143,0.0,0.5,35918.0,82892894.048
01:35:08,90463013.182,51422.714,3200.412,3321846.9,8268943.0,2497162157.0,19575812916.75,2746005779902.25,767464803.4,1531657877073.0,25297703365.75,313082999532.75,1442230417.667,8615500800.0,291815.0,8691.947,12296639.667,54634.933,199082.0,0.0,0.5,35862.667,100261575.0
01:45:08,107687309.091,59991.429,3803.824,3924796.1,9769880.0,3239408448.727,22664625827.25,3201399403248.25,876916111.2,1784789874900.5,27993190213.75,356585529978.0,1457855490.0,8621538304.0,349463.087,13184.927,14937914.333,54634.933,236196.571,0.0,0.5,35905.333,119667880.238
01:55:08,125403846.727,68560.857,4362.706,4495963.1,11191778.5,3787465459.091,25831792529.5,3657656884634.5,983631817.6,2038904890128.5,31010623710.0,402346005113.25,1473675307.0,8613955584.0,412907.13,15650.189,17410970.667,54634.933,270710.714,0.0,0.5,35881.333,139009745.524
02:05:08,159495725.909,77130.0,4929.118,5084704.7,12657463.5,4463624231.273,28720125861.25,4112770788681.0,1373895799.6,2290697119685.834,33796330735.0,431572857619.75,2833434881.0,8617767168.0,466912.783,19225.626,19637720.0,54634.933,308838.143,0.0,0.5,35907.0,175436489.095
02:15:09,160606888.182,85699.714,5518.765,5680953.7,14141807.25,4988924972.636,30347394727.25,4567759852902.0,1562839880.2,2547138717402.334,36446970582.25,451919874114.5,4193188827.333,8616560896.0,510836.609,23202.558,21755098.0,54634.933,340446.857,0.0,0.5,35933.0,177485919.619
02:25:09,165746567.727,94268.857,6063.588,6250599.1,15560046.25,5543724171.909,32685997805.0,5024241099652.25,1949990370.4,2801766221804.0,39824091352.0,478028043975.0,4209071517.667,8621840128.0,571673.261,25956.019,24043123.667,54634.933,372417.571,0.0,0.5,35967.667,183833297.048
02:35:09,166634163.273,102839.286,6612.412,6834498.3,17013629.25,5920955468.909,34327574269.75,5479737968459.0,2146194393.8,3057491124602.834,42721014666.25,499458796921.75,4224722591.0,8615403520.0,637282.565,29249.0,26169992.0,54634.933,404413.286,0.0,0.5,35962.333,185712294.333
02:45:09,171718270.727,111409.714,7175.824,7425042.5,18483617.5,6287132323.0,37270547559.0,5935750538520.0,2597906866.0,3312457174495.166,45957669384.0,526783503324.0,4240501508.0,8623579904.0,684893.435,32084.097,28618572.333,54634.933,436360.714,0.0,0.5,35922.667,192207000.714
