Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:02:36,34707021.182,582411.0,0.0,103310958281.0,258016092239.25,281480422336234.94,281559412838588.5,287824619908797.25,225206895142948.4,93917814906933.83,211196220469723.0,18234781529936.0,15807248751.333,8645685504.0,10105321.826,0.0,231720092.667,1121277.267,21458740.143,0.0,3.0,8238.333,264072699.429
00:12:36,36335939.0,590979.714,0.0,104940773902.4,262086506374.75,281480730195803.75,281564668747822.75,288278026840851.0,225208728109411.0,93925507940474.17,211201874348752.75,18276158813900.754,15822127541.667,8646750464.0,10719048.478,0.0,235368123.333,1121277.267,21813729.429,0.0,3.0,8245.0,269281668.19
12:42:43,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573095680.0,0.0,0.0,0.0,1121277.267,496.143,0.0,0.5,6390.667,0.0
12:52:43,2717540.0,8569.429,0.0,1769964838.3,4420445372.0,260428643.636,4330514920.5,452538590129.75,1566709439.8,7908359940.333,4570836495.75,35083567104.75,14659269.667,8626231040.0,4199610.0,0.0,3963396.333,1121277.267,344006.429,0.0,3.0,8010.333,6716260.429
13:02:44,3436745.364,17139.143,0.0,3604329459.3,9001727287.75,495561662.091,8962175846.0,905832772363.0,3285870821.6,15389396637.0,9610242347.75,73266278434.5,29540643.333,8620898816.0,4243813.478,0.0,8155097.667,1121277.267,709710.714,0.0,3.0,8073.333,11602222.048
13:12:44,3822637.182,25707.286,0.0,4865448435.7,12151305037.5,769378614.273,15310011811.25,1359497671954.0,5245158702.6,22787767275.0,16431135470.5,121096558017.5,44934183.667,8641953024.0,4281619.826,0.0,10919352.667,1121277.267,980206.0,0.0,3.0,8068.333,14718902.143
13:22:44,4238396.273,34277.286,0.0,6699886281.3,16732769530.5,970777769.091,19919426743.5,1812814444573.25,6958815590.0,27350971730.5,21457437365.25,159296474926.0,60233128.667,8642544640.0,4321732.087,0.0,15111954.0,1121277.267,1345225.0,0.0,3.0,8118.333,19244351.381
13:32:44,4430213.182,42847.143,0.0,8516331094.5,21269294674.0,1230470437.0,24552910139.5,2266154492991.5,8691631649.6,32563213759.0,26515857107.5,197701765943.25,75542236.0,8642637312.0,4362541.478,0.0,19302980.333,1121277.267,1710536.571,0.0,3.0,8092.333,23565794.0
13:42:44,4612011.909,51417.429,0.0,9781775562.1,24429678848.25,1634456907.727,30920457060.75,2719928570764.0,10647492907.2,38978403387.5,33306293528.0,245525455482.25,90983976.667,8642648576.0,4399433.826,0.0,22084540.333,1121277.267,1975973.714,0.0,3.0,8046.667,26488634.905
13:52:44,5019937.0,59981.714,0.0,11598220145.5,28966203687.5,2610233903.091,35524985367.0,3173255071965.0,12365904574.0,45205415127.167,38336267854.75,283657527076.5,1450568380.333,8642570240.0,4446096.957,0.0,26240753.0,1121277.267,2339936.857,0.0,3.0,8093.333,31006071.952
