Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574594816.0,0.0,0.0,0.0,139.429,0.0,0.5,6038.667,0.0
07:14:19,1154474.273,8674.571,325539.765,557707.7,1387809.25,80937335.545,5949887.25,183702481894.5,13366885.4,255130276388.167,6007745.0,73609594.25,6901910.667,8576324864.0,51345.565,0.0,15372.0,28168.429,0.0,0.5,6503.667,1243025.619
07:24:19,1439016.636,17247.0,630779.824,1080389.7,2688657.75,160445934.727,11616580.0,364159973430.0,26528683.4,507285043563.333,11722130.75,144461230.75,13711447.667,8576603648.0,98893.565,8.059257119581843e+17,29068.333,54668.857,0.0,0.5,6506.0,1585711.286
07:34:19,2038610.0,25816.714,946533.529,1621190.7,4034532.0,235028308.0,17099903.25,545568908296.25,28501000.2,758683456926.833,17969584.0,214482876.0,20530103.333,8577319936.0,141760.0,8.059257119581843e+17,44219.667,82200.429,0.0,0.5,6576.0,2226300.286
07:44:19,2119818.545,34387.571,1246693.706,2135088.7,5313669.5,309397331.909,22446233.25,726812833349.75,29128254.2,1009108504743.667,23901080.5,282566759.0,27347695.667,8577323776.0,178388.348,8.059257119581843e+17,57967.333,108932.571,0.0,0.5,6576.0,2332915.714
07:54:19,2199540.818,42957.286,1545127.353,2646005.5,6585401.25,382623625.364,28056755.0,906700387977.0,29652391.4,1261215902135.0,29388178.0,353789387.75,34134296.0,8577351424.0,216234.435,8.954730132868714e+17,71931.333,135645.571,0.0,0.5,6555.667,2444779.0
08:04:19,2277770.182,51527.286,1840399.882,3151467.9,7843589.75,450237013.545,33881607.0,1087782123177.75,30251424.6,1513445173434.667,35275228.25,429209492.5,40951117.0,8577387776.0,259124.739,8.954730132868714e+17,86373.333,162791.714,0.0,0.5,6577.0,2573721.667
08:14:19,2364570.182,60097.0,2139011.471,3662686.7,9116091.25,519894776.091,39403760.0,1270082805637.25,30812628.2,1765435669415.833,41003973.5,499717587.75,47756063.667,8577450752.0,302893.609,8.954730132868714e+17,101563.0,189642.429,0.0,0.5,6545.0,2687149.714
08:24:19,2465520.091,68666.857,2465913.059,4222729.3,10509715.0,594178256.0,44713949.0,1451004590786.5,31457842.0,2017122304378.667,46980875.0,567086694.5,54552210.0,8577488128.0,343947.435,3.581892053147494e+17,115554.0,216606.286,0.0,0.5,6588.667,2803277.667
08:34:20,2670365.364,77237.143,2760111.0,4726320.3,11763303.0,663227928.909,50762455.0,1631877659580.0,32111779.0,2269348215110.0,53025364.5,643349244.75,61355745.0,8577545984.0,391989.217,3.581892053147494e+17,141345.333,243654.429,0.0,0.5,6615.0,3069577.0
08:44:20,2750456.0,85807.0,3056680.529,5234031.1,13027040.5,733009824.182,56165795.75,1812411860998.5,32698592.0,2521400942174.834,58644871.75,709570151.75,68163079.667,8577555200.0,435725.217,3.581892053147494e+17,154602.667,269663.286,0.0,0.5,6615.333,3172732.095
08:54:20,2845444.818,94377.0,3351320.294,5738373.5,14282511.5,803915500.909,61744454.75,1993184832833.5,37634400.4,2773810143829.166,64379870.25,778176360.25,74950605.333,8577852160.0,480268.087,8.954730132868714e+17,169191.667,295876.286,0.0,0.5,6653.667,3287913.571
