Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
14:28:44,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572936192.0,0.0,0.0,0.0,614.857,0.0,0.5,6470.0,0.0
14:38:44,1518014.364,8570.429,97378.706,998288686.9,2494615298.5,45136360.545,148214333.25,413582030523.25,46924326.4,252239381917.333,110148012.5,2133299217.25,10198063.667,8576206848.0,54886.304,0.0,57753.333,422679.714,0.0,0.5,7005.667,2006668.048
14:48:44,1654350.0,17140.857,196565.647,1967445054.7,4916399674.75,88665977.545,290242855.75,846715671472.25,92611830.8,504578317519.0,211421831.25,4194727890.75,20684247.667,8576065024.0,91688.826,0.0,91874.0,857403.429,0.0,0.5,7063.0,2331847.81
14:58:45,2126952.909,25711.286,297471.412,2958003403.9,7391665570.0,138700641.909,432952720.25,1283996247197.75,137886143.6,757194851182.167,312902778.0,6261898758.5,1375509189.667,8577254912.0,134482.217,0.0,120535.333,1296099.286,0.0,0.5,7148.333,3057700.524
15:08:45,2217099.818,34281.714,394931.353,3935525209.5,9834371046.0,186881446.636,573710842.25,1707604201881.5,170830566.0,1009789397138.667,412138533.5,8307127753.25,1385826554.0,8577313536.0,173109.696,0.0,147661.0,1714271.143,0.0,0.5,7149.333,3305807.81
15:18:45,2798826.909,42851.714,494320.059,4903748706.9,12253815961.75,250510496.091,614682655.25,2154526242290.75,180147847.4,1075735255017.5,483908015.5,9082656575.5,1397556855.333,9510933504.0,343267.348,0.0,803189.0,2152156.286,0.0,0.5,7325.667,4125419.905
15:28:45,2987291.273,51421.714,590833.882,5840073108.1,14593549178.0,309926626.0,623030979.0,2603603706349.75,181298682.4,1083457453690.667,544277045.75,9443816630.25,1409655223.0,10712778240.0,383953.13,0.0,1640726.0,2574369.571,0.0,0.5,7283.667,4485214.714
15:38:45,3062545.0,59991.429,686627.765,6787967153.1,16962209298.25,383418030.0,630813131.75,3052680372271.75,183051347.4,1091111390731.667,607627899.5,9805105448.25,1421743145.333,11929946368.0,432955.13,0.0,2485749.333,2988897.0,0.0,0.5,7283.667,4740688.619
15:48:45,3165361.455,68560.571,1305979.588,11109723601.3,27763323378.0,1845882651.455,833112132.0,3492162998905.5,288600456.8,1206301286463.5,843189257.5,13800996403.75,1433307646.0,9401042432.0,478056.043,0.005,2955376.0,10060821.143,0.0,0.5,7284.0,6257007.81
15:58:45,3237260.182,77127.0,1735427.706,14175118408.5,35424144254.0,2433043948.818,1203851306.5,3936930100611.25,378818512.0,1394844063455.0,1195190996.25,21509301417.75,1445112121.0,9186089216.0,517341.565,10.476,3375469.333,12567450.0,0.0,0.5,7333.0,7118683.857
16:08:45,3982282.818,85691.857,1794380.353,14567243317.9,36404187227.0,3184817179.182,1366943432.75,4385939173661.5,419332398.0,1629423329117.333,1362764391.75,27324039917.5,1456833573.0,9508721920.0,558520.696,10.476,3611673.667,12719394.714,0.0,0.5,7301.0,7993286.19
16:18:45,4588369.818,94261.429,1853953.235,14962150498.9,37391181343.75,3325133479.364,1549269419.0,4834945441953.75,464300087.8,1859880497808.333,1545357846.0,30167134089.0,1468619042.333,9539187712.0,729814.391,10.476,3743778.0,12857047.857,0.0,0.5,7333.0,8813149.81
16:28:45,4662502.273,102830.143,1997538.412,15969518284.5,39908819949.25,3567355115.545,1771843493.0,5283948305982.0,538946242.0,2093086841421.833,1798974191.5,33329802588.25,2824806567.667,9093728768.0,769671.391,10.481,3955914.667,17381075.286,0.0,0.5,7334.0,9702986.524
16:38:45,4723970.0,111399.857,2956434.941,22829073109.3,57052017917.0,3701033395.364,2301960384.75,5672634531033.75,739506853.4,2310024423205.834,2295507683.5,41013510079.5,2835696615.667,9296873472.0,801461.522,1842.267,4478201.667,22999648.0,0.0,0.5,7560.667,11593515.381
16:48:45,4890105.0,119967.714,3048668.529,23408701554.7,58500640966.25,4279735697.364,2573893426.25,6121664320129.75,818340639.2,2417371675527.666,2592387157.75,49332060175.75,4192580406.0,9692905728.0,961150.261,1842.267,4773108.0,23183393.286,0.0,0.5,7586.0,12130860.429
16:58:45,4970940.818,128532.0,3141951.824,23991033590.7,59956014640.25,5188673361.182,2859359686.25,6570699163308.0,898625515.8,2557339420544.666,2887477222.75,55740385506.75,4205057841.667,9792377088.0,998813.565,1842.267,5113170.667,23370022.571,0.0,0.5,7587.0,12673566.81
17:08:45,5649648.909,137085.429,4223810.235,31803072383.9,79479796553.25,15323484034.545,3983143160.25,6952764833228.0,1155380014.2,2768476488664.166,3873544629.25,67116419027.0,4217614090.667,9433954560.0,1050947.043,1852.748,5864814.333,33049488.0,0.0,0.5,7586.667,15500410.762
17:18:45,7166138.818,145645.857,5300851.118,38701603282.9,96720037106.0,32427395810.273,5536639874.5,7402286513668.5,1355857795.4,2851428420298.166,5541960182.25,84582048734.5,4233715526.333,15589463552.0,1116767.739,1852.752,10879131.667,40837845.571,0.0,0.5,7582.333,18914487.238
