Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575311872.0,0.0,0.0,0.0,140.143,0.0,0.5,6006.667,0.0
07:14:19,2294383.727,8666.857,226378790.412,384958732.6,962136015.25,1238835556.0,17679290.0,450429323837.5,15521047.0,15517379993.5,484164532.0,2418893153.0,15872683.0,12295787008.0,908550.783,0.0,823976.667,37292.714,0.0,5693442.5,7869.333,4051795.762
07:24:19,2519727.636,17236.714,374295106.0,636489344.4,1590793795.5,2113681093.455,38411498.75,899571238872.75,29663633.6,25762808919.833,507256814.0,2643684496.0,31341597.0,12623605248.0,962170.565,0.0,1051498.333,68609.286,0.0,5693442.5,7857.0,4359525.429
07:34:19,3013554.909,25804.714,560660221.412,953399217.2,2382859469.0,2712806523.182,62213888.5,1348612858433.0,31264169.2,34943169370.833,536422047.25,2913037045.25,46910474.667,13037479424.0,1007877.13,0.0,1338845.0,100893.857,0.0,5693442.5,7953.333,4963375.81
07:44:19,3088435.091,34372.143,931031546.529,1583199677.0,3956956368.0,3043916767.455,82258381.75,1797886711683.5,64945075.2,41661564047.333,897143528.5,4429192161.75,1407036660.0,12943676416.0,1047841.304,5243.068,1792489.0,136086.857,0.0,5693442.5,7907.0,5531280.81
07:54:19,3179708.636,42939.429,1013394515.353,2043924173.6,5108453435.75,3328173309.182,109469493.75,2247026238688.5,172168734.0,54545544174.0,1296294058.0,6320016368.75,1422857350.667,12845198336.0,1097953.652,5263.403,2211699.167,170122.857,0.0,5693442.5,7908.0,5988758.143
08:04:19,3260926.182,51506.857,1013986700.294,2457660466.2,6142519555.5,4142787104.273,128956776.5,2696033607720.75,179672198.8,68166958221.5,1339396537.25,6606906345.75,1438588874.333,13075755264.0,1147777.826,5263.403,2485130.833,203432.571,0.0,5693442.5,7972.0,6153300.714
08:14:19,3339905.909,60076.0,1014384681.529,2716017160.6,6788240918.0,4796949541.182,142391020.25,3145063951133.25,182658589.6,77513140065.333,1369436458.5,6820391981.25,1454296402.667,12603092992.0,1191030.0,5263.403,2674421.833,235115.143,0.0,5693442.5,7910.667,6362742.952
08:24:19,3417774.455,68644.143,1014755749.353,2913185340.3,7281029153.25,5362753566.818,155469271.0,3594073041693.0,185538068.6,87056785998.0,1390108240.5,7026728181.0,1470015807.0,12859332864.0,1231946.304,5263.403,2852442.833,266414.714,0.0,5693442.5,7942.667,6493180.048
08:34:19,3634550.182,77213.143,1015289268.118,3326941790.7,8315150617.25,6319046113.636,173729562.25,4043079352702.5,193207483.4,98391092693.333,1430108261.25,7317818582.25,1485766582.667,13079649792.0,1272268.826,5263.403,3149895.167,300864.429,0.0,5693442.5,8004.333,6835673.619
08:44:19,3706453.091,85781.857,1015822288.118,3738766305.3,9344443370.0,7236001393.636,187613474.75,4492090107161.0,202626171.4,109630714967.5,1478957875.25,7601558178.5,1501510461.333,13079826944.0,1309222.87,5263.403,3376280.5,333715.143,0.0,5693442.5,8060.0,7062683.667
08:54:19,3794001.455,94350.571,1016483701.059,4295739273.3,10736515200.0,8045601000.455,206822453.5,4941118084407.75,220023638.2,120443160309.333,1545252771.5,7960868706.5,2861557925.667,12362797312.0,1353672.304,8904.801,3710952.833,368944.571,0.0,5693442.5,7919.667,7497799.095
09:04:19,3926607.636,102916.429,1018025280.882,5216440794.3,13037637546.0,8517641185.727,250998828.5,5390351744450.25,291349910.4,126180437709.0,1978439425.5,9973013215.5,2877455589.667,13077512704.0,1404388.261,11392.112,4401225.5,405300.286,0.0,5693442.5,7905.333,7930769.619
