Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
03:55:36,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736419072.0,0.0,0.0,0.0,667.857,0.0,0.5,10966.667,0.0
04:05:36,109297009.364,8570.857,2049190.882,4901138.2,12243797.75,274441926978.818,80832410148.0,453931394855.75,19761099381.6,9830632703.0,24215636606.75,275427591809.0,24704596.333,11763394816.0,61793.13,0.0,7241715.0,62300.143,0.0,0.5,11052.0,127801943.905
04:15:36,208460685.727,17141.571,4071047.706,8596215.8,21474201.75,550720366917.0,161613932265.5,907933100987.75,39504235479.4,18901348301.667,48434984135.5,550992786331.5,49455865.0,11772342272.0,120984.522,132779.777,14481879.0,120400.714,0.0,0.5,11051.667,244138553.429
04:25:36,322703316.0,25712.286,6093783.235,12296055.2,30716454.75,826544761072.455,242378451831.5,1361956891779.75,59220005119.0,28503473002.167,72710950054.25,826598955031.75,74160570.0,11768128256.0,160647.348,265659.461,21655888.333,178284.571,0.0,0.5,11018.333,376985821.476
04:35:36,429858038.273,34283.143,9982217.647,19175206.4,47905267.25,1102241004316.0,325734067747.25,1815980625928.25,77914358460.0,38050060447.667,95558129522.75,1102760620091.5,1443186191.0,11768037888.0,201236.261,398439.243,28726255.333,235884.571,0.0,0.5,11037.333,501197487.286
04:45:36,521269958.0,42853.571,12001104.059,22864368.0,57121150.75,1367392873556.636,418407191538.0,2269986222102.25,102072542248.8,47365410084.167,123881965078.5,1408153013518.5,1467995260.667,11767494656.0,243214.391,531317.238,35790854.667,291588.571,0.0,0.5,11037.333,611003070.095
04:55:36,625606886.818,51424.286,19659370.471,36195412.0,90435033.25,1657712544324.818,516778528348.5,2723998196136.0,120690690639.4,56669988823.333,146278889823.25,1708444251147.25,1492734066.0,11759298816.0,297487.261,664098.063,43063831.0,361181.0,0.0,0.5,11037.333,736062610.571
05:05:36,710610191.182,59994.857,19810995.471,36705633.8,91705355.75,1961461317448.546,612608051685.0,3177950356077.5,132289434121.6,65620980494.0,161495359699.75,1988293931940.75,1517357260.333,11760124416.0,342576.652,796977.951,50128626.333,418278.429,0.0,0.5,11052.0,841281231.238
05:15:36,793941998.364,68565.571,20407128.176,37990779.6,94912119.0,2265689750935.0,708151720273.25,3631893798531.25,143917107011.6,74480516720.167,176708683411.0,2268111217874.0,2886237913.667,11758676224.0,388809.739,1043236.316,57415704.333,474881.0,0.0,0.5,11059.0,945196874.095
05:25:36,879397453.0,77136.286,20558731.882,38498113.4,96175320.25,2572520960017.727,804307503320.75,4085759653552.5,155193587744.6,83902765122.833,191507463726.75,2548094229729.5,2910810007.667,11760646144.0,434817.826,1176119.024,64723782.667,530183.143,0.0,0.5,11025.667,1050865471.095
05:35:36,966904833.0,85706.857,20707319.235,38991478.8,97403934.25,2871459138175.636,895556101865.25,4539704325548.75,167430423106.6,92953276822.167,207472968329.75,2820410665728.5,2935442423.0,11760645376.0,481664.522,1308899.85,71913372.333,586126.714,0.0,0.5,11009.667,1160110713.619
05:45:36,1056569950.364,94277.714,20857994.882,39494025.4,98655219.0,3173503608861.0,987191429346.25,4993622409308.75,179253006851.4,102329334394.5,222968261545.25,3093088167075.0,4304372783.667,11760721920.0,523291.652,1441779.641,79122522.667,642179.143,0.0,0.5,11041.667,1271048788.524
05:55:36,1149249092.273,102848.286,21006356.176,40003705.2,99924254.75,3472748087834.818,1075706819303.5,5447247795405.75,191283270352.8,111161485718.0,238801648752.75,3360400218279.0,4328996966.333,11760619520.0,564728.043,1574566.699,86339021.667,698773.0,0.0,0.5,11057.667,1386054469.762
06:05:36,1286873856.545,111419.0,38386153.647,69868475.6,174562543.25,3770690077427.636,1177323490550.25,5901203320832.5,200359233465.0,120127261796.333,251644684179.0,3641444215629.5,5697888327.667,11761075200.0,606868.913,1707446.233,93567670.0,765813.429,0.0,0.5,11011.0,1543197776.762
