Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:44:37,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578799616.0,0.0,0.0,0.0,525.429,0.0,0.5,6587.667,0.0
01:54:37,9310434.364,8570.571,2225.059,5301740.7,13235284.25,239237709511.818,10398486798.5,367109936345.75,15034686.2,81146208567.333,83030716.5,39262970957.75,25676347.667,8694330624.0,42015.043,52245.383,213899.0,78966.286,0.0,66015234.5,10040.333,10102007.095
02:04:37,10160748.273,17142.0,2719.059,5778515.5,14422854.75,481241123913.909,19675997938.75,758741878726.25,19151154.8,168591454501.833,104857615.75,76160743063.5,51506228.333,8692901376.0,72863.522,52245.383,236553.667,105482.143,0.0,66015234.5,10148.667,11096791.238
02:14:38,10303774.273,25713.143,3216.353,6258909.3,15619354.75,724268660330.636,29421358195.5,1165376050748.75,32557869.2,256882925697.5,126841031.25,113371255040.75,1421602400.0,8693033216.0,107955.087,52245.383,259659.667,130540.571,0.0,66015234.5,10190.0,11284295.952
02:24:38,10386845.909,34284.571,3712.118,6710219.3,16743223.75,965691079613.091,38911140458.5,1572837914912.25,45956291.2,345938052224.167,149064348.5,150522520938.75,1447439997.0,8693133056.0,147502.957,52245.383,280743.0,155103.429,0.0,66015234.5,10176.333,11409178.381
02:34:38,10458744.0,42855.714,4247.118,7193911.7,17947822.25,1210739639029.546,49054759066.5,1968182130852.0,59406145.8,433603591936.667,170716931.25,187774658981.25,1473261890.667,8693178624.0,196891.696,52245.383,303254.0,181585.857,0.0,66015234.5,10193.667,11537727.19
02:44:38,10528037.364,51426.857,4758.529,7655334.5,19096724.5,1452407997412.454,58321277050.0,2327401756715.75,72704625.4,519388229408.333,191837400.75,224669569792.5,2843372989.667,8693225728.0,242554.957,52245.383,326101.333,208135.286,0.0,66015234.5,10258.333,11646562.619
02:54:38,10600308.182,59998.143,5273.0,8105387.5,20217405.25,1694198141515.182,67629616117.5,2686622016655.5,86022320.6,603317851890.167,212948931.75,261746116857.0,2869211818.0,8693276160.0,285238.478,52245.383,348955.333,235126.286,0.0,66015234.5,10242.333,11756229.762
03:04:38,10689341.364,68569.286,5782.765,8556951.1,21341865.25,1935820601825.546,76930388788.0,3045841691163.0,99401823.0,689458828867.833,234094654.0,298882934988.75,2895043311.333,8693338368.0,316802.739,52245.383,371557.333,262191.143,0.0,66015234.5,10226.333,11876606.286
03:14:38,10783215.091,77141.143,6287.765,9009071.3,22467703.5,2177555326235.364,86133217104.0,3405083398662.0,112790224.6,774492997884.667,255309003.5,335960848734.0,2920877122.667,8693384448.0,362957.261,52245.383,394273.667,288493.0,0.0,66015234.5,10210.333,11998789.476
