Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:54:26,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:04:26,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:14:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:24:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:34:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:44:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:54:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
22:04:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
22:14:27,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
20:54:26,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
21:04:26,6735276.875,38569.979166666664,0.0,201297375172.5,502935733735.0,1169469155948.0208,133640167859.83333,2063216301016.25,21319897363.6875,15114003113.75,59106055325.625,576671680278.0,2145284193.5,8642503552.0,2220987.1,106874.16666666667,172528.0,701249.421875,150903.5,0.0,33011713.0,27956.0,7223282.5
