Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:02:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:12:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:22:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:32:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:42:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:52:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685274752.0,0.0,0.0,0.0,579997.7941176471,1194.0,0.0,0.0,34815.0,0.0
20:02:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:12:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:22:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:32:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:42:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:52:43,40779276.75,8567.791666666666,0.0,93115412.0,232614659.0,240108571932.04166,115185452208.625,471708714373.25,14408862759.0,17643344739.0,46909321590.0,267199120549.0,1372312856.5,9111672832.0,7985299.8,4087.75,2550293.0,579997.7941176471,398162.0,0.0,0.0,38838.0,87896580.0
20:02:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:12:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:22:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:32:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:42:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:52:43,81229401.75,17138.458333333332,0.0,104762844.0,261718862.0,490816856654.7917,229483229626.41666,943572502739.25,29509343063.25,36278103346.5,92101285240.5,545116023871.0,2073362288.5,9087592448.0,8984804.8,8097.0,4794872.5,580000.0882352941,604332.0,0.0,0.0,38822.0,175249294.0
20:02:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:12:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:22:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:32:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:42:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:52:43,122797760.5,25708.583333333332,0.0,116381338.0,290751228.0,740270183337.125,352131126418.0417,1415351792616.25,44368946758.875,54564381794.0,140675268303.5,824059026589.0,2102296273.5,9064155520.0,9984163.4,12047.5,7034369.5,580002.7352941176,825145.0,0.0,0.0,38822.0,264106971.0
20:02:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:12:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:22:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:32:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:42:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:52:43,161228884.25,34278.916666666664,0.0,127564946.0,318696285.0,990466744832.875,469626544704.375,1886835046449.75,59334822309.625,73004671216.0,187377502266.75,1101396270809.0,2803325279.0,9029438720.0,10948805.4,16016.75,9306458.0,580002.7352941176,1030344.0,0.0,0.0,38805.0,346279274.0
20:02:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
20:12:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
20:22:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
20:32:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
20:42:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
20:52:43,203902815.25,42849.333333333336,0.0,138717237.0,346563293.0,1240731720612.0833,589025877234.0,2358712956683.5,74586284429.0,91742542171.0,235397838255.0,1384141308401.0,3504470429.5,8979956096.0,11907987.6,19001.5,11675581.5,580006.6176470588,1232921.0,0.0,0.0,38790.0,437227302.0
