Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:12:34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222885888.0,0.0,0.0,0.0,94084.8,724.571,0.0,0.5,335448.333,0.0
07:22:34,7339449.273,8573.143,857.529,3253008.1,8122731.75,259782220538.091,199977978537.0,514600162444.25,10547978442.8,2353258323.833,136193958469.25,424054278138.5,32733312.667,9203509248.0,48808.348,137044.029,2576441.0,94084.8,364185.857,0.0,0.5,335642.333,9491046.381
07:32:34,7748081.455,17144.714,1517.118,3962925.9,9890809.5,511096869423.182,419978372430.0,1026845247476.75,15813211379.4,5479037851.333,273482769082.25,777204740507.0,64862858.667,9210434304.0,107097.652,137044.029,6008565.0,94084.8,656942.286,0.0,0.5,335642.0,12101374.762
07:42:34,8188412.727,25716.286,2183.059,4685595.7,11690539.25,763702644494.364,642001341337.25,1538311674039.0,20895747877.2,8751898671.667,411413889049.0,1126445346343.75,96900533.333,9206781952.0,151013.087,189107.733,9558288.0,94084.8,940224.429,0.0,0.5,335643.667,15188444.143
07:52:34,8874959.636,34287.571,2849.294,5408453.1,13490827.25,1013590311720.545,863951541139.75,2051115122201.5,26164316112.4,11998417913.667,551199234571.25,1486530336239.0,2817649493.667,9209615360.0,201391.565,261971.364,13274887.0,91658.4,1224241.429,0.0,0.5,335629.333,18521395.571
08:02:34,9473585.818,42859.286,3493.471,6138323.9,15308745.75,1272465996126.273,1066168527397.75,2566491900163.75,36709323590.2,14388508779.833,690333307045.5,1919293885380.25,2850432066.333,9214382080.0,247078.783,314043.578,15795100.667,97798.667,1570219.571,0.0,0.5,335679.0,20964048.238
08:12:35,10752473.909,51430.429,4209.529,6929008.5,17278132.0,1523835334111.909,1277974719713.75,3081596695851.5,42259587217.8,16523103894.5,828070999777.0,2287093902834.75,2883229985.0,9211879168.0,303645.652,584587.519,18707978.0,97798.667,1924186.286,0.0,0.5,335671.333,24403913.143
08:22:35,11875271.182,60001.857,4891.412,7665134.1,19111528.5,1773057114744.909,1496673244223.5,3596254143254.5,47454042267.8,19031989356.667,967931819980.5,2652965032924.75,2915851459.333,9203021056.0,342932.435,740731.447,20825117.0,97798.667,2252149.143,0.0,0.5,335643.667,27281896.714
08:32:35,13243632.455,68573.286,5634.941,8463934.7,21101048.0,2024143649948.818,1715098563759.25,4108811692108.75,52832000401.8,21403578656.667,1107304813573.25,3012481408532.75,4292535295.0,9180944384.0,402727.87,1146372.17,22965642.667,97798.667,2595326.286,0.0,0.5,335672.0,30373733.952
08:42:35,15361127.909,77144.857,6416.412,9289574.7,23157389.0,2277114607150.273,1932756579120.0,4620757850418.75,58115506503.0,24043576304.5,1245021250139.75,3369522666071.5,4324734494.667,9192752128.0,462675.478,1624840.903,25530321.667,97798.667,2928823.714,0.0,0.5,335704.0,34203993.381
