Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574457600.0,0.0,0.0,0.0,139.571,0.0,0.5,6024.0,0.0
07:14:19,1178310.636,8674.571,322449.412,552348.5,1374590.5,46074697.091,5831299.5,183545347767.75,13339996.0,255125231549.167,6656352.5,72774543.5,7419299.333,8576623360.0,41747.87,0.0,17287.667,28864.0,0.0,0.5,6475.333,1239067.762
07:24:19,1485943.636,17247.286,622618.0,1066240.3,2653745.25,101793696.364,11561956.75,366215130400.0,26489022.8,507420004793.0,12933433.0,144751130.75,14765281.333,8576896000.0,92528.174,8.059257119581843e+17,31135.667,56177.143,0.0,0.5,6541.667,1589769.81
07:34:19,2020366.273,25818.143,934216.588,1599847.3,3981866.75,159769228.364,17390699.0,546897071708.0,28342114.0,759692495083.0,19292725.25,215698530.75,22087709.0,8577680640.0,144665.565,8.059257119581843e+17,45809.667,83773.286,0.0,0.5,6611.667,2234187.857
07:44:19,2102688.273,34388.714,1233461.118,2112149.9,5257068.0,214557531.545,23045235.25,727143871778.25,28836441.4,1011941299013.667,25218776.75,287184919.75,29400113.333,8577714432.0,188706.043,8.059257119581843e+17,58317.667,110166.714,0.0,0.5,6547.667,2340313.905
07:54:19,2194322.636,42958.571,1527237.824,2615007.3,6508908.75,280451598.091,28702271.5,908044452207.0,29345382.0,1264141071403.333,31100509.5,358624534.75,36708478.667,8577769984.0,236243.913,8.059257119581843e+17,71010.667,136925.143,0.0,0.5,6575.333,2453548.238
08:04:19,2288941.091,51528.143,1819727.412,3115641.5,7755185.0,349521035.636,34417124.75,1089235112853.0,29877489.8,1516228990359.167,37097561.75,429072615.0,44017832.333,8577783552.0,282064.957,8.059257119581843e+17,84805.333,163638.0,0.0,0.5,6596.667,2575351.333
08:14:19,2375359.909,60098.429,2116373.353,3623458.3,9019289.75,420327647.455,40221601.0,1270528367793.75,30389448.4,1768510173909.333,43108247.75,501251959.5,51329707.667,8577805568.0,319501.391,8.059257119581843e+17,98520.0,191063.286,0.0,0.5,6612.667,2688951.619
08:24:19,2452100.727,68668.143,2440156.529,4178097.1,10399580.25,477496261.636,45944602.25,1451937505165.25,30923739.6,2020821103500.333,49061140.0,572605902.0,58635447.667,8577854464.0,369848.652,3.581892053147494e+17,112268.0,219495.143,0.0,0.5,6560.333,2801667.048
08:34:19,2662545.0,77238.571,2731699.765,4677091.9,11641827.25,537060956.364,52073457.75,1633336492871.5,31508429.4,2272996966389.0,55693663.75,648981777.25,65959839.0,8577879808.0,427616.217,3.581892053147494e+17,139163.0,248277.143,0.0,0.5,6602.667,3068698.476
08:44:20,2735556.636,85808.286,3024065.235,5177518.1,12887585.75,587981300.364,57621572.75,1814161525061.0,32006662.6,2525260865335.666,61515274.25,718178319.0,1417552897.333,8577910528.0,464939.609,3.581892053147494e+17,152992.667,275479.429,0.0,0.5,6603.0,3173425.238
08:54:20,2815651.818,94378.571,3318866.353,5682144.9,14143759.25,639474015.364,63130412.5,1994604074496.5,36907944.8,2777339700085.834,67679562.25,787861175.5,1424857965.667,8578233856.0,502903.652,8.059257119581843e+17,167489.667,302613.429,0.0,0.5,6578.333,3304183.19
