Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573375488.0,0.0,0.0,0.0,139.571,0.0,0.5,6008.0,0.0
07:14:19,1139204.455,8674.429,323676.824,554483.9,1379855.75,47131894.182,6011151.25,182581788776.0,13437417.4,255581158716.833,6041837.25,73848993.5,8079481.667,8573972480.0,48171.652,0.0,14775.667,29142.714,0.0,0.5,6476.0,1227717.476
07:24:19,1410711.818,17247.0,621910.118,1065044.6,2650993.25,89908561.727,11951057.5,363302951604.25,26615268.0,508267417722.5,11621039.75,143329023.75,16069245.667,8574260992.0,89801.435,8.059257119581843e+17,28955.0,56930.571,0.0,0.5,6494.333,1578637.143
07:34:19,1955179.727,25818.429,934244.529,1599906.9,3982013.75,119122728.364,17742997.0,544040584439.25,31607119.0,760733273591.5,17449451.0,211953971.5,1368311842.0,8574943744.0,148613.174,8.059257119581843e+17,43046.0,84558.143,0.0,0.5,6580.333,2206676.286
07:44:19,2033779.636,34388.571,1232845.059,2111097.3,5254473.25,148739983.545,23351174.75,724861321058.5,32236355.4,1013157071492.5,22834054.75,280449771.5,1376275649.333,8574998272.0,185475.652,8.059257119581843e+17,55814.667,111696.286,0.0,0.5,6564.333,2313435.333
07:54:19,2186114.182,42959.0,1529959.471,2619723.9,6520559.5,178500463.182,29046850.25,905960157715.5,32840949.0,1265565326244.0,28181603.5,347961573.75,1384235759.0,8575209728.0,230910.826,8.059257119581843e+17,69439.0,138846.286,0.0,0.5,6544.0,2513673.238
08:04:19,2294509.818,51529.714,1821311.059,3118387.5,7761975.25,205910691.636,34726428.0,1088152413071.0,33453751.0,1517933103285.333,33603926.0,416638109.5,1392201832.667,8575238144.0,276862.696,8.059257119581843e+17,82901.333,165585.857,0.0,0.5,6549.333,2637461.476
08:14:19,2389492.455,60100.429,2120338.588,3630324.7,9036252.75,234933981.273,40314010.25,1269150696856.5,34018336.2,1770375014582.5,38914144.75,484509051.75,1400144884.0,8575288320.0,313908.478,8.059257119581843e+17,97064.667,192819.0,0.0,0.5,6581.333,2758763.429
08:24:19,2473301.727,68670.857,2446592.471,4189236.9,10427096.0,264480465.545,45932886.75,1450003549635.5,34575365.8,2023022093838.833,43976748.25,548172055.25,1408088616.667,8575307008.0,358298.522,3.581892053147494e+17,110585.667,220747.714,0.0,0.5,6561.0,2879874.714
08:34:19,2679271.727,77241.857,2738193.765,4688323.5,11669573.75,297062008.636,51955438.25,1631601281608.75,35273351.6,2275396944597.5,50002008.5,622413745.0,2760323526.0,8575353344.0,400144.522,3.581892053147494e+17,136121.333,248459.143,0.0,0.5,6555.333,3135150.143
08:44:19,2756758.182,85812.429,3029793.059,5187422.3,12912062.0,327366936.727,57486996.75,1812322078366.0,35880880.2,2527785260425.334,55437442.25,688820300.0,2768272986.0,8575367424.0,443910.261,3.581892053147494e+17,149839.0,275230.0,0.0,0.5,6603.667,3252699.524
08:54:20,2836843.455,94382.857,3324908.941,5692594.7,14169593.5,359305529.091,63195028.25,1993118769871.5,37853657.8,2780279292097.0,60967208.5,758835405.0,2776221561.667,8575519232.0,491670.217,8.954730132868714e+17,164645.667,302063.143,0.0,0.5,6594.0,3375125.667
