Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:53:08,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8602740224.0,0.0,0.0,0.0,164.857,0.0,0.5,8153.667,0.0
01:03:08,180054166.727,8569.857,544.412,498905.4,1242721.75,324810658743.818,61274894514.25,446248142011.25,3991317217.6,18735328149.333,8586998710.0,185816599107.0,1370935068.333,8632645376.0,51007.13,0.0,6025453.667,485204.0,0.0,0.5,8281.0,194623081.0
01:13:08,340047463.727,17139.857,1065.235,987675.0,2460175.0,654031994711.636,119601576276.0,891310729843.0,7697710053.4,39905854424.667,16606974655.75,361729877501.0,1397332042.0,8632803072.0,99733.826,4645.85,11696890.667,977631.571,0.0,0.5,8313.0,366993932.238
01:23:08,485954055.0,25712.429,1636.0,1485384.8,3699698.25,975969971498.182,177766763531.5,1336043752399.0,11543025663.4,61752969163.667,24564464767.75,536387740189.0,1423443306.667,8632576512.0,145467.391,9589.937,16997575.333,1472857.571,0.0,0.5,8252.0,525055339.286
01:33:08,631647174.545,34285.714,2175.941,1980462.4,4932824.25,1297683700890.0,234524568928.25,1780558166339.25,15219301408.8,83568864095.667,32523149450.75,708580955999.75,1449821774.667,8673265664.0,180496.565,14741.199,22522299.0,1968139.571,0.0,0.5,8320.667,682807217.238
01:43:08,766479909.364,42856.714,2687.529,2483449.4,6185700.0,1619070460281.727,290451504151.5,2223706870709.75,18825764652.4,107796662051.5,40717151402.25,879803131880.75,2820728286.667,8633421568.0,230606.348,20221.976,28473932.0,2454456.714,0.0,0.5,8256.667,829494063.0
01:53:08,898584141.545,51425.286,3218.412,2974441.8,7408746.25,1942258647159.0,350698845389.5,2666507212720.75,22733780611.6,131537107534.5,49077703579.75,1062234283168.25,2847201355.667,8633167872.0,279175.609,25589.976,34085044.0,2936273.286,0.0,0.5,8256.667,973067690.619
02:03:08,1031930563.545,59995.857,3773.0,3471264.4,8646229.0,2267431033115.273,409915884386.5,3110200366985.5,26577113384.2,155116314395.5,57166172014.0,1240228452593.75,2873452955.0,8659885824.0,325116.174,31037.039,39508444.0,3422604.429,0.0,0.5,8259.333,1117971230.571
02:13:09,1134256619.091,68566.714,4298.118,3954859.4,9850784.25,2591306500121.546,470676796269.5,3564627389252.0,30417589764.6,174741593466.333,68643240206.75,1436761004849.0,2902920693.667,8711793152.0,371090.783,35576.728,43828612.0,3809350.0,0.0,0.5,8279.667,1229908506.048
02:23:09,1257048957.364,77141.286,4833.824,4440656.2,11060783.0,2914203369218.273,528910705112.75,3997726589698.5,34317633478.8,229937836307.833,81228783382.0,1633365484223.75,4278568070.667,8717534208.0,420562.609,40212.592,46486515.333,4178775.286,0.0,0.5,8264.0,1362155254.714
02:33:09,1327935350.364,85712.571,5323.824,4865038.0,12117724.75,3250378198986.454,594131354350.0,4428204402067.25,41954709253.6,286144033591.833,97920877105.25,1878581218181.5,4310017546.0,8717611264.0,470033.391,40455.806,48792649.0,4434196.857,0.0,0.5,8296.0,1439510608.19
