Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:14:07,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573587200.0,0.0,0.0,0.0,1288789.867,194.857,0.0,0.5,7666.0,0.0
05:24:08,3980688.545,17144.429,0.0,76064568.7,190088234.25,68891877012.636,2752071735.0,431647563551.0,29127067.2,442787198394.833,154398178.5,13104059044.25,22062209.667,8804181248.0,32090418.913,257986.602,235467.333,1294550.933,97958.0,0.0,0.5,9766.0,4697267.0
05:34:08,3980688.545,17144.429,0.0,76064568.7,190088234.25,68891877012.636,2752071735.0,431647563551.0,29127067.2,442787198394.833,154398178.5,13104059044.25,22062209.667,8804181248.0,32090418.913,257986.602,235467.333,1294550.933,97958.0,0.0,0.5,9766.0,4697267.0
05:44:08,4058553.727,25714.571,0.0,92296912.9,230651369.0,86447982807.727,3067961498.75,633176082577.0,31886447.4,683165811264.333,174146382.5,15365017775.75,30968909.0,8747581184.0,38877976.174,257994.718,252399.0,1290765.867,124713.0,0.0,0.5,9814.0,4847583.143
05:54:08,4138282.727,34284.286,0.0,124228697.5,310452613.5,103517657923.636,3516007873.5,879128483744.5,49426811.0,933960872631.333,236364862.0,19708410576.5,41439213.667,8795196416.0,52320478.652,258002.83,287282.333,1295309.6,150933.571,0.0,0.5,9814.0,5002143.429
06:04:08,4229183.182,42855.0,0.0,171895733.9,429580379.0,137865001380.818,4097320502.25,1148399227519.0,72835662.0,1146323097899.0,313396850.0,27646983276.25,53077510.333,8788600576.0,72531540.565,258080.097,327674.0,1295449.6,177514.429,0.0,0.5,9798.0,5211920.857
06:14:08,4342427.727,51425.714,0.0,214958532.9,537198530.75,137977956421.455,4584452509.0,1453342315091.75,94940361.8,1329779831130.333,382510414.25,35524898611.25,65152453.667,8781697536.0,90771090.739,258088.214,366649.333,1295450.933,204415.857,0.0,0.5,9837.667,5488837.762
06:24:08,4423271.0,59994.714,0.0,244921703.1,612079696.5,153478242761.273,4862493586.25,1697360109849.75,113698657.2,1539810996218.333,425999410.25,40075645487.5,75034201.667,8754521088.0,103419129.652,258096.33,395979.333,1296289.333,230774.143,0.0,0.5,9773.667,5651820.762
06:34:08,4548436.909,68565.571,0.0,274883513.7,686957556.0,172578809821.727,5210453407.5,1974473886871.75,133414871.0,1738097647556.5,477622748.75,45133392177.0,85920187.0,8764899840.0,116046088.217,258786.277,432048.667,1293737.067,257874.286,0.0,0.5,9773.667,5859270.905
06:44:08,4625182.273,77134.143,0.0,313682586.7,783922520.25,172861483914.636,5522889620.75,2263726869832.5,154262375.6,1942306668957.5,537857187.0,50624607269.75,97095280.333,8775140864.0,132453867.522,258794.393,468309.333,1296623.2,284086.143,0.0,0.5,9757.333,6029813.714
