Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
10:51:54,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575502336.0,0.0,0.0,0.0,130664.133,205.857,0.0,0.5,17012.667,0.0
11:01:54,1965941.909,8570.0,0.0,489114.5,1217629.0,37746602.545,6579258.25,180445036546.25,800419.0,251849180279.833,8198834.25,80356676.0,7865683.333,8577844736.0,40349.217,0.0,15925.333,130664.133,26940.714,0.0,0.5,17767.667,2148712.238
11:11:54,3925096.818,17140.286,0.0,2962642.1,7392884.75,215367018027.091,7678282799.5,549359490877.5,7354451.8,495584329995.333,34283606.75,41844751789.75,28568433.333,8689906944.0,824829.217,180205.636,132665.667,130664.133,81520.714,0.0,65800194.5,19288.667,4384656.238
11:21:54,4002223.636,25710.857,0.0,3430519.1,8557933.5,524070445583.273,18828349484.25,998355480899.5,20928154.4,741984109123.333,52061174.75,101645516568.0,54976111.333,8692209920.0,871267.565,180205.636,162806.667,130664.133,108349.571,0.0,65800194.5,19290.667,4517494.048
11:31:54,4213797.636,34281.571,0.0,3902942.1,9734261.75,832742769430.273,29255301062.75,1447351522114.25,34526321.8,989272030573.5,69754485.25,161449859966.0,1425818989.0,8694821376.0,915508.174,180205.636,210150.333,130664.133,135698.571,0.0,65800194.5,19312.667,4815969.143
11:41:54,4300974.091,42852.286,0.0,4372833.7,10904356.0,1141577342798.818,39662572112.5,1896347848156.0,48087277.8,1234706799040.0,87397067.0,221248597614.0,1452478160.0,8698125568.0,959748.652,180205.636,239970.667,130664.133,162686.714,0.0,65800194.5,19328.667,4938009.095
11:51:54,4379211.818,51423.0,0.0,4846176.9,12082923.0,1450502225622.182,50115607685.25,2345345913891.75,61580916.4,1481364543720.0,104824822.0,281043517289.0,1479033861.333,8701379328.0,1003009.174,180205.636,269912.667,133809.733,188641.286,0.0,65800194.5,19344.667,5054631.619
12:01:54,4476439.0,59993.571,0.0,5303536.7,13221642.75,1759500497319.182,60778045456.75,2794341470213.25,75062703.2,1727740146940.0,121903300.0,340561061818.75,1505646886.0,8702362880.0,1051937.261,180205.636,301772.0,133809.733,214812.429,0.0,65800194.5,19360.667,5181270.81
12:11:54,4549091.364,68564.286,0.0,5767366.9,14376675.5,2068393113780.364,71478446950.25,3243338027280.25,88399714.6,1975277454586.167,138173356.25,400091620100.0,2876418811.667,8702538240.0,1101655.913,180205.636,332960.0,133809.733,240174.143,0.0,65800194.5,19376.667,5302611.238
12:21:54,4624726.727,77135.0,0.0,6237594.3,15547580.0,2377156871155.909,82198448787.0,3692333375682.25,101727388.8,2222725380913.666,154350950.0,459634982118.0,2902922817.333,8702672128.0,1137989.696,180205.636,363297.333,133809.733,265585.0,0.0,65800194.5,19375.667,5424968.333
