Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573464320.0,0.0,0.0,0.0,140.286,0.0,0.5,6006.667,0.0
07:14:18,3092803.091,8670.571,6814093.941,11592319.0,28965238.0,241423736909.909,22539154404.25,383342662837.25,16560496.4,88903932110.0,6205148118.75,83174479999.0,27884213.0,8641179648.0,805300.565,0.0,112223.0,43958.0,0.0,65800194.5,8261.667,3404843.286
07:24:19,3185935.818,17241.857,13829554.824,23526088.4,58785187.75,482606637772.273,44584652962.75,759836519557.25,31733511.6,183431836085.833,12297915639.75,165890002378.75,55591893.0,8654677760.0,845662.478,0.0,147988.333,74929.286,0.0,65800194.5,8248.333,3532013.524
07:34:19,3429130.727,25813.143,20235460.647,34423497.4,86014680.5,723698838745.818,66799335550.0,1135440969555.25,46660099.0,276198799725.167,18359931405.0,248309622478.5,1427594003.333,8668413440.0,894728.435,0.0,182780.333,107408.143,0.0,65800194.5,8268.333,3859097.952
07:44:19,3508108.0,34384.143,26905792.118,45770236.2,114367648.25,965254331001.0,88569044276.0,1510992099368.75,58275602.8,368427590861.833,24293285183.75,330096411442.75,1455303829.0,8682275072.0,934399.217,0.0,219827.333,139544.571,0.0,65800194.5,8252.333,3976007.286
07:54:19,3597139.727,42955.429,33725896.294,57371580.0,143357074.0,1206893604630.454,110512296370.0,1886614508540.0,60538084.0,463043810809.333,30296130447.25,412118911202.5,1483016819.0,8695209728.0,977594.696,0.0,256745.667,171637.429,0.0,65800194.5,8268.333,4090657.095
08:04:19,3704420.364,51526.571,40240254.0,68453073.8,171047079.25,1447278981615.454,132348035878.0,2262195203932.75,62947409.2,556594894517.5,36227875618.25,493671034637.25,2854996383.0,8708972800.0,1036490.0,0.0,293509.667,204481.143,0.0,65800194.5,8300.333,4219247.762
08:14:19,3792711.364,60097.857,46903489.706,79787965.8,199370092.0,1686227176439.818,153941084695.5,2638354161760.25,65493818.0,651631818371.167,42155312282.5,574912042545.0,2882699480.667,8722321920.0,1082502.565,0.0,325676.0,237277.857,0.0,65800194.5,8255.333,4343962.619
08:24:19,3868707.909,68668.857,53546787.882,91089688.8,227609207.25,1926116718396.727,175314722740.0,3014512672406.0,68171287.8,746682836555.667,48025561249.25,655753578701.5,2910408229.333,8734876160.0,1122757.957,0.0,342591.333,271255.429,0.0,65800194.5,8285.0,4460380.524
08:34:19,4081747.727,77240.143,60364620.529,102687386.2,256589198.0,2166624751136.727,196604556265.75,3390169823555.5,70684266.2,841409668652.333,53916753756.5,736362464834.5,4282391620.333,8748433920.0,1177116.087,0.0,393533.333,304877.286,0.0,65800194.5,8259.0,4726691.095
08:44:19,4155506.727,85811.286,66837362.235,113698327.6,284102537.75,2408229780997.091,218078858878.0,3765947704021.25,72962389.4,937220249913.833,59873501297.5,817139674701.75,5654369807.333,8761701888.0,1213341.913,0.0,430261.333,335917.286,0.0,65800194.5,8243.0,4841363.905
08:54:19,4233732.727,94382.571,73557415.941,125129816.0,312666990.75,2649903877086.818,239460679476.5,4144311794737.5,75384023.0,1025695449090.667,65833912880.5,897779963480.25,5682061995.0,8774758400.0,1254476.217,0.0,467321.0,367013.714,0.0,65800194.5,8275.0,4957234.429
09:04:19,4382714.0,102953.714,80008020.941,136102835.4,340086036.75,2892598017242.364,260690776027.25,4519911143839.75,77806469.6,1119825614968.0,71800950695.5,978316649088.75,5709756634.333,8787603968.0,1309739.174,0.0,503497.667,398768.143,0.0,65800194.5,8291.0,5137685.0
09:14:19,4907089.727,111524.571,86620623.118,147351637.4,368193792.0,3135191392724.454,281809209969.75,4896007879574.75,89620764.8,1214935649733.333,77761597058.25,1058998095027.5,7081725465.333,8800879360.0,1460032.435,0.0,540550.667,430956.429,0.0,65800194.5,8407.333,5717117.429
09:24:19,4990907.364,120095.714,93193927.706,158533826.2,396134712.0,3377434907609.0,303155994306.75,5271909044992.25,104710698.2,1311073478879.667,83756379474.25,1139832636071.25,7109413441.0,8813833984.0,1503857.609,0.0,574796.0,462107.286,0.0,65800194.5,8439.333,5830868.714
09:34:19,5109369.909,128667.0,99718026.824,169632251.4,423866462.25,3620366146365.0,324177139741.75,5647746651714.25,119891138.0,1407364442365.667,89753966994.75,1220335972075.75,7137117297.0,8826301952.0,1545509.478,0.0,624885.0,491880.429,0.0,65800194.5,8423.333,6006240.381
09:44:20,5179405.818,137237.857,106307668.588,180841969.2,451876612.0,3861945371558.0,345146042954.0,6023718587578.0,135058118.8,1503419851068.167,95713216570.75,1300595480120.0,7164803935.667,8839388672.0,1581940.043,0.0,661482.667,520203.143,0.0,65800194.5,8391.333,6117064.714
