Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:08:26,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582597120.0,0.0,0.0,0.0,1125386.133,1013.143,0.0,0.5,8670.333,0.0
05:18:26,429091531.545,8570.429,0.0,2379137.3,5941511.0,368182254.182,2149530743.75,195917507298.0,441572875.8,239097164168.167,587142164.75,43387264390.0,7876374.333,8586637568.0,52431.391,0.0,48368.667,1125386.133,127289.714,0.0,0.5,9430.667,449772097.19
05:28:26,840299759.636,17142.286,0.0,2803642.1,6998942.5,778239992.545,2176266351.75,644675757400.25,904459303.8,461132267133.0,1847586220.5,48027242729.25,20270229.667,8587330048.0,94481.174,0.0,114832.667,1125386.133,239071.0,0.0,0.5,9460.667,880819487.571
05:38:26,1288550794.545,25714.143,0.0,3224323.1,8046896.75,1228502149.909,2202493186.5,1093708612984.0,1427432687.4,700139660687.0,3303800795.0,53287710423.0,32662508.333,8587641088.0,129527.87,0.0,167924.333,1125386.133,357163.429,0.0,0.5,9444.333,1349890918.857
05:48:26,1707651189.455,34286.429,0.0,3643144.5,9090241.75,1619585864.636,2228003250.5,1542743430360.0,1912369060.4,939823202986.167,4672748461.25,58240784848.75,45035426.333,8587627776.0,179138.478,0.0,231714.667,1125386.133,470562.571,0.0,0.5,9438.0,1790158140.429
05:58:26,2100614194.0,42858.0,0.0,4063304.5,10136950.75,1977396051.273,2252505679.75,1991778926289.25,2357277788.2,1180659134629.333,5941059500.0,62827341781.75,57413766.0,8587663360.0,223551.261,0.0,289152.0,1125386.133,578033.286,0.0,0.5,9430.667,2202216345.524
06:08:27,2479679807.0,51430.143,0.0,4476996.9,11167647.75,2346049382.091,2276604568.75,2440817073000.0,2800448811.8,1420966734989.167,7204245497.5,67401509119.0,69761462.333,8587653888.0,282792.522,0.0,335792.667,1125386.133,683574.143,0.0,0.5,9414.333,2599165701.048
06:18:27,2864663218.455,60002.429,0.0,4890159.5,12197013.25,2651339762.182,2300023741.75,2889858685559.75,3242772431.6,1661130762561.333,8470629690.0,71975370534.0,1426400898.333,8587680512.0,319011.435,0.0,388606.667,1125386.133,791066.571,0.0,0.5,9443.667,3003460847.238
06:28:27,3451445513.727,68573.286,0.0,6000068.3,14967265.75,3152828380.727,2767773965.0,3290088283599.25,3750654325.4,1860545065271.333,9654854137.5,79226248401.5,1438004861.667,8592329472.0,364222.391,64305.35,464756.0,1125386.133,935131.714,0.0,0.5,9437.667,3618022111.762
06:38:27,3939033712.727,77144.714,0.0,6414846.7,16000618.25,3523827392.818,2794218147.0,3739152372553.75,4323673223.4,2099454721950.0,10965843730.5,84972045474.25,1450597318.0,8593221888.0,409704.174,64305.35,596028.667,1125386.133,1062716.286,0.0,0.5,9455.0,4129354632.905
