Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:28:45,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9369263872.0,0.0,0.0,0.0,64887.933,247.857,0.0,0.5,21422.667,0.0
01:38:45,245964402.182,8570.429,0.0,1843405.1,4600638.75,328643045439.273,107201198647.5,392591123064.0,3872987958.6,73513170285.833,9705357051.5,295381465748.5,28201735.0,9422633472.0,41257.348,0.0,9324792.667,64887.933,79558.429,0.0,0.5,21733.0,267630181.714
01:48:45,481339633.455,17141.429,0.0,2414059.7,6021206.75,655947643258.545,213122374551.5,785714740895.75,7625896989.4,146559392448.333,19855451842.25,588744026241.5,56506014.333,9429592832.0,79964.696,0.0,18529199.0,64887.933,156159.143,0.0,0.5,21766.667,524724733.048
01:58:45,717570229.091,25712.286,0.0,3001350.9,7483002.25,984035956581.545,318470532825.0,1179310866561.5,11407443010.4,219119727108.667,29380222840.0,881497493370.5,1428983915.0,9437400832.0,119879.565,0.0,27798291.0,64887.933,233191.0,0.0,0.5,21718.667,782179839.0
02:08:45,956138942.364,34282.857,0.0,3582685.1,8929956.0,1311715112765.727,425293404537.75,1571592903059.0,15117305927.4,292614123084.167,39409707622.75,1174724847094.25,2801594691.0,9429097984.0,153615.391,0.0,37129250.333,64887.933,309186.571,0.0,0.5,21721.333,1042669748.286
02:18:46,1193153566.182,42853.286,0.0,4175330.7,10404946.5,1640277205338.909,531130854035.25,1964915679388.75,18803776662.2,365563191761.5,49768725754.0,1466792213302.25,2829910875.333,9439502080.0,213611.826,0.0,46180401.333,64887.933,388083.143,0.0,0.5,21751.333,1301311241.048
02:28:46,1430471060.636,51424.286,0.0,4762712.9,11866920.5,1967069935289.818,636745201653.75,2357618266784.0,22642922152.0,438427236604.5,59678015199.5,1760220248838.75,2858160614.0,9434532096.0,262557.348,0.0,55437139.667,64887.933,467759.857,0.0,0.5,21705.0,1560452541.905
02:38:46,1667800931.545,59994.857,0.0,5359567.9,13352423.75,2295457178691.364,741878875074.5,2750915600721.25,26426972113.0,510971533889.5,69626605713.75,2051912780691.25,4230692073.667,9430610176.0,292863.0,0.0,64583570.333,64887.933,546069.714,0.0,0.5,21689.667,1819167955.905
02:48:46,1908338796.182,68565.714,0.0,5938056.7,14792491.75,2622767993752.273,848894147778.25,3143789624076.0,30359555047.6,584213018376.667,79338207121.25,2346443622087.0,4258877010.333,9435789824.0,335261.435,0.0,73946287.0,64887.933,621660.714,0.0,0.5,21737.333,2081313139.19
02:58:46,2145437501.636,77136.857,0.0,6527706.1,16260128.5,2949844209141.091,955461949229.25,3537560037694.5,34300663865.2,656296708206.833,88523004678.25,2639212877705.75,4287056423.0,9430157568.0,379864.783,0.0,83331325.333,64887.933,700038.714,0.0,0.5,21757.0,2340040111.048
