Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:05:39,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574406912.0,0.0,0.0,0.0,101103.6,1107.286,0.0,0.5,13326.0,0.0
07:15:39,3065263.909,8570.714,0.0,12106640.7,30250862.25,234937030407.0,20037824501.75,450061993791.25,16879862.4,3645181748.333,5354973466.75,87773857974.0,1371148653.667,8643323136.0,781938.652,0.0,100166.333,101103.6,49222.286,0.0,65800194.5,15522.667,3271405.762
07:25:39,3425414.0,17142.0,0.0,24144015.3,60328939.75,469806702686.0,39754600426.0,900362486509.0,32725198.0,6932313445.333,10849249331.5,175329995014.25,1398171103.0,8658473728.0,831900.87,0.0,161621.667,101107.867,83302.857,0.0,65800194.5,15538.0,3763205.714
07:35:39,3511095.727,25713.143,0.0,35568823.9,88875898.5,705646780266.818,59163466022.75,1350642541267.0,48605533.8,10178525069.167,16300132480.5,261818665201.5,1425222985.333,8671722496.0,881065.783,0.0,189913.333,101111.067,114385.429,0.0,65800194.5,15527.667,3895682.238
07:45:39,3607575.273,34284.143,0.0,47450178.5,118563733.75,940161720430.0,78598197843.5,1800937626093.25,64487184.0,13411358948.5,21815844715.25,348355647375.5,1452273383.0,8686006528.0,920739.739,0.0,218904.667,101114.267,147606.143,0.0,65800194.5,15544.667,4020152.857
07:55:39,3702566.0,42855.429,0.0,58823833.3,146982874.75,1173264965990.091,98337429647.75,2251244890510.75,80402526.8,16649115852.5,27386682194.5,434738291941.0,2823583062.333,8699110144.0,968142.478,0.0,245423.0,101390.8,180740.857,0.0,65800194.5,15513.333,4149549.81
08:05:39,3778187.636,51426.571,0.0,70555501.3,176296889.0,1407222789289.818,117681867639.5,2701520908791.75,96426799.0,19884377024.5,32831809206.25,520484873508.75,2850620221.0,8712601088.0,1014793.913,0.0,267692.0,101395.067,214026.571,0.0,65800194.5,15545.333,4279394.762
08:15:39,3863494.182,59997.571,0.0,81431190.9,203471589.25,1640292954291.454,136957505564.25,3151797621575.25,106770759.4,23135145378.667,38293911611.75,606259852626.0,2877625402.0,8725136128.0,1061824.043,0.0,301706.0,101396.133,248003.0,0.0,65800194.5,15577.333,4407005.381
08:25:40,3977851.545,68568.714,0.0,93128231.1,232698942.0,1873143315536.727,156709927342.25,3602092536451.75,110027580.6,26452550661.5,43813819319.0,691901510593.0,2904577777.0,8739168512.0,1112203.957,0.0,362090.0,101397.2,283271.0,0.0,65800194.5,15514.0,4589763.286
08:35:40,4054589.727,77139.857,0.0,104144461.9,260224792.0,2105797688684.546,176232744427.75,4052388229845.0,113241674.2,29755777694.667,49328621461.5,777065395158.75,4275799137.333,8751361280.0,1148963.043,0.0,389520.667,101398.8,316997.143,0.0,65800194.5,15497.667,4709861.762
08:45:40,4132817.636,85711.0,0.0,115500376.1,288599722.25,2338109766836.546,195480893784.5,4502675370353.0,116449998.8,33068207556.5,54805773345.75,861818002674.75,4302789935.0,8765079040.0,1181291.174,0.0,417745.667,101400.4,350363.0,0.0,65800194.5,15497.667,4829123.952
08:55:40,4192421.636,94282.0,0.0,126154267.9,315220826.75,2570979044215.454,214293467671.5,4952943897842.75,119651945.8,36386087363.833,60214952950.75,945755150064.25,4329774480.333,8777352960.0,1222916.652,0.0,447289.0,101400.933,382779.714,0.0,65800194.5,15514.0,4956342.619
09:05:40,4252397.636,102853.286,0.0,137238640.5,342918008.5,2803815282873.091,232787231983.25,5403210184153.75,122902337.2,39670859690.5,65596410159.5,1029237825317.0,5701002020.667,8789869824.0,1265671.913,0.0,475319.333,101402.0,413715.857,0.0,65800194.5,15481.667,5089352.667
09:15:40,4815137.273,111424.429,0.0,147877807.5,369502512.25,3037115970886.546,251339542804.25,5853488286672.75,126028179.2,42971867451.5,71041534585.25,1112624483229.75,5727968959.0,8803897344.0,1412652.13,0.0,517585.667,101403.067,446159.143,0.0,65800194.5,15694.0,5688813.095
09:25:40,4876977.182,119995.571,0.0,158744886.7,396656541.75,3269366320528.364,270064640772.25,6303759696007.25,128962070.8,46310051491.0,76455641768.5,1195639398456.75,5754934788.667,8816466688.0,1454053.261,0.0,564116.0,101403.067,477055.714,0.0,65800194.5,15726.333,5830926.905
09:35:40,4954832.818,128566.714,0.0,169275724.9,422970227.25,3502570923789.909,288559602385.0,6754024136645.0,132109331.0,49601202350.5,81854680570.0,1278272672052.25,5781896950.0,8828710656.0,1504320.174,0.0,593709.0,101403.067,507907.857,0.0,65800194.5,15662.0,5961894.333
09:45:40,5040881.0,137140.143,0.0,180145371.5,450130651.5,3735404529288.364,307305096600.75,7204431471765.0,146452250.2,52847283875.5,87328095658.25,1360946788336.5,7153141029.0,8841320960.0,1547554.783,0.0,624581.667,101403.067,537279.714,0.0,65800194.5,15662.0,6091526.81
