Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:55:21,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9667628800.0,0.0,0.0,0.0,549470.667,877.286,0.0,0.5,25799.667,0.0
08:05:21,481135437.909,8588.286,0.0,63684713.9,159155496.25,193976039349.273,65845750144.75,482591824835.5,31927434660.2,1382061.667,87256503205.75,352332229049.0,1373874261.0,9921604096.0,34168.565,0.0,623226.0,549735.733,3190196.714,0.0,0.5,25930.0,504372586.095
08:15:21,841847856.182,17159.143,0.0,64340080.1,160788326.25,387503187546.273,129109333367.5,967747098332.5,63828952414.0,3594876.5,176708595996.25,710214681616.75,2747884935.333,9920987904.0,72704.217,0.0,1087817.0,550026.933,6243414.571,0.0,0.5,25930.0,882501057.571
08:25:09,1291230982.182,25730.0,0.0,65021732.1,162486465.75,580754512842.545,190103021070.75,1453236802294.5,94686797038.4,4565783.667,265390903801.0,1065619385783.5,2777814556.667,9879098368.0,128014.0,0.0,1555946.667,550265.6,9465666.857,0.0,0.5,25933.667,1351236278.952
08:35:09,1649075235.455,34123.143,0.0,65686865.5,164143342.0,281474977036624.8,281474976673233.75,281474976763210.0,225179981382793.2,46912496118442.664,211106232459695.75,17592186090417.75,2807266508.0,9864081664.0,170409.391,0.0,2000901.0,550530.667,12663418.714,0.0,0.5,25932.0,1723243344.143
08:45:09,2012953618.364,42694.143,0.0,66379486.5,165868618.0,281668330396844.6,281539438736314.25,281961003180648.75,225211872908854.8,46912501802590.664,211195420523786.75,17951006025777.25,2837357100.0,9862715648.0,206614.652,0.0,2454500.0,550795.467,15855636.0,0.0,0.5,25916.0,2101058971.333
08:55:09,2504970380.091,51265.143,0.0,67067394.3,167582289.25,281862032464170.2,281603429553964.25,282444968458586.5,225243780860222.4,46912503078875.17,211283715917968.0,18306671553486.754,4211538048.0,9897943552.0,245136.696,0.0,2941160.333,551033.867,19107453.571,0.0,0.5,25887.0,2614997715.857
09:05:09,2999017211.0,59835.857,0.0,67725671.7,169222518.0,282056356847623.94,281666817414295.25,282928725938646.25,225275667148035.0,46912505091492.83,211371776672772.25,18661253798532.0,4241261487.0,9864387840.0,284984.348,0.0,3429901.0,551325.067,22260571.857,0.0,0.5,25900.0,3135313288.381
09:15:09,3357463734.545,68406.571,0.0,68371907.9,170832716.25,282249486885283.2,281730327818541.5,283414757995164.5,225307669784928.4,46912506634134.664,211461587276727.25,19020839480560.754,4271467776.333,9865300224.0,426529.0,0.0,3898819.333,551616.533,25367632.571,0.0,0.5,25900.0,3512458391.333
09:25:09,3860308100.0,76977.429,0.0,69025390.9,172460933.75,282443187990662.4,281797197517604.25,283898663556847.0,225339718433423.4,46912508561338.664,211549721707772.0,19376169052102.246,4301401377.333,9866213376.0,475521.174,0.0,4391565.0,551912.0,28489237.571,0.0,0.5,25910.333,4042909709.19
09:35:09,4220271938.909,85548.286,0.0,69685812.3,174106309.0,282636607323234.75,281862267708273.5,284384702809857.0,225371762952178.8,46912510274352.664,211639139645193.0,19735552724714.5,5675878501.333,9867438080.0,510551.565,0.0,4855182.667,552230.133,31636200.143,0.0,0.5,25884.0,4420556613.143
09:45:09,4578764461.273,94119.286,0.0,70338673.5,175732978.0,282829822406514.94,281926254258264.75,284870768205866.5,225403876692462.2,46912511948247.336,211728626147545.5,20095084247270.0,5706012676.333,9868013056.0,542225.826,0.0,5316707.667,552521.6,34745191.286,0.0,0.5,25884.0,4797701469.81
09:55:09,4938048202.909,102690.143,0.0,70993583.9,177364730.75,283023774536217.4,281991923999393.25,285356915093296.75,225436122528150.2,46912513280369.17,211818244387544.5,20455086775483.0,7080464837.333,9869104128.0,587161.174,0.0,5780673.667,552813.067,37876377.714,0.0,0.5,25917.667,5174871443.762
10:05:09,5296636071.545,111261.0,0.0,71648376.5,178996102.5,283217212204064.94,282055817625403.0,285843007586356.25,225468255002165.8,46912514426568.336,211908007794086.03,20814531182420.754,7110626123.333,9869828864.0,636450.304,0.0,6241208.0,553104.533,40987047.429,0.0,0.5,25868.0,5552031601.0
10:15:09,5655745549.727,119831.714,0.0,72310669.1,180646139.25,283410908165614.25,282119197942739.0,286328994120315.25,225500323310703.8,46912515380535.336,211998058041188.5,21174364259154.0,8485100769.0,9870763008.0,670454.957,0.0,6697155.0,553369.333,44149158.143,0.0,0.5,25902.0,5929182985.857
10:25:10,6098498213.545,128402.571,0.0,72962771.7,182270915.5,283603910741978.44,282180539476194.75,286814854949950.5,225531227331357.6,46912516183198.49,212087258340077.5,21530622464899.5,8515408186.0,9872106240.0,710589.13,0.0,7160993.0,553660.8,47418614.857,0.0,0.5,25927.667,6396855040.714
