Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:10,40820831.364,1126365.286,0.0,144970973138.0,362184004578.0,310232425796963.75,282646139252697.5,331351763357377.75,225195030374389.8,94184215007766.17,211139871815732.25,21621690427463.5,55811973327.0,8666061824.0,6701188.0,0.0,1416653.667,1196899.4,3755037.286,0.0,66023426.5,27075.0,21872663.762
00:17:11,40923658.455,1134936.571,0.0,146097473816.6,364998367290.5,310490627155260.6,282656720980404.5,331801047632303.0,225195164321221.2,94187429788390.5,211140180629803.75,21658350044183.246,57182018317.667,8665563136.0,6754913.826,0.0,1425422.667,1196899.4,3780976.571,0.0,66023426.5,27059.0,22004833.333
00:27:11,41051807.364,1143507.857,0.0,147226331811.6,367818618798.25,310749977715075.75,282667301470217.25,332250334555781.25,225195310165330.8,94190643775568.0,211140489510247.75,21695061278516.754,57207785819.667,8666061568.0,6805853.348,0.0,1442390.0,1196899.4,3807616.0,0.0,66023426.5,27059.333,22166162.286
00:37:11,41141968.364,1152079.143,0.0,148356704583.0,370642654431.5,311008978369498.94,282677929427154.5,332699625148756.25,225195456648972.4,94193859089265.83,211140798828755.0,21732193129274.5,57233572331.0,8665945088.0,6849233.435,0.0,1448181.0,1196899.4,3833955.0,0.0,66023426.5,27075.0,22275282.667
00:47:11,41226921.0,1160650.857,0.0,149486690468.4,373465722866.75,311268610058311.56,282688553542967.0,333148922669552.5,225195602319499.8,94197073587840.17,211141107886808.75,21769282278418.5,57259373955.333,8665947136.0,6899484.435,0.0,1453952.333,1196899.4,3861297.571,0.0,66023426.5,27091.0,22383811.19
00:57:11,41309260.818,1169222.143,0.0,150621372219.6,376300522986.0,311526770876994.44,282699081621746.0,333598211035220.25,225195748781905.0,94200288662335.17,211141418296571.5,21805903631829.0,58629415228.0,8666188032.0,6938570.261,0.0,1462258.0,1196899.4,3890249.714,0.0,66023426.5,27091.333,22499078.333
01:07:11,41391598.273,1177793.571,0.0,151748385467.6,379116165529.5,311784523968051.94,282709604647536.0,334047502843481.0,225195894751451.6,94203498755021.17,211141727339471.25,21842231463480.246,58655173532.333,8665693696.0,6981940.565,0.0,1468777.0,1196899.4,3919333.714,0.0,66023426.5,27059.0,22608392.667
01:17:11,41475054.909,1186365.0,0.0,152875557252.6,381932204301.25,312044051755602.75,282720157049218.0,334496795464729.5,225196040277867.4,94206705344808.83,211142035275584.5,21878761826495.246,58680909862.667,8665942272.0,7019280.826,0.0,1477100.667,1196899.4,3947878.429,0.0,66023426.5,27091.0,22725427.143
01:27:11,41607674.182,1194936.429,0.0,153915105965.6,384529331510.75,312303382915316.94,282730631057511.5,334946073478805.0,225196175940719.4,94209918789161.66,211142322853173.75,21915079900898.754,58706703400.0,8665703936.0,7069941.87,0.0,1496277.333,1196899.4,3978343.571,0.0,66023426.5,27091.333,22891200.571
01:37:11,41691875.455,1203508.0,0.0,155037376528.6,387333124998.0,312561671455906.4,282741220544975.0,335395370130855.25,225196320996746.4,94213124606284.67,211142631119838.75,21951697569951.246,60076722566.0,8666192384.0,7110985.565,0.0,1502131.667,1196899.4,4007255.571,0.0,66023426.5,27044.333,23000694.667
01:47:11,41782035.0,1212079.286,0.0,156169719773.2,390162084405.75,312819770056540.06,282751811855627.75,335844661256554.0,225196459860830.6,94216329888118.5,211142942356672.75,21988200956257.246,60102463626.667,8665869568.0,7151280.957,0.0,1508227.667,1196899.4,4034008.286,0.0,66023426.5,27027.0,23113634.714
