Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
18:06:49,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573853952.0,0.0,0.0,0.0,588.143,0.0,0.5,6367.0,0.0
18:16:49,3261112.545,8570.571,336487.059,1341258.3,3345393.5,94985763792.182,87780491400.5,212249779777.75,18311194932.8,2101404858.333,35394673286.75,246776161161.5,19644056.333,8715854592.0,4768183.261,0.0,243702.333,53262.0,0.0,41332737.0,7698.0,3826176.0
18:26:49,3554224.636,17143.571,504871.706,2040234.1,5087394.75,191385159561.727,180076248297.0,426540908293.0,37430619836.4,2218602133.333,71472673409.5,505282049788.75,39762631.333,8716780032.0,4811306.565,0.0,488769.667,85347.0,0.0,43298817.0,7796.333,4433492.143
18:36:49,3638049.364,25716.714,682769.529,2789494.7,6954823.5,288195818811.909,270412800087.25,639883645926.0,56172321007.8,2314749391.667,107098490462.75,761042094930.5,1403944107.667,8709200128.0,4850718.87,0.0,753243.667,116964.714,0.0,44838913.0,7779.667,4843331.524
18:46:49,3731932.545,34289.143,850919.941,3500491.3,8727170.5,384732675154.454,361304468617.75,853644463861.25,75295170042.6,2382648379.167,143880979198.5,1019946041807.0,1423966139.667,8708414976.0,4903563.696,0.0,971150.667,147421.857,0.0,46059521.0,7763.667,5179554.143
18:56:50,3842200.182,42862.0,1024877.353,4257718.7,10614601.25,481184473143.727,450524102821.5,1066805100063.5,94095213277.6,2443853508.333,180706335666.25,1277669553917.75,1443886387.333,8708496128.0,4953084.783,0.0,1151602.0,178288.286,0.0,47853569.0,7731.667,5495918.286
19:06:50,3939432.273,51434.571,1199809.529,5002796.3,12471537.25,577934459051.636,541372702831.0,1280366581837.75,113258221936.6,2523368650.0,217888303926.0,1538055257614.25,1463922070.333,8706896896.0,4992751.348,0.0,1357795.0,209133.571,0.0,49340417.0,7779.667,5833411.429
19:16:50,4052306.091,60007.0,1373260.647,5754951.1,14346451.25,674867668498.455,630835826055.0,1493327179644.0,132124964249.4,2605531275.0,254771848723.5,1795935807361.25,1483826881.0,8710533888.0,5028941.043,0.0,1542749.0,239943.714,0.0,50907137.0,7780.667,6145666.0
19:26:50,4143953.182,68579.857,1547250.0,6527395.9,16272040.0,772138010718.182,718961569159.75,1706246437190.5,150802151681.8,2682179966.667,291719202385.25,2053526228013.75,2848009631.0,8707618304.0,5071797.13,0.0,1724556.333,270602.857,0.0,52043777.0,7796.667,6454506.0
19:36:50,4309701.909,77152.143,1720464.765,7281083.9,18150789.5,869472258646.727,807159317344.5,1919090793372.25,169450690417.0,2768921912.5,328518880896.25,2309809022886.75,2867879407.333,8713052672.0,5104017.522,0.0,1901374.0,300860.571,0.0,53176321.0,7789.333,6850442.571
