Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
19:42:04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561310208.0,0.0,0.0,0.0,1117.429,0.0,0.5,6460.0,0.0
19:52:04,3113994.182,8570.429,326568.412,1315221.3,3280154.5,96638491060.364,87006732814.0,209548798597.0,17466281229.2,493792470.833,34553992718.75,246878999593.0,19162552.667,8692829696.0,4786980.435,1061386.84,110188.667,51267.286,0.0,36108289.0,7682.667,3399780.952
20:02:04,3415286.636,17143.143,485312.588,2035469.9,5075694.0,193872161139.182,178278811009.75,420519034311.75,35211717372.4,556365712.5,69363633348.5,506832279851.75,38709830.667,8688963328.0,4827502.087,1061386.84,141775.0,81794.714,0.0,37804033.0,7717.667,3831174.238
20:12:04,3588474.0,25716.429,650978.059,2784304.5,6942485.75,291645450665.636,267226088098.0,630450331090.5,52587836659.2,610374370.833,103783778744.5,761279394443.75,58055337.333,8685204224.0,4874860.478,1061386.84,192758.667,111712.143,0.0,38868993.0,7703.667,4145358.0
20:22:04,3650688.727,34288.857,813111.235,3525275.9,8789811.25,389962374380.636,356935525314.5,840530120328.0,69918421721.8,680813237.5,138147151349.5,1017688898365.5,77441459.0,8689719552.0,4907078.435,1061386.84,232791.0,140321.0,0.0,39979009.0,7754.667,4296514.429
20:32:05,4004504.455,42861.429,977375.059,4299925.3,10721222.0,489000932091.727,445453445128.75,1050194417631.0,87026496276.2,731055687.5,172261582052.75,1271583717709.0,1441012261.667,8692116736.0,4945696.13,1061386.84,265492.0,170271.571,0.0,41342977.0,7722.333,4685040.476
20:42:05,4063738.545,51434.0,1143473.412,5079134.9,12664064.5,587898986438.455,534972282074.25,1259895630752.0,104164969318.2,874920320.833,206371939040.5,1527148513440.25,1460312213.0,8692108544.0,4984852.391,1061386.84,276446.0,198875.429,0.0,42020865.0,7739.333,4795696.857
20:52:05,4140852.182,60006.286,1308663.529,5831038.9,14538615.25,686875105854.182,624889994276.5,1469940806796.0,121530834163.6,923840570.833,240811316925.25,1782678915288.75,1479614865.0,8693554944.0,5024470.87,1061386.84,299985.0,226089.857,0.0,42797057.0,7707.333,4927853.81
21:02:05,4216852.0,68579.0,1473130.941,6604999.3,16468217.75,785573734734.545,714439705389.75,1679965371455.0,138882837281.2,972340233.333,275293743796.0,2038380581432.5,2843246989.333,8692432640.0,5066954.0,1061386.84,341233.0,256884.429,0.0,43620353.0,7755.333,5076507.476
21:12:05,4288005.273,77151.714,1642097.294,7395649.9,18439330.0,884353082099.818,804295200821.75,1890026915850.0,156237332864.2,1074341725.0,309835686245.75,2295507131844.0,2862638409.667,8693448192.0,5116789.087,1061386.84,373767.667,287056.857,0.0,44660737.0,7755.333,5209613.905
21:22:05,4381880.636,85724.286,1805024.118,8139070.1,20292699.25,983255482713.364,892840285638.25,2099291393595.5,173225017283.8,1336502141.667,343591968103.75,2548516717744.25,2881817409.333,8694575360.0,5166463.217,1061386.84,392615.0,317543.714,0.0,45393921.0,7771.333,5336457.381
