Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572426752.0,0.0,0.0,0.0,139.571,0.0,0.5,6024.0,0.0
07:14:15,1155976.455,8619.143,320341.941,548726.7,1365608.75,55328781.818,6323527.5,181281428635.0,13226524.6,253367880563.833,6181899.25,73506985.5,7262411.333,8572978944.0,46501.522,0.0,14122.0,27798.143,0.0,0.5,6524.0,1289380.952
07:24:15,1435677.909,17192.0,616799.529,1056222.3,2628953.75,112633508.364,12397459.5,361812172587.5,26401646.8,505389256289.0,12877289.0,143055251.5,14492326.0,8573475584.0,86566.261,0.0,26869.333,54682.429,0.0,0.5,6542.333,1631585.143
07:34:15,2048676.727,25762.429,923834.176,1581947.3,3937594.25,168169538.727,18825889.5,541969170173.5,28639047.2,757474336493.667,19629261.75,216673912.5,21728558.333,8574372608.0,129335.348,8.954730132868714e+17,41239.667,82920.857,0.0,0.5,6612.333,2298725.762
07:44:15,2109767.545,34333.143,1214281.647,2079044.7,5175242.0,224082544.0,25355225.25,721850552026.0,29157673.4,1009507050870.5,25489965.25,288901751.25,28962300.333,8574390528.0,168435.826,8.954730132868714e+17,54045.667,109933.857,0.0,0.5,6596.333,2392703.048
07:54:16,2181289.727,42903.286,1504803.882,2576281.3,6413185.75,279591692.545,31905305.5,901919084504.0,29694429.4,1261715713370.833,31186456.0,363832037.0,36189030.667,8574388224.0,205013.478,8.954730132868714e+17,67175.0,137020.286,0.0,0.5,6592.0,2491311.857
08:04:16,2261374.182,51474.0,1790436.294,3065060.3,7630179.5,336506981.909,38771988.0,1082115045501.75,30237170.0,1514068657551.333,37246823.5,436979219.25,43425341.0,8574415104.0,251110.0,9.850203146155585e+17,80407.667,164795.286,0.0,0.5,6597.333,2599013.476
08:14:16,2323957.0,60044.857,2080801.706,3562020.9,8867461.0,393938321.273,45312923.75,1262475030612.5,30777631.0,1765854783306.333,43385463.25,514216589.75,50664310.333,8574439680.0,290627.087,9.850203146155585e+17,94258.333,192332.571,0.0,0.5,6613.333,2696250.333
08:24:16,2398829.455,68615.143,2399564.294,4107982.7,10226312.75,451855418.818,52093508.75,1442906285259.75,31301024.2,2018270094601.333,49319264.25,592262773.75,57905626.333,8574606080.0,333810.391,9.850203146155585e+17,107389.667,220824.714,0.0,0.5,6625.0,2798519.762
08:34:16,2601813.182,77184.857,2686209.588,4598517.3,11447654.5,507882515.091,59416643.25,1623154106510.0,31923992.4,2270526391365.834,56125945.25,676156864.0,65142154.667,8574542592.0,384599.13,3.581892053147494e+17,130723.333,249279.286,0.0,0.5,6635.333,3039961.714
08:44:16,2670725.455,85754.857,2974157.765,5091312.1,12674554.0,562860093.636,65749231.25,1804985480608.25,32458829.8,2522460076902.166,62344145.25,749312539.0,72394511.333,8574569728.0,424107.957,3.581892053147494e+17,142640.333,276489.429,0.0,0.5,6619.667,3138827.429
08:54:16,2751929.909,94324.0,3263499.118,5586499.5,13907403.0,680404166.545,72648868.0,1984734889784.25,37007172.8,2774631882080.334,68401767.25,828212680.75,1423890893.0,8574889984.0,481497.783,3.581892053147494e+17,156455.333,304008.286,0.0,0.5,6645.667,3262629.667
