Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
10:39:38,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575697920.0,0.0,0.0,0.0,756.143,0.0,0.5,6713.333,0.0
10:49:38,3176556.182,8566.429,0.0,123939898.8,309478317.25,179472825595.818,74497149483.25,445759386732.0,9508783405.6,78643192656.833,50045577578.75,303080224766.25,1374569201.667,11990765824.0,829862.783,56461.126,2372594.667,698011.143,0.0,65751042.0,9557.0,4811615.905
10:59:38,7321399.091,17137.857,0.0,124374405.0,310560706.0,383795222496.091,158795258615.75,891665835776.0,20142307405.4,161849373665.667,106640680049.75,647679481059.0,1407087703.667,11970987008.0,905501.348,56461.126,2382496.0,731853.571,0.0,65751042.0,22897.0,9149538.238
11:09:38,7385100.909,25708.857,0.0,124801984.8,311625970.75,588213795212.182,243091054005.5,1339578960627.75,30693627878.6,245853785778.667,163316473988.75,992018197797.75,1439627523.333,11938517760.0,983511.913,56461.126,2391374.0,763569.857,0.0,65751042.0,22944.667,9279679.429
11:19:38,7488655.636,34280.143,0.0,125230111.6,312692577.5,789637928520.182,325615697829.75,1779363105995.25,41221808828.0,327257728140.333,219496787803.25,1333603349297.25,1472108888.333,11928017408.0,1067367.0,56461.126,2402910.333,795246.857,0.0,65751042.0,22952.0,9479593.714
11:29:39,7645474.818,42851.429,0.0,125657065.0,313756321.75,990060579201.818,407020341953.5,2225765819473.25,51725943329.2,410884617020.167,275776871096.25,1674216445167.25,2848867398.667,11925428480.0,1162390.0,56461.126,2424086.0,828709.571,0.0,65751042.0,22972.0,9748345.143
11:39:39,7738231.091,51422.714,0.0,126083562.8,314818913.5,1191991063837.364,486630362708.5,2671652037477.5,62164870763.4,495097574836.833,332196527990.25,2009564538419.75,2881388594.333,11884418048.0,1231621.0,56461.126,2435127.667,859464.0,0.0,65751042.0,22972.0,9884465.143
11:49:39,7825774.273,59994.0,0.0,126511879.4,315885985.0,1394948971475.909,564600477919.75,3120337232585.5,72692561374.2,579546548048.667,389392441240.25,2342073166137.25,2914001140.0,11836539648.0,1313143.435,56461.126,2444024.667,890620.571,0.0,65751042.0,22972.0,10016383.19
11:59:39,7916293.364,68565.429,0.0,126941373.6,316955994.25,1595948931541.364,640100441601.5,3569335906524.25,83230255594.2,664253645451.667,446951186669.25,2672740629396.25,4290909403.0,11796838144.0,1391100.739,56461.126,2455030.333,920394.0,0.0,65751042.0,22956.333,10156372.333
12:09:39,7984838.364,77136.714,0.0,127370567.8,318025236.0,1796982756650.091,713286760264.0,4017733802331.75,93992253546.6,715653713087.833,504972199117.25,3002483182439.0,5667836202.667,11763304448.0,1460274.043,56461.126,2463779.0,950363.0,0.0,65751042.0,22956.0,10283052.048
12:19:39,8055998.909,85708.0,0.0,127798600.0,319091635.75,1998312202518.364,785676528020.75,4467524746454.25,104680362262.6,719154273988.5,562786476253.25,3332401359934.75,5700499117.667,11756088576.0,1525413.0,56461.126,2477032.333,981444.143,0.0,65751042.0,22956.0,10413643.19
12:29:39,8124553.455,94279.143,0.0,128222986.6,320149008.75,2199287448908.636,858207037318.0,4915316514205.25,115243875681.8,722667901628.0,620721259099.5,3661758123520.0,5733163150.667,11723392000.0,1598515.696,56461.126,2487620.667,1012669.714,0.0,65751042.0,22972.0,10548157.0
12:39:39,8192357.182,102850.429,0.0,128649566.2,321211798.75,2400240398594.091,930471273315.25,5363150327181.5,125806608642.8,726181894336.5,678483508714.5,3990781042553.5,7110090088.0,11715983104.0,1668771.957,56461.126,2496337.333,1042576.714,0.0,65751042.0,22955.667,10674247.333
12:49:39,8260530.182,111421.571,0.0,129077462.0,322277840.0,2600843517786.818,1002867457115.25,5811831556959.75,136316780043.4,729676540001.333,736595501285.25,4319658943490.25,7142737620.333,11679646464.0,1738246.348,56461.126,2506047.333,1074248.286,0.0,65751042.0,22987.667,10799640.571
12:59:39,8334292.273,119992.714,0.0,129505431.6,323344109.25,2801661182191.182,1074531938024.25,6261693387647.5,146603125380.2,733177072926.833,793400659226.75,4645942142133.0,7175325446.333,11620217600.0,1794265.261,56461.126,2516893.0,1106682.0,0.0,65751042.0,22940.0,10935808.952
