Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:53,23305250.818,984399.0,0.0,13046127017852.2,26228327219027.754,75480584477002.73,4542882264887.5,41971490058350.49,14843993944468.8,9341685074811.166,1562756991388.0,16234160717017.75,0.0,38019794.667,96010.7,8671029248.0,5495603.522,0.0,3075612.667,165342.0,1152531.267,3095455.429,0.0,65751045.5,26792.667,28930049.381
00:05:54,57131701.273,2218486.0,0.0,29432570529561.4,59269472046671.0,169336171073794.47,10246967348677.25,94695501114418.5,33477626010640.4,20910717187100.0,3564096876589.25,36725891235731.0,0.0,85691858.667,252856.7,8676486656.0,12278828.043,0.0,6904916.667,329137.7,1152531.267,6987638.429,0.0,65751045.5,26778.0,70304501.857
00:15:54,57232663.818,2227057.286,0.0,29527078613385.2,59505572957198.75,169986735611236.8,10285903220530.75,95060542789976.75,33607021467449.8,20992940180553.668,3578235003413.5,36868400250519.0,0.0,86022914.667,253547.3,8676527872.0,12314328.348,0.0,6929204.0,330872.8,1152531.267,7015649.857,0.0,65751045.5,26746.0,70425983.524
00:25:54,57309417.182,2235628.571,0.0,29621529475641.3,59741530361659.51,170636325528807.1,10324765431058.0,95425547561066.75,33736425459373.0,21075289746120.168,3592416306977.5,37011336892812.75,0.0,86353970.667,254306.3,8676577792.0,12349308.87,0.0,6954777.0,332561.5,1152531.267,7043272.286,0.0,65751045.5,26778.0,70548324.095
00:35:54,57384304.091,2244200.0,0.0,29716554617913.4,59978922982376.0,171284091299557.38,10363703658981.25,95790620863847.5,33865829151063.0,21157326586781.832,3606678645785.0,37154977588712.75,0.0,86685026.667,255029.3,8677012992.0,12391936.609,0.0,6982372.0,334287.4,1152531.267,7069994.857,0.0,65751045.5,26746.0,70654821.857
00:45:54,57459190.727,2252771.571,0.0,29811109820499.6,60215141055492.75,171931440543634.62,10402788299847.0,96155573030943.02,33995212884674.8,21239451409498.332,3620868899418.5,37298218654399.0,0.0,87016082.667,255728.7,8677055488.0,12434287.87,0.0,7010001.667,335908.6,1152531.267,7097283.0,0.0,65751045.5,26810.0,70760631.095
00:55:54,57546739.727,2261342.857,0.0,29904947208180.8,60449566338138.25,172581467676333.9,10442194300737.0,96520473227608.75,34124578557813.8,21321468352667.0,3634961386195.0,37440896624258.25,0.0,87347138.667,256341.6,8677224192.0,12480257.652,0.0,7037736.0,337728.3,1152531.267,7123520.0,0.0,65751045.5,26746.0,70875211.714
01:05:54,57633171.0,2269914.143,0.0,29998351443075.2,60682909874317.25,173232533890369.72,10481205109853.75,96885451449044.5,34253946743084.0,21403371951656.832,3649019253219.0,37583266072735.25,0.0,87678194.667,256846.8,8677132288.0,12525745.261,0.0,7065309.0,339407.4,1152531.267,7149691.286,0.0,65751045.5,26778.0,70981508.524
01:15:54,57728919.273,2278485.429,0.0,30091427681243.2,60915432401748.75,173884624581199.9,10520141512904.25,97250411563660.0,34383320515656.8,21485459474460.332,3663022195940.0,37725350884295.25,0.0,88009250.667,257686.8,8677297664.0,12561032.478,0.0,7091894.667,340978.6,1152531.267,7173909.143,0.0,65751045.5,26794.0,71098768.476
01:25:54,57830996.182,2287056.857,0.0,30184812238114.6,61147653310118.0,174536223627113.97,10559136826180.0,97615436421650.75,34512666360444.8,21567320064851.668,3676941550694.25,37867633898730.0,0.0,88340306.667,258608.7,8677230080.0,12598367.522,0.0,7121864.667,342549.7,1152531.267,7199667.714,0.0,65751045.5,26794.0,71247553.238
