Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:07:35,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575385344.0,0.0,0.0,0.0,264.0,0.0,0.5,6347.667,0.0
02:17:35,3231710.727,8571.0,313581.824,1217717.5,3037017.25,100726310698.636,83726152990.75,218092870609.25,21125379831.0,321190783.333,41769872529.25,251955358877.5,20792615.667,8751009280.0,4772788.739,0.0,301720.667,51276.571,0.0,49852417.0,7691.333,3727534.429
02:27:35,3678617.182,17143.429,460024.529,1809077.1,4510730.75,201056414484.818,173365906113.25,439699153106.75,44311884725.4,331680804.167,86237264987.5,522508181671.0,1386503233.0,8770616320.0,4809967.391,0.0,484367.333,81648.571,0.0,51034113.0,7748.333,4479236.333
02:37:35,3750517.091,25716.0,603895.588,2387886.9,5953283.25,301708303845.0,263075692806.25,661212221905.25,67467439385.2,354226120.833,130531521924.25,790637746862.25,1407896478.667,8774867968.0,4852065.913,0.0,610690.667,111149.429,0.0,51920897.0,7801.667,4760504.524
02:47:36,3820176.818,34288.857,747901.765,2979169.5,7426909.0,402367520340.909,350175320141.25,882168090951.0,90041108213.8,398572325.0,174274262259.5,1057221826413.0,1429209820.667,8774887168.0,4897445.391,0.0,742614.0,141941.0,0.0,52508673.0,7783.333,5023089.619
02:57:36,3891701.909,42861.571,894444.765,3582635.3,8930858.75,503467333596.546,436417815059.25,1102626626405.25,112281266718.6,446845433.333,217411443599.5,1321375388844.5,1450455078.333,8773602304.0,4939067.522,0.0,887166.0,170031.857,0.0,52779009.0,7768.333,5314068.762
03:07:36,3960246.545,51434.286,1041501.647,4184689.1,10431291.25,604578798904.727,523096013991.5,1323470688931.0,134684142986.6,460106329.167,260915883418.0,1587019222372.75,2816044939.667,8769271040.0,4989557.609,0.0,1021687.667,200580.714,0.0,53061633.0,7688.0,5591457.19
03:17:36,4031398.545,60006.571,1190183.706,4793016.7,11947008.25,706068427332.0,609335550240.75,1543982392397.5,156938710068.8,475557583.333,304170405436.0,1851418590944.75,2837274640.667,8764463872.0,5031299.478,0.0,1152749.0,230199.286,0.0,53229569.0,7736.0,5862945.952
03:27:36,4129364.818,68579.429,1336602.118,5393243.9,13442931.75,807652793121.636,695317792946.75,1764252908554.5,179124304691.4,490211825.0,347283455487.5,2115415899694.25,2858444227.0,8766032384.0,5069735.826,0.0,1296038.333,260239.0,0.0,53460993.0,7721.0,6162094.714
03:37:36,4214300.727,77152.143,1483762.824,5998225.5,14950637.75,909353263964.0,780250119360.25,1984348684196.5,201050507915.6,506621866.667,390224024200.75,2378585589391.5,2879619663.667,8754833664.0,5118404.565,0.0,1427808.667,289359.286,0.0,53571585.0,7737.0,6444242.381
03:47:37,4289921.818,85724.857,1632443.294,6625222.3,16513292.0,1011456237232.091,862552450802.5,2203384228345.25,222248206867.4,528443279.167,432336608357.0,2637375929129.75,4244915130.0,8766114048.0,5163826.261,0.0,1542760.333,319616.286,0.0,53719041.0,7705.0,6699108.571
03:57:37,4362196.0,94297.571,1776579.765,7215487.7,17984623.25,1113331810706.636,948191439578.5,2423596187446.0,244303406205.4,541747112.5,475315013617.75,2900662002150.0,4266099536.333,8742395136.0,5215671.957,0.0,1681522.333,349863.143,0.0,53811201.0,7769.0,6999516.238
04:07:37,4433352.545,102870.0,1923108.118,7830129.1,19516593.5,1214777814854.0,1032521569126.75,2643529119174.5,266077422708.4,605882925.0,518074138879.75,3163477124194.25,4287218847.667,8755112192.0,5257501.87,0.0,1810431.333,379711.143,0.0,53909505.0,7721.0,7274076.286
04:17:37,4505625.091,111442.714,2073399.412,8446258.9,21052027.75,1316773132318.727,1116643503860.25,2863143661522.25,287740257895.4,622769162.5,560757089479.25,3424399021509.25,4308306822.333,8766445056.0,5299299.87,0.0,1926322.0,411000.857,0.0,54024193.0,7737.0,7535392.571
04:27:37,4637117.818,120015.429,2220675.294,9051376.9,22560086.0,1418179958536.364,1202812226704.75,3083790108715.25,310039191702.8,650715525.0,604227108674.25,3689777337469.0,4329568687.0,8764682240.0,5336343.957,0.0,2070867.0,441920.429,0.0,54153217.0,7753.0,7872472.0
04:37:38,4816638.091,128588.143,2367488.647,9667039.7,24094494.0,1520060889978.727,1286571480092.0,3303493867120.25,331694953628.4,699275154.167,646839175928.75,3951850201670.25,5694973694.333,8756193792.0,5375034.435,0.0,2194640.0,469489.0,0.0,54419457.0,7735.667,8285253.143
04:47:38,4886304.182,137160.857,2515743.235,10276725.3,25614045.0,1621982545167.364,1369623322464.5,3522722529593.0,353112718204.0,714529058.333,689273723113.5,4211929437130.5,5716029245.0,8765361408.0,5420019.652,0.0,2307767.333,497325.0,0.0,54507521.0,7703.667,8522647.667
04:57:38,4985018.727,145733.429,2663747.824,10887500.3,27136242.5,1723942147405.909,1454194658039.75,3742585557190.75,375016893453.0,727708095.833,731970796450.75,4474214098711.25,7081453640.667,8765644288.0,5458498.043,0.0,2437776.0,527059.0,0.0,54564865.0,7767.667,8800023.524
05:07:38,5067343.091,154306.0,2813777.882,11521133.5,28715600.0,1826298229832.636,1534551123612.5,3960836607123.75,395808721159.2,760283341.667,773490467088.5,4730599722763.75,7102332377.0,8766104064.0,5500528.087,0.0,2543625.333,557694.429,0.0,54790145.0,7754.333,9036947.81
