Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572420096.0,0.0,0.0,0.0,139.571,0.0,0.5,5976.0,0.0
07:14:19,2431039.909,8670.286,136573179.059,232249483.0,580459006.5,820791651.0,919279043.5,407507578120.25,107557169.2,70317715196.667,685954700.0,24189164264.75,26885272.0,12011510016.0,916533.783,0.0,979413.0,40765.429,0.0,35389442.5,8060.333,4321882.238
07:24:19,2664934.364,17238.571,334927444.176,569550772.2,1423484818.75,1496733076.182,1146049423.75,808372217430.0,121395532.6,136916985145.833,722848214.5,43926393487.25,1397962007.333,12450780928.0,967234.435,0.0,1283478.0,74220.571,0.0,35389442.5,8062.333,4674569.905
07:34:19,3131200.091,25804.857,436298156.235,741934080.2,1854323192.25,2157837015.0,1370382595.0,1214815678904.25,129072098.0,204018965149.667,757038797.25,63616703830.5,1424772953.0,12676976384.0,1009578.087,0.0,1439345.333,105754.0,0.0,35389442.5,8158.667,5268437.286
07:44:19,3210172.091,34371.143,931590280.647,1584163874.4,3959347590.5,2822296737.727,1595662141.0,1626166066552.25,131426552.2,272342181422.0,825510527.5,83486620073.25,1451651041.333,13641785088.0,1043301.348,1.5,2166582.667,144134.429,0.0,35389442.5,8159.667,5563994.762
07:54:19,3292499.636,42937.571,1013654065.0,2114641810.0,5285191616.0,3381074603.455,2194388070.5,2030968840437.5,312900351.0,331933452579.667,1515795293.75,108424558199.25,1478621151.0,13117487872.0,1080425.913,2297.32,2566098.833,179184.0,0.0,35389442.5,8177.0,6103966.524
08:04:19,3389354.636,51504.286,1014489286.765,2518704483.4,6295068812.5,3945534081.0,2807121021.5,2428892126942.5,316520502.6,404191184480.167,1547923842.75,132327246541.25,2849719949.667,13643034624.0,1133470.087,2297.32,2930315.5,213005.571,0.0,35389442.5,8145.667,6273292.095
08:14:19,3479504.273,60070.429,1015054931.588,2752244922.0,6878755410.75,4536405273.545,3424289349.0,2830067399834.75,317976905.8,473601966116.0,1579735760.0,156201861148.75,2876482800.333,12575560448.0,1180052.13,2297.32,3139285.167,245188.857,0.0,35389442.5,8131.0,6586832.143
08:24:19,3574129.545,68637.429,1015700271.235,3021658816.6,7552100883.0,5097184092.636,4042638638.5,3226266712189.0,321354201.8,547482022838.333,1608551954.25,180074034479.5,2903310051.0,12925862400.0,1227412.609,2297.32,3381985.833,278205.857,0.0,35389442.5,8131.0,6733615.333
08:34:20,3802450.364,77205.429,1016607553.529,3456205658.6,8638166886.5,5847089858.364,4658988013.0,3627785855013.75,326097356.4,619704342381.333,1642321055.75,203991941050.0,2930168609.667,13490999808.0,1272488.652,2297.32,3778682.5,313580.143,0.0,35389442.5,8169.0,7054023.095
08:44:20,3884409.818,85771.857,1017541716.176,3892603765.8,9728858647.25,6470536962.455,5274081493.0,4024349591578.0,334112187.6,694807169447.5,1693123070.5,227918360896.5,4301269175.333,13692610304.0,1312299.913,2297.32,4052543.167,347761.429,0.0,35389442.5,8169.0,7211466.429
08:54:20,4102285.455,94339.857,1019952989.353,4782387205.8,11952614674.75,14313459981.818,5940886311.75,4427425850169.0,344333069.4,770520832299.0,1803988095.0,252107243376.5,4328148895.667,12614881024.0,1397073.652,7257.641,4823828.833,385258.714,0.0,35389442.5,8300.333,7877217.619
